geometry,beta,criterion,q_family,dominant_q,n_valid_bands,same_sector_mean,same_shell_mean,deficit_fill_mean,completion_gain_mean,same_sector_outer,same_shell_outer,deficit_fill_outer,completion_gain_outer,outer_level,outer_radius,outer_gap
tet_1.50,1.0,xyz_only,"1-axis:(1,)",Z1,9,0.8788113341904037,0.9830319775582426,-0.018887170783419758,0.0027007331718378316,0.982010480896048,0.9847540702394872,-0.042589454431812265,-0.00048513680231617763,0.65,12.016288187031265,3.8297015363679883
tet_1.50,1.5,score_q,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.8240246353384003,0.951847392964207,0.001947182146374439,0.0031512698083623245,0.8624155131712978,0.923966654108615,-0.03377559043921351,0.0017740858720672857,0.15,10.774108475929529,3.2431494022599647
tet_1.50,1.5,score_iso,"3-axis:(1, 1, 2)",X1+Y1+Z2,6,0.8338335795180986,0.974330225778588,-0.019572267686509964,0.005874868593816137,0.9579315472424701,0.9797150662864761,-0.028251629994985865,-0.0024701766596997524,0.25,10.252642354760308,3.7086192821479758
tet_1.50,1.5,q_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,8,0.8561479783858352,0.9748524793126477,-0.04620896439802658,0.003442834538083717,0.9053275688852939,0.9682973961468938,-0.07748400934412164,4.0761987993509973e-05,0.05,10.131652639428431,2.5097961606490333
tet_1.50,1.5,xyz_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.8240246353384003,0.951847392964207,0.001947182146374439,0.0031512698083623245,0.8624155131712978,0.923966654108615,-0.03377559043921351,0.0017740858720672857,0.15,10.774108475929529,3.2431494022599647
tet_1.50,2.0,score_q,"3-axis:(1, 1, 2)",X1+Y2+Z1,9,0.7341473512485174,0.9523764589359366,-0.01713193098001735,0.0009695670229174165,0.7794535864413908,0.9719938895565969,-0.011658637991231978,-0.0016636558168148848,0.44999999999999996,10.355382381887287,3.0027915363169537
tet_1.50,2.0,score_iso,"3-axis:(1, 1, 2)",X1+Y1+Z2,8,0.9107095766659947,0.9662174870945115,-0.03319967724332539,0.0014551778474349187,0.9296140836993418,0.9501705315322225,-0.02814380986934319,0.003995505325074589,0.25,10.89945377791075,2.725597830754559
tet_1.50,2.0,q_only,"3-axis:(1, 1, 2)",X1+Y1+Z2,10,0.8729102166138759,0.9824158398053644,-0.05146916674553179,0.003507855357427041,0.8392739210760815,0.9379392582979343,-0.028408217507497332,0.0029640940270711834,0.15,9.8762763259565,3.871373259086633
tet_1.50,2.0,xyz_only,"3-axis:(1, 1, 2)",X1+Y2+Z1,9,0.9052211502770301,0.9703384043473372,-0.021247355904063188,-0.00044663437774542284,0.9199084688415279,0.9404607834753018,-0.01894448645655625,-0.007341587063974579,0.35,11.712691032963214,4.968470806539393
tet_1.50,5.0,score_q,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.9006873904930026,0.9667312107369623,-0.014902299012291358,0.0029951941570609784,0.8975263529330779,0.9527092220677151,-0.05512144619258866,-0.0076539686938008455,0.44999999999999996,10.03545126584118,2.586255787409156
tet_1.50,5.0,score_iso,"3-axis:(1, 1, 1)",X1+Y1+Z1,7,0.8340273166120769,0.951685165458934,-0.01631859877425927,0.003941830578324966,0.8503624113247175,0.913307175456676,-0.04025067716930693,0.0021014222179911255,0.05,10.566974467835037,3.1555840712186125
tet_1.50,5.0,q_only,"3-axis:(1, 1, 2)",X1+Y2+Z1,8,0.6589467186417918,0.9589658111897601,-0.001923592508464805,0.009821127748294346,0.8575171637212317,0.9539077198115888,-0.027366178611042527,0.007449049267585272,0.05,10.064783982333552,3.461125678520241
tet_1.50,5.0,xyz_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.9006873904930026,0.9667312107369623,-0.014902299012291358,0.0029951941570609784,0.8975263529330779,0.9527092220677151,-0.05512144619258866,-0.0076539686938008455,0.44999999999999996,10.03545126584118,2.586255787409156
tet_1.50,10.0,score_q,"3-axis:(1, 1, 2)",X1+Y1+Z2,6,0.8574619409947161,0.9314244200654406,-0.00965484686204132,0.0026884938295064138,0.8048356913410473,0.9206851416273567,-0.016845240633535315,0.004482980179449235,0.25,10.237797362340094,2.4198040992498138
tet_1.50,10.0,score_iso,"3-axis:(1, 1, 1)",X1+Y1+Z1,9,0.9060914952221614,0.9762710848543945,-0.02739122657629022,0.0021580956940409806,0.79853755843391,0.9263747248612867,-0.024275815068451802,0.005745371288151434,0.05,10.428697518523048,2.549555203844494
tet_1.50,10.0,q_only,"3-axis:(1, 1, 1)",X1+Y1+Z1,6,0.7670651384269712,0.9503248186824412,-0.006457178973207106,0.005079416757808857,0.8581372131627868,0.9989635844261932,0.01058703493616912,-0.0026006388351016117,0.05,9.45154326821868,3.811483288518568
tet_1.50,10.0,xyz_only,"3-axis:(1, 1, 2)",X1+Y1+Z2,6,0.8574619409947161,0.9314244200654406,-0.00965484686204132,0.0026884938295064138,0.8048356913410473,0.9206851416273567,-0.016845240633535315,0.004482980179449235,0.25,10.237797362340094,2.4198040992498138
