geometry,beta,criterion,metric,real,fft_phase_mean,fft_phase_sd,z_vs_fft_phase,exceed_vs_fft_phase
ortho_1.20_1.50,1.0,score_q,completion_gain_outer,0.0019209332139665785,0.003080074848156853,0.005390533937189569,-0.21503280518804715,0.5
ortho_1.20_1.50,1.0,score_q,outer_radius,10.762712386556972,9.843297669933222,0.3019042080014042,3.0453855635441442,1.0
ortho_1.20_1.50,1.0,score_q,outer_gap,4.915746425267331,3.661234464279966,0.4592329622860975,2.731755043757258,1.0
ortho_1.20_1.50,1.0,score_iso,n_valid_bands,10.0,6.875,0.7806247497997998,4.00320384512205,1.0
ortho_1.20_1.50,1.0,score_iso,same_sector_mean,0.9143462507582034,0.7588623023472001,0.013108505209714984,11.861302712372547,1.0
ortho_1.20_1.50,1.0,score_iso,same_shell_mean,0.971981382443236,0.971531640185267,0.007972616391171803,0.05641087390213514,0.375
ortho_1.20_1.50,1.0,score_iso,deficit_fill_mean,-0.036316731391023635,-0.002601220074982419,0.004955647116965283,-6.803452811201036,0.0
ortho_1.20_1.50,1.0,score_iso,completion_gain_mean,0.0010677215428944258,0.005628040142231838,0.0021857461590043346,-2.086389848365726,0.0
ortho_1.20_1.50,1.0,score_iso,same_sector_outer,0.9239035996130692,0.6131745302098458,0.14387058905122305,2.1597817278028453,1.0
ortho_1.20_1.50,1.0,score_iso,same_shell_outer,0.9784363103755851,0.9154431938697004,0.039341569301824586,1.6011846406279986,1.0
ortho_1.20_1.50,1.0,score_iso,deficit_fill_outer,-0.02276262756349143,-0.005409195056640456,0.018791472253092738,-0.9234738115355193,0.125
ortho_1.20_1.50,1.0,score_iso,completion_gain_outer,-0.0040136240778114885,0.003917006406477568,0.00458690236234178,-1.7289730314885554,0.0
ortho_1.20_1.50,1.0,score_iso,outer_radius,10.850576763874129,10.032258931156282,0.21437805501033363,3.8171716441525914,1.0
ortho_1.20_1.50,1.0,score_iso,outer_gap,2.250147850851075,3.3455738068945418,0.415676749616426,-2.6352832027570887,0.0
ortho_1.20_1.50,1.0,q_only,n_valid_bands,9.0,8.375,0.4841229182759271,1.290994448733139,0.625
ortho_1.20_1.50,1.0,q_only,same_sector_mean,0.8231711505044605,0.7066070202854533,0.03921309103882425,2.9725820415591926,1.0
ortho_1.20_1.50,1.0,q_only,same_shell_mean,0.9307316518439317,0.9697784160413039,0.008075116241976432,-4.835442985893144,0.0
ortho_1.20_1.50,1.0,q_only,deficit_fill_mean,-0.04934742288173873,-0.011323687750167264,0.004903775275197298,-7.753971784991237,0.0
ortho_1.20_1.50,1.0,q_only,completion_gain_mean,0.0016653605531390713,0.0049823501873745716,0.0007361193638179242,-4.506048601310662,0.0
ortho_1.20_1.50,1.0,q_only,same_sector_outer,0.8659500168793934,0.7012695354502901,0.1319507718796687,1.2480448509845332,1.0
ortho_1.20_1.50,1.0,q_only,same_shell_outer,0.9490443082641924,0.9472209945072427,0.024010949888043073,0.07593676074355127,0.375
ortho_1.20_1.50,1.0,q_only,deficit_fill_outer,-0.0042292162653454896,-0.0202320994045636,0.021937591816901598,0.7294731013346405,0.875
ortho_1.20_1.50,1.0,q_only,completion_gain_outer,0.005091040565023167,0.003886574568994131,0.0036029253088646555,0.3343022384425398,0.625
ortho_1.20_1.50,1.0,q_only,outer_radius,10.60351516252967,10.151323821777726,0.26327793305312686,1.717543644871209,0.875
ortho_1.20_1.50,1.0,q_only,outer_gap,4.236240941747582,3.2161573518378685,0.7719074824736768,1.3215101719695768,0.875
ortho_1.20_1.50,1.0,xyz_only,n_valid_bands,9.0,7.625,0.4841229182759271,2.8401877872129058,1.0
ortho_1.20_1.50,1.0,xyz_only,same_sector_mean,0.7070250652441467,0.7304442922692864,0.042081237296496696,-0.5565242024509797,0.375
ortho_1.20_1.50,1.0,xyz_only,same_shell_mean,0.9423675018198886,0.977879310845802,0.007090571984079615,-5.0083137299274885,0.0
ortho_1.20_1.50,1.0,xyz_only,deficit_fill_mean,-0.002663812663399155,-0.003014489532036445,0.0075129642111777,0.046676233073076646,0.625
ortho_1.20_1.50,1.0,xyz_only,completion_gain_mean,0.007138291953591735,0.005181866754451366,0.0022855362761368173,0.8560026890455927,0.75
ortho_1.20_1.50,1.0,xyz_only,same_sector_outer,0.901690986713201,0.7006914537808764,0.17771653588335554,1.1310119901454747,1.0
ortho_1.20_1.50,1.0,xyz_only,same_shell_outer,0.9963051111778624,0.9492301557582372,0.024436460668094635,1.9264228178167366,1.0
ortho_1.20_1.50,1.0,xyz_only,deficit_fill_outer,-0.022761548989083034,-0.004344505486262409,0.016644813814616147,-1.1064733860550473,0.125
ortho_1.20_1.50,1.0,xyz_only,completion_gain_outer,0.0019209332139665785,0.0022425432999466943,0.005515318648027304,-0.05831214956851782,0.5
ortho_1.20_1.50,1.0,xyz_only,outer_radius,10.762712386556972,10.008282683706657,0.21903200019946598,3.444381196171489,1.0
ortho_1.20_1.50,1.0,xyz_only,outer_gap,4.915746425267331,3.7005017769393196,0.319047053981,3.808982509509627,1.0
ortho_1.20_1.50,1.5,score_q,n_valid_bands,8.0,7.125,0.7806247497997998,1.1208970766341741,0.625
ortho_1.20_1.50,1.5,score_q,same_sector_mean,0.7791962312185315,0.7547556782621094,0.061746089632230036,0.3958234942746704,0.625
ortho_1.20_1.50,1.5,score_q,same_shell_mean,0.9573775582708182,0.9728920172004426,0.011145954579770783,-1.391936313502505,0.0
ortho_1.20_1.50,1.5,score_q,deficit_fill_mean,-0.013486665942832054,-0.004774837867686509,0.01303689614375396,-0.668244034347944,0.125
ortho_1.20_1.50,1.5,score_q,completion_gain_mean,0.0038982088130540687,0.00592797329219026,0.002450780997737895,-0.8282112845584657,0.125
ortho_1.20_1.50,1.5,score_q,same_sector_outer,0.875831418607038,0.7193949920261555,0.13892714241811677,1.126032133511704,0.875
ortho_1.20_1.50,1.5,score_q,same_shell_outer,0.983155640734619,0.9553456873778963,0.01886317310417803,1.474298793827471,0.875
ortho_1.20_1.50,1.5,score_q,deficit_fill_outer,-0.017520499934392437,-0.020870559258324366,0.03515184763233214,0.0953025103794343,0.25
ortho_1.20_1.50,1.5,score_q,completion_gain_outer,0.005718117814693337,0.004480718940362547,0.003915486708509116,0.3160268355210232,0.625
ortho_1.20_1.50,1.5,score_q,outer_radius,10.548219259976715,10.216739372493057,0.3671842636481471,0.9027616929694856,0.75
ortho_1.20_1.50,1.5,score_q,outer_gap,3.774837678219537,3.4480670905043374,0.41089848086403,0.7952586902421183,0.75
ortho_1.20_1.50,1.5,score_iso,n_valid_bands,9.0,7.625,0.8569568250501305,1.604514906474968,0.875
ortho_1.20_1.50,1.5,score_iso,same_sector_mean,0.7816280622739905,0.756438299085876,0.0632397812975146,0.39832147852013783,0.625
ortho_1.20_1.50,1.5,score_iso,same_shell_mean,0.9413740665803323,0.9772337532980129,0.00521811865022901,-6.8721485873523855,0.0
ortho_1.20_1.50,1.5,score_iso,deficit_fill_mean,-0.022846683134060804,0.0006137582912261628,0.00940924514578752,-2.4933393762513214,0.0
ortho_1.20_1.50,1.5,score_iso,completion_gain_mean,0.0010210266457548328,0.005139108176931719,0.002535229501039041,-1.6243426987043126,0.0
ortho_1.20_1.50,1.5,score_iso,same_sector_outer,0.9168463807066306,0.795329144984214,0.04325803316710181,2.809125307435905,1.0
ortho_1.20_1.50,1.5,score_iso,same_shell_outer,0.9526133999768984,0.9484595373749946,0.029457748098808596,0.14101086708426497,0.375
ortho_1.20_1.50,1.5,score_iso,deficit_fill_outer,-0.03179258349252217,0.008251056678299786,0.010498641593995495,-3.814173463156415,0.0
ortho_1.20_1.50,1.5,score_iso,completion_gain_outer,-0.0002517944345725182,0.006676412802946533,0.005639209497122959,-1.2285777359087549,0.125
ortho_1.20_1.50,1.5,score_iso,outer_radius,11.175428810942051,9.773889787503848,0.27173242268723247,5.157790923780324,1.0
ortho_1.20_1.50,1.5,score_iso,outer_gap,3.4506747939909594,3.734837554745197,0.24990249707564655,-1.1370945231775065,0.125
ortho_1.20_1.50,1.5,q_only,n_valid_bands,9.0,8.75,0.6614378277661477,0.37796447300865577,0.125
ortho_1.20_1.50,1.5,q_only,same_sector_mean,0.7261010891211384,0.7298703649590614,0.048841714232689626,-0.07717329125444868,0.375
ortho_1.20_1.50,1.5,q_only,same_shell_mean,0.9457056056748154,0.9785976832398595,0.0038712399486896133,-8.49652255931108,0.0
ortho_1.20_1.50,1.5,q_only,deficit_fill_mean,-0.00553044789427778,-0.013437732748152059,0.012312601036357056,0.6422107587083488,0.5
ortho_1.20_1.50,1.5,q_only,completion_gain_mean,0.0011353128309257922,0.0051841269846084476,0.0019329148679480392,-2.0946676021413007,0.0
ortho_1.20_1.50,1.5,q_only,same_sector_outer,0.7856797973939743,0.662836320233486,0.09194838277780465,1.336004761019085,0.875
ortho_1.20_1.50,1.5,q_only,same_shell_outer,0.8852333227813938,0.9611582682219644,0.024548150825154165,-3.0928987677425552,0.0
ortho_1.20_1.50,1.5,q_only,deficit_fill_outer,-0.0061501593365137185,-0.03085564706347422,0.03609920714116551,0.6843775717750701,0.625
ortho_1.20_1.50,1.5,q_only,completion_gain_outer,0.0009327120404496879,0.0029800594356216197,0.003623521079317847,-0.5650160023333831,0.375
ortho_1.20_1.50,1.5,q_only,outer_radius,10.383483131140627,10.089100792187802,0.46857328232122103,0.6282525061904604,0.875
ortho_1.20_1.50,1.5,q_only,outer_gap,2.9392699046038837,3.2646809333935245,0.621791044684119,-0.5233446695174455,0.25
ortho_1.20_1.50,1.5,xyz_only,n_valid_bands,8.0,7.75,0.6614378277661477,0.37796447300865577,0.375
ortho_1.20_1.50,1.5,xyz_only,same_sector_mean,0.7791962312185315,0.7176742671226536,0.03125638878925205,1.9683004491889624,1.0
ortho_1.20_1.50,1.5,xyz_only,same_shell_mean,0.9573775582708182,0.9722556323072336,0.013304087511240369,-1.1183084914863106,0.125
ortho_1.20_1.50,1.5,xyz_only,deficit_fill_mean,-0.013486665942832054,0.001668335853175525,0.00828828240140027,-1.8284852108343606,0.0
ortho_1.20_1.50,1.5,xyz_only,completion_gain_mean,0.0038982088130540687,0.004833825319177193,0.0012158310396388375,-0.7695283923920226,0.25
ortho_1.20_1.50,1.5,xyz_only,same_sector_outer,0.875831418607038,0.6684033259480936,0.1902856489462478,1.0900879483373382,0.875
ortho_1.20_1.50,1.5,xyz_only,same_shell_outer,0.983155640734619,0.9332018499144865,0.05192529704309234,0.9620318739383288,1.0
ortho_1.20_1.50,1.5,xyz_only,deficit_fill_outer,-0.017520499934392437,0.0085798666896615,0.019174734095572857,-1.3611853229672122,0.125
ortho_1.20_1.50,1.5,xyz_only,completion_gain_outer,0.005718117814693337,0.004940920063938528,0.004709054815223078,0.16504325837900624,0.625
ortho_1.20_1.50,1.5,xyz_only,outer_radius,10.548219259976715,10.04227098217345,0.431522342789056,1.1724729582528677,0.875
ortho_1.20_1.50,1.5,xyz_only,outer_gap,3.774837678219537,3.8916289566304227,0.4790063133076882,-0.24381991461482308,0.5
ortho_1.20_1.50,2.0,score_q,n_valid_bands,8.0,7.5,0.8660254037844386,0.5773502691889592,0.5
ortho_1.20_1.50,2.0,score_q,same_sector_mean,0.6835099631223764,0.7196364323200573,0.04721337886634505,-0.7651744074319481,0.375
ortho_1.20_1.50,2.0,score_q,same_shell_mean,0.9519705303752015,0.9789585240762845,0.006887249450215393,-3.91854453541252,0.0
ortho_1.20_1.50,2.0,score_q,deficit_fill_mean,0.001748772721119327,-0.0022515538672503673,0.011041179824744589,0.3623097034469251,0.5
ortho_1.20_1.50,2.0,score_q,completion_gain_mean,0.005008991508735896,0.004748174008074374,0.0012939476715209445,0.20156727060946966,0.25
ortho_1.20_1.50,2.0,score_q,same_sector_outer,0.7401061178582015,0.7542421400333255,0.14652004978794056,-0.09647841503935248,0.125
ortho_1.20_1.50,2.0,score_q,same_shell_outer,0.8983073895337284,0.9626998208681947,0.013720444782301814,-4.693173752853395,0.0
ortho_1.20_1.50,2.0,score_q,deficit_fill_outer,-0.05830539259867295,-0.0029290073988448313,0.031173585903123944,-1.7763880411493629,0.125
ortho_1.20_1.50,2.0,score_q,completion_gain_outer,0.003971264382331957,0.003785025413338822,0.0036706137476859107,0.05073782798852355,0.5
ortho_1.20_1.50,2.0,score_q,outer_radius,10.25099524602928,9.842552298377864,0.17553530715028412,2.3268421281161498,1.0
ortho_1.20_1.50,2.0,score_q,outer_gap,2.6764511344277118,3.4755977689044815,0.479569213376159,-1.6663843553449247,0.125
ortho_1.20_1.50,2.0,score_iso,n_valid_bands,7.0,7.625,0.8569568250501305,-0.7293249574886218,0.125
ortho_1.20_1.50,2.0,score_iso,same_sector_mean,0.8367624025361282,0.7606813689766727,0.026577648174875037,2.862594653070752,1.0
ortho_1.20_1.50,2.0,score_iso,same_shell_mean,0.9349157821438911,0.9746875663807839,0.009263209998320893,-4.2935207384706295,0.0
ortho_1.20_1.50,2.0,score_iso,deficit_fill_mean,-0.020476177745873257,-0.0032509675863578776,0.004547142705949076,-3.788139337081132,0.0
ortho_1.20_1.50,2.0,score_iso,completion_gain_mean,0.0009737419009939128,0.004953000086204837,0.0019401074600912769,-2.051050400565266,0.0
ortho_1.20_1.50,2.0,score_iso,same_sector_outer,0.565739614074995,0.6984972174817593,0.11790426829769794,-1.1259779253320759,0.125
ortho_1.20_1.50,2.0,score_iso,same_shell_outer,0.7604736600710609,0.9448379408744865,0.047450762379572624,-3.8853807937743134,0.0
ortho_1.20_1.50,2.0,score_iso,deficit_fill_outer,0.037574487692254785,-0.01724873637885526,0.024836795405654408,2.207338876593617,1.0
ortho_1.20_1.50,2.0,score_iso,completion_gain_outer,-0.0006066723347190155,0.0029309925052802715,0.001747688105404347,-2.0241968959081587,0.0
ortho_1.20_1.50,2.0,score_iso,outer_radius,11.085106634245573,9.851752222911568,0.30747715879365506,4.011206608545796,1.0
ortho_1.20_1.50,2.0,score_iso,outer_gap,5.8378368864884855,3.309276101263424,0.47433830825362394,5.330711733001617,1.0
ortho_1.20_1.50,2.0,q_only,n_valid_bands,9.0,8.125,0.5994789404140899,1.4596008983970887,0.75
ortho_1.20_1.50,2.0,q_only,same_sector_mean,0.6962462402679501,0.7659138883288155,0.0376418767410677,-1.8508016626866635,0.0
ortho_1.20_1.50,2.0,q_only,same_shell_mean,0.9754689033148731,0.9784912901638345,0.005776741538953482,-0.5231992513526453,0.375
ortho_1.20_1.50,2.0,q_only,deficit_fill_mean,0.00662904656456435,-0.023611813451040797,0.010663277952940716,2.835981594611753,1.0
ortho_1.20_1.50,2.0,q_only,completion_gain_mean,0.005223799174195082,0.0039743193889346835,0.001103923486752781,1.1318536104380945,1.0
ortho_1.20_1.50,2.0,q_only,same_sector_outer,0.8777962982574832,0.7824292466388612,0.0688071238051911,1.3860054939549895,1.0
ortho_1.20_1.50,2.0,q_only,same_shell_outer,0.9886816580371325,0.9712763316361253,0.019211005010518915,0.9060081130878367,0.625
ortho_1.20_1.50,2.0,q_only,deficit_fill_outer,-0.0681431047948934,-0.033625836327525756,0.021530434509267577,-1.6031849450556521,0.0
ortho_1.20_1.50,2.0,q_only,completion_gain_outer,-0.0007788569292825384,0.0015941941368390906,0.0028814868177881384,-0.8235509011003073,0.25
ortho_1.20_1.50,2.0,q_only,outer_radius,10.347705212093782,10.005682482513159,0.5045097214463903,0.6779309001209985,0.625
ortho_1.20_1.50,2.0,q_only,outer_gap,1.8147454927214266,3.400385737080572,0.27395165451056647,-5.788029450620451,0.0
ortho_1.20_1.50,2.0,xyz_only,n_valid_bands,8.0,7.625,0.4841229182759271,0.7745966692398834,0.375
ortho_1.20_1.50,2.0,xyz_only,same_sector_mean,0.6835099631223764,0.7332369882963015,0.028652027366824043,-1.7355499677404331,0.125
ortho_1.20_1.50,2.0,xyz_only,same_shell_mean,0.9519705303752015,0.9717286273944763,0.00856529836428809,-2.306761093034057,0.0
ortho_1.20_1.50,2.0,xyz_only,deficit_fill_mean,0.001748772721119327,-0.0023049112384959896,0.005429845549473196,0.7465560340407931,0.75
ortho_1.20_1.50,2.0,xyz_only,completion_gain_mean,0.005008991508735896,0.006137440129395456,0.0015044077211277544,-0.7500949403952422,0.25
ortho_1.20_1.50,2.0,xyz_only,same_sector_outer,0.7401061178582015,0.7513379162458439,0.09629314589575566,-0.11664172234735201,0.375
ortho_1.20_1.50,2.0,xyz_only,same_shell_outer,0.8983073895337284,0.9402806869811575,0.03761063943556134,-1.1159953161186325,0.25
ortho_1.20_1.50,2.0,xyz_only,deficit_fill_outer,-0.05830539259867295,0.0030686995325671803,0.00924888583634005,-6.635836273755015,0.0
ortho_1.20_1.50,2.0,xyz_only,completion_gain_outer,0.003971264382331957,0.00608795255260913,0.005154152107209071,-0.41067631025205903,0.375
ortho_1.20_1.50,2.0,xyz_only,outer_radius,10.25099524602928,9.747733458244262,0.24543523550152221,2.050487114267039,1.0
ortho_1.20_1.50,2.0,xyz_only,outer_gap,2.6764511344277118,3.610747824731871,0.3324249043276311,-2.810549625308835,0.0
ortho_1.20_1.50,5.0,score_q,n_valid_bands,7.0,8.375,0.4841229182759271,-2.8401877872129058,0.0
ortho_1.20_1.50,5.0,score_q,same_sector_mean,0.8361294017473625,0.7233692268252658,0.03891912125132994,2.897294987495283,1.0
ortho_1.20_1.50,5.0,score_q,same_shell_mean,0.9416305111638464,0.9763498209440433,0.011680661813322704,-2.9723752242894688,0.0
ortho_1.20_1.50,5.0,score_q,deficit_fill_mean,-0.001242928610330646,0.0054736681839975595,0.006633868227257795,-1.0124706375260843,0.25
ortho_1.20_1.50,5.0,score_q,completion_gain_mean,0.0019477081499777497,0.005909094863186514,0.0017607851218316573,-2.2497842932919294,0.0
ortho_1.20_1.50,5.0,score_q,same_sector_outer,0.7574586810298377,0.738988989276625,0.10679311964001605,0.17294833052258746,0.5
ortho_1.20_1.50,5.0,score_q,same_shell_outer,0.823955329616876,0.9418573174825504,0.06086756018735405,-1.9370250343668762,0.125
ortho_1.20_1.50,5.0,score_q,deficit_fill_outer,0.0027911088124511,0.0056719175452863676,0.014167695814558826,-0.2033364331320264,0.375
ortho_1.20_1.50,5.0,score_q,completion_gain_outer,0.007216152533038795,0.0034104758085285874,0.005009872399089071,0.7596354598657136,0.75
ortho_1.20_1.50,5.0,score_q,outer_radius,10.980170382564316,10.004439228981488,0.4358821035919216,2.238520796196949,0.875
ortho_1.20_1.50,5.0,score_q,outer_gap,3.3847892716714076,3.683219121226986,0.3194778777314665,-0.9341174158089471,0.25
ortho_1.20_1.50,5.0,score_iso,n_valid_bands,7.0,8.25,0.4330127018922193,-2.8867513459414624,0.0
ortho_1.20_1.50,5.0,score_iso,same_sector_mean,0.865121897719165,0.7043836536275677,0.05540183197932094,2.90131640680569,1.0
ortho_1.20_1.50,5.0,score_iso,same_shell_mean,0.9632414958217407,0.9733353922038411,0.008055321879930598,-1.2530717619113125,0.125
ortho_1.20_1.50,5.0,score_iso,deficit_fill_mean,-0.021990387907340925,0.0032284541069562277,0.00998959013545891,-2.524512184164212,0.0
ortho_1.20_1.50,5.0,score_iso,completion_gain_mean,0.0026444997402875247,0.003906753774097462,0.002274360866627035,-0.5549928561367291,0.5
ortho_1.20_1.50,5.0,score_iso,same_sector_outer,0.846905427984324,0.7576526859031623,0.10473140861122807,0.8522060694478323,0.75
ortho_1.20_1.50,5.0,score_iso,same_shell_outer,0.9002144904655739,0.9394700974593668,0.027975036527598852,-1.4032370236107456,0.0
ortho_1.20_1.50,5.0,score_iso,deficit_fill_outer,-0.024305418992771794,0.007732350313429832,0.012855002496245311,-2.49224139109012,0.0
ortho_1.20_1.50,5.0,score_iso,completion_gain_outer,0.002961333586834397,0.0059424299715212636,0.004047379301692474,-0.736549792282558,0.25
ortho_1.20_1.50,5.0,score_iso,outer_radius,10.606246640882702,9.841055380150832,0.2226176543551297,3.4372442874982627,1.0
ortho_1.20_1.50,5.0,score_iso,outer_gap,2.86114006482726,3.61236931517753,0.16823637621556203,-4.465319969702934,0.0
ortho_1.20_1.50,5.0,q_only,n_valid_bands,8.0,8.25,0.82915619758885,-0.3015113445774,0.25
ortho_1.20_1.50,5.0,q_only,same_sector_mean,0.8076982218474065,0.7637625270374436,0.03342846318592367,1.3143199124735512,1.0
ortho_1.20_1.50,5.0,q_only,same_shell_mean,0.9426162355460894,0.9783046751796594,0.006214233721362179,-5.74301534638834,0.0
ortho_1.20_1.50,5.0,q_only,deficit_fill_mean,-0.016705760061775824,-0.018919576111446266,0.011845117743411298,0.1868969222121032,0.625
ortho_1.20_1.50,5.0,q_only,completion_gain_mean,0.0022834773988994568,0.0040459800452394695,0.0017460766852874646,-1.0094073531715684,0.25
ortho_1.20_1.50,5.0,q_only,same_sector_outer,0.7285528934265316,0.7880481459554822,0.07438289579526422,-0.7998512546743127,0.25
ortho_1.20_1.50,5.0,q_only,same_shell_outer,0.8788054351432915,0.9706109045301481,0.02321142919762008,-3.9551838278150697,0.0
ortho_1.20_1.50,5.0,q_only,deficit_fill_outer,-0.011889710100623539,-0.02476638677736728,0.01796831218449143,0.7166325108231955,0.75
ortho_1.20_1.50,5.0,q_only,completion_gain_outer,0.004691258300191405,0.005590068285640302,0.0034659598959194643,-0.25932498129818443,0.625
ortho_1.20_1.50,5.0,q_only,outer_radius,10.750320651950332,10.027900575552941,0.3011170750278746,2.3991335474021764,1.0
ortho_1.20_1.50,5.0,q_only,outer_gap,3.245036804646044,3.2314319162869283,0.48579967527392987,0.028005140907959858,0.5
ortho_1.20_1.50,5.0,xyz_only,n_valid_bands,7.0,8.125,0.7806247497997998,-1.4411533842439381,0.0
ortho_1.20_1.50,5.0,xyz_only,same_sector_mean,0.8361294017473625,0.7214932708306293,0.04398041573425897,2.6065267687960882,1.0
ortho_1.20_1.50,5.0,xyz_only,same_shell_mean,0.9416305111638464,0.9768097861740185,0.004163486222754108,-8.449475540344599,0.0
ortho_1.20_1.50,5.0,xyz_only,deficit_fill_mean,-0.001242928610330646,0.0042962614275518785,0.006563269313004866,-0.8439681160215174,0.25
ortho_1.20_1.50,5.0,xyz_only,completion_gain_mean,0.0019477081499777497,0.005023266163673788,0.001978103082430497,-1.554801688273139,0.125
ortho_1.20_1.50,5.0,xyz_only,same_sector_outer,0.7574586810298377,0.7062219403341281,0.13408580736103032,0.3821190452869551,0.375
ortho_1.20_1.50,5.0,xyz_only,same_shell_outer,0.823955329616876,0.9627688499072655,0.016574012260218634,-8.375372124901698,0.0
ortho_1.20_1.50,5.0,xyz_only,deficit_fill_outer,0.0027911088124511,0.0022559419219058833,0.013996062379469178,0.03823696093924359,0.5
ortho_1.20_1.50,5.0,xyz_only,completion_gain_outer,0.007216152533038795,0.004577397161270806,0.005368773978997503,0.49150055144791477,0.625
ortho_1.20_1.50,5.0,xyz_only,outer_radius,10.980170382564316,9.842154610727949,0.42670720520305344,2.6669710704607437,1.0
ortho_1.20_1.50,5.0,xyz_only,outer_gap,3.3847892716714076,3.554456845924133,0.7246625908880963,-0.23413320403990834,0.125
ortho_1.20_1.50,10.0,score_q,n_valid_bands,7.0,8.25,0.6614378277661477,-1.889822365043279,0.0
ortho_1.20_1.50,10.0,score_q,same_sector_mean,0.7941215393633326,0.7198219685092953,0.05559739535356447,1.3363858213177515,0.875
ortho_1.20_1.50,10.0,score_q,same_shell_mean,0.9690973841939979,0.9704857838503171,0.013298554390934317,-0.10440229933272158,0.25
ortho_1.20_1.50,10.0,score_q,deficit_fill_mean,-0.0016006178974343358,0.002468678811054043,0.009489490389162079,-0.4288214162382303,0.375
ortho_1.20_1.50,10.0,score_q,completion_gain_mean,0.006033450505154491,0.004413125999832017,0.0015638458507997387,1.036115230575787,0.875
ortho_1.20_1.50,10.0,score_q,same_sector_outer,0.7888198239165215,0.6865627569767219,0.1622285438141867,0.6303272194583247,0.625
ortho_1.20_1.50,10.0,score_q,same_shell_outer,0.9170093008067044,0.9488090834024869,0.02019657739896926,-1.5745134418582691,0.0
ortho_1.20_1.50,10.0,score_q,deficit_fill_outer,-0.01674518185016027,-0.013997628270270152,0.03381758953953601,-0.0812462868353381,0.25
ortho_1.20_1.50,10.0,score_q,completion_gain_outer,0.005736409475353926,0.00228172518496497,0.003778645431734413,0.9142652709516005,0.875
ortho_1.20_1.50,10.0,score_q,outer_radius,10.469022507609855,10.05907554569021,0.4171324227176302,0.9827741493884518,0.75
ortho_1.20_1.50,10.0,score_q,outer_gap,2.5169893214614785,3.407758605375264,0.8378616829986638,-1.0631459845791074,0.125
ortho_1.20_1.50,10.0,score_iso,n_valid_bands,9.0,8.25,0.6614378277661477,1.1338934190259673,0.625
ortho_1.20_1.50,10.0,score_iso,same_sector_mean,0.8614392649623922,0.6960927625465752,0.04500075710213663,3.6743049019566856,1.0
ortho_1.20_1.50,10.0,score_iso,same_shell_mean,0.9700254858805617,0.9726239632183411,0.007200209621372018,-0.36088912324241024,0.375
ortho_1.20_1.50,10.0,score_iso,deficit_fill_mean,-0.02398774897062797,0.0068210683834148194,0.010437465107569651,-2.9517528474176453,0.0
ortho_1.20_1.50,10.0,score_iso,completion_gain_mean,0.003519826511667721,0.0042293007234049185,0.0009427880468133213,-0.7525277960223764,0.25
ortho_1.20_1.50,10.0,score_iso,same_sector_outer,0.8024213486597336,0.709010393033814,0.15056715257249,0.6203939838759112,0.625
ortho_1.20_1.50,10.0,score_iso,same_shell_outer,0.9265677307175907,0.9610886865621024,0.0322303833076297,-1.071068733931835,0.125
ortho_1.20_1.50,10.0,score_iso,deficit_fill_outer,-0.019581720750302737,-0.012576246841605352,0.03148468824293777,-0.22250415358793513,0.375
ortho_1.20_1.50,10.0,score_iso,completion_gain_outer,0.0052798708573554565,0.0003043059159664312,0.003176056562464785,1.5665857461811519,0.875
ortho_1.20_1.50,10.0,score_iso,outer_radius,10.41449720820278,10.074149311441039,0.37068861028914113,0.9181504025584939,0.75
ortho_1.20_1.50,10.0,score_iso,outer_gap,2.480078373525844,3.239898194624222,0.44035223156297637,-1.7254819361304587,0.125
ortho_1.20_1.50,10.0,q_only,n_valid_bands,7.0,8.5,0.7071067811865476,-2.1213203435566426,0.0
ortho_1.20_1.50,10.0,q_only,same_sector_mean,0.7941215393633326,0.7358556579905337,0.02694012671512231,2.1627916596966035,1.0
ortho_1.20_1.50,10.0,q_only,same_shell_mean,0.9690973841939979,0.9745410341080061,0.005787717031871883,-0.940552187173357,0.125
ortho_1.20_1.50,10.0,q_only,deficit_fill_mean,-0.0016006178974343358,0.002573654817123628,0.005016869064100049,-0.8320473706591978,0.25
ortho_1.20_1.50,10.0,q_only,completion_gain_mean,0.006033450505154491,0.005373354049245082,0.0014754167518697939,0.44739661158481014,0.5
ortho_1.20_1.50,10.0,q_only,same_sector_outer,0.7888198239165215,0.5973465202975017,0.11340556190107304,1.6883942939620469,1.0
ortho_1.20_1.50,10.0,q_only,same_shell_outer,0.9170093008067044,0.9474704225158871,0.0241069896852572,-1.2635804845657617,0.125
ortho_1.20_1.50,10.0,q_only,deficit_fill_outer,-0.01674518185016027,-0.0004591868822761678,0.016231897209863136,-1.003332805544429,0.25
ortho_1.20_1.50,10.0,q_only,completion_gain_outer,0.005736409475353926,0.0028760809407891563,0.0017564280654769717,1.628491703791771,0.875
ortho_1.20_1.50,10.0,q_only,outer_radius,10.469022507609855,10.11989768126117,0.32239974650234127,1.0828942334328635,0.75
ortho_1.20_1.50,10.0,q_only,outer_gap,2.5169893214614785,3.699162913992551,0.5135354017512865,-2.3020293995258307,0.0
ortho_1.20_1.50,10.0,xyz_only,n_valid_bands,7.0,7.75,0.6614378277661477,-1.1338934190259673,0.0
ortho_1.20_1.50,10.0,xyz_only,same_sector_mean,0.7941215393633326,0.7323099577888323,0.046888469762795086,1.3182682626641844,0.875
