geometry,beta,criterion,metric,real,fft_phase_mean,fft_phase_sd,z_vs_fft_phase,exceed_vs_fft_phase,n_sur_valid
cubic,0.0,score_iso,gap,0.7606798924950375,3.2346192083262766,0.331374298518167,-7.465694614478812,0.0,5
cubic,0.0,score_iso,bw_selected,0.005,0.03,0.0,-25000000000.0,0.0,5
cubic,0.0,q_only,same_sector,0.9956119431428875,0.5417570687185986,0.15463559428686136,2.934996153469148,1.0,7
cubic,0.0,q_only,same_shell,0.9952412279141402,0.9620761982602211,0.034655222276081456,0.956999478714991,1.0,7
cubic,0.0,q_only,deficit_fill,-0.04391338108607501,0.009340065517007615,0.019945321798603234,-2.6699717927911286,0.0,7
cubic,0.0,q_only,completion_gain,0.0011929868224164388,0.0052866549996399255,0.004732234296877288,-0.8650603329297877,0.14285714285714285,7
cubic,0.0,q_only,carrier_vs_space_sector,0.011989136463853023,-0.267144279559408,0.14948839841920353,1.867258054625969,1.0,7
cubic,0.0,q_only,n_band,72.0,26.857142857142858,5.026460595931194,8.981042680288844,1.0,7
cubic,0.0,q_only,inner_r,10.136567466356647,5.5458940696191386,1.157317612138947,3.966649559794643,1.0,7
cubic,0.0,q_only,outer_r,10.897247358851684,9.22579843637111,0.8611287571237782,1.9409976831587579,1.0,7
cubic,0.0,q_only,gap,0.7606798924950375,3.679904366751971,0.5018081245291913,-5.817411738779646,0.0,7
cubic,0.0,q_only,bw_selected,0.005,0.027142857142857142,0.004517539514526255,-4.901530372175988,0.0,7
cubic,0.0,xyz_only,same_sector,0.9956119431428875,0.4778841079940065,0.15157330310575687,3.4156927673749533,1.0,7
cubic,0.0,xyz_only,same_shell,0.9952412279141402,0.9251342809736339,0.05625429907836944,1.2462504748586776,1.0,7
cubic,0.0,xyz_only,deficit_fill,-0.04391338108607501,0.008158656417433083,0.022077125331713073,-2.358642111178744,0.0,7
cubic,0.0,xyz_only,completion_gain,0.0011929868224164388,0.004240200356784427,0.003797684179209764,-0.8023872944062653,0.14285714285714285,7
cubic,0.0,xyz_only,carrier_vs_space_sector,0.011989136463853023,-0.25959854227323925,0.10335877866741566,2.627620819789001,1.0,7
cubic,0.0,xyz_only,n_band,72.0,22.714285714285715,4.772369453854305,10.327304866537393,1.0,7
cubic,0.0,xyz_only,inner_r,10.136567466356647,5.887986838430423,1.327991954648059,3.1992517824017788,1.0,7
cubic,0.0,xyz_only,outer_r,10.897247358851684,9.60469411356535,0.673682907559041,1.9186374342904613,1.0,7
cubic,0.0,xyz_only,gap,0.7606798924950375,3.716707275134928,1.0388723793930617,-2.8454191691611235,0.0,7
cubic,0.0,xyz_only,bw_selected,0.005,0.025714285714285714,0.004948716593053935,-4.1857894507789535,0.0,7
cubic,1.0,score_iso,same_sector,0.9998456820302272,0.4369407466597044,0.08240181098766985,6.831220438200338,1.0,9
cubic,1.0,score_iso,same_shell,0.9998285688402525,0.9709637477975315,0.04042537575158742,0.7140272787909349,1.0,9
cubic,1.0,score_iso,deficit_fill,-0.05214991565551809,-0.0002649047663033455,0.021190873914727567,-2.4484601765624414,0.0,9
cubic,1.0,score_iso,completion_gain,0.00020039954432837792,0.0018479457773106585,0.0013371875579659695,-1.2320980867159035,0.0,9
cubic,1.0,score_iso,carrier_vs_space_sector,0.04860663341233795,-0.29739859331412427,0.10719767401319204,3.2277307311784966,1.0,9
cubic,1.0,score_iso,n_band,48.0,25.444444444444443,3.8618104882183926,5.840668677130114,1.0,9
cubic,1.0,score_iso,inner_r,7.262919523166975,6.121061261704963,1.085237818710629,1.0521733041128272,0.7777777777777778,9
cubic,1.0,score_iso,outer_r,11.947803145348521,9.41408685877645,0.8779685480682226,2.885885026455757,1.0,9
cubic,1.0,score_iso,gap,4.684883622181546,3.2930255970714875,0.8588256791514884,1.6206525478879261,0.8888888888888888,9
cubic,1.0,score_iso,bw_selected,0.005,0.021111111111111112,0.005665577237325316,-2.843683959001745,0.0,9
