geometry,beta,criterion,kind,level,gap,inner_r,outer_r,inner_count,outer_count,same_sector,same_shell,deficit_fill,completion_gain
tet_1.05,0.0,score_q,fft_phase_5,0.35,3.4845066098726916,5.817014653467138,9.30152126333983,42.0,47.0,0.8602529146527401,0.9745059915721579,-0.0015380667141495774,0.006949418311156962
tet_1.05,0.0,score_q,fft_phase_5,0.44999999999999996,3.360072674151673,6.418735485110225,9.778808159261898,25.0,23.0,0.5342998776399529,0.9903487926229004,0.028074297940353717,0.01174857856819541
tet_1.05,0.0,score_q,fft_phase_5,0.5499999999999999,3.778730371216806,5.835005284959566,9.613735656176372,18.0,11.0,0.2560351765766252,0.9977267108801842,0.05198942994465284,0.0050910006262832545
tet_1.05,0.0,score_q,fft_phase_6,0.05,3.445126963334202,5.8868135810471,9.331940544381302,87.0,158.0,0.8531499629069199,0.9696455628814867,-0.0025299195193524866,0.002844028624363908
tet_1.05,0.0,score_q,fft_phase_6,0.15,3.525694006883354,5.789323714773085,9.315017721656439,109.0,108.0,0.9297165318589758,0.9861838973934134,-0.0028070702682132936,0.0008511581607738503
tet_1.05,0.0,score_q,fft_phase_6,0.25,3.730627631087221,5.579979113631416,9.310606744718637,68.0,86.0,0.9134056489011653,0.9867429770144827,-0.0127273312592774,0.0031075947948562173
tet_1.05,0.0,score_q,fft_phase_6,0.35,3.9307817738870128,5.023975688363128,8.954757462250141,45.0,62.0,0.8066579818479674,0.9824007631942123,-0.0029408880811193847,0.012955561258532988
tet_1.05,0.0,score_q,fft_phase_6,0.44999999999999996,3.814506237383262,4.889586658252708,8.70409289563597,20.0,40.0,0.8057958621800189,0.9978653311930545,0.0023442763844268924,0.011753106545431819
tet_1.05,0.0,score_q,fft_phase_7,0.05,3.0764965514743494,6.039094036889775,9.115590588364125,97.0,105.0,0.9231716298184588,0.9821523481929303,0.0031901354985116384,0.006126892780279617
tet_1.05,0.0,score_q,fft_phase_7,0.15,3.8147804977769564,5.509463323759032,9.324243821535989,81.0,102.0,0.9082803337628227,0.9801458062497181,0.002393222262086901,0.004172830371334585
tet_1.05,0.0,score_q,fft_phase_7,0.25,3.2368944319256006,5.951150599954843,9.188045031880444,72.0,83.0,0.9028546754375985,0.9868601001756511,-0.011474188938368296,0.007811921170872541
tet_1.05,0.0,score_q,fft_phase_7,0.35,3.2785365077025714,5.927105018416548,9.20564152611912,51.0,63.0,0.8879699397899401,0.9847402325027229,-0.001866241123362651,0.012066956478645006
tet_1.05,0.0,score_q,fft_phase_7,0.44999999999999996,3.937893086484527,5.212697758113723,9.15059084459825,31.0,42.0,0.822310365900223,0.9696365592856813,-0.018232698100648655,0.0012060583636499655
tet_1.05,0.0,score_q,fft_phase_7,0.5499999999999999,4.198896049265569,5.396443853103364,9.595339902368933,19.0,24.0,0.8385354327629785,0.9839296652380343,-0.04191833285189378,0.005735984547742228
tet_1.05,0.0,score_q,fft_phase_7,0.65,3.735471417879432,5.6891185530651684,9.4245899709446,10.0,13.0,0.7520980853817814,0.9993735471064182,-0.010568089192821695,0.0003800975240638481
tet_1.05,0.0,score_iso,real,0.05,1.5439582731785277,5.890353084900229,7.434311358078757,192.0,144.0,0.9362443754531976,0.953417452101861,0.01536743648112731,-0.002854841205811292
tet_1.05,0.0,score_iso,real,0.25,1.1440036658708426,8.276718174837544,9.420721840708387,56.0,48.0,0.9930456169504898,0.9948610927448298,-0.021366183720769812,0.0028632064338573425
tet_1.05,0.0,score_iso,fft_phase_0,0.05,3.1635358062061574,5.983132180409287,9.146667986615444,121.0,125.0,0.8850351118691957,0.9801023035941073,0.004426309092001975,0.0009525990499006341
tet_1.05,0.0,score_iso,fft_phase_0,0.15,3.6539689089554734,5.355275718659556,9.009244627615029,91.0,128.0,0.8884670631530407,0.9907119245764443,0.006425888070416823,0.009162888435010296
tet_1.05,0.0,score_iso,fft_phase_0,0.25,3.245062967344894,6.333148697527888,9.578211664872782,76.0,77.0,0.850250258333382,0.9753449673639227,-0.00048539687802390957,0.004600176260981874
tet_1.05,0.0,score_iso,fft_phase_0,0.35,3.3228037900711103,6.2789868059777065,9.601790596048817,58.0,63.0,0.7896057911935217,0.9696132807723984,0.02401130603381205,0.010681493283769017
tet_1.05,0.0,score_iso,fft_phase_0,0.44999999999999996,4.099022038036548,5.350289002956442,9.44931104099299,20.0,45.0,0.8204750985546841,0.9722659461557496,-0.0028515978829478303,0.004778761402138007
tet_1.05,0.0,score_iso,fft_phase_0,0.5499999999999999,3.750863440760785,5.7067973953051965,9.457660836065982,16.0,22.0,0.7137255891321077,0.999013256909294,-0.013714457650076436,-0.004231114376811477
tet_1.05,0.0,score_iso,fft_phase_1,0.05,3.6885552160935653,5.318536758327772,9.007091974421337,88.0,154.0,0.9011275654689475,0.9898674150327117,-0.004923599947971216,0.008040745220244987
tet_1.05,0.0,score_iso,fft_phase_1,0.15,3.769056660639772,5.435713285676909,9.20476994631668,92.0,128.0,0.9091106917778359,0.9851585551819936,0.005894948124160759,0.003416194713449283
tet_1.05,0.0,score_iso,fft_phase_1,0.25,3.9012981748180255,5.036733196056298,8.938031370874324,56.0,100.0,0.844309646241865,0.9877379732656333,0.004569429758585965,5.858092934750772e-05
tet_1.05,0.0,score_iso,fft_phase_1,0.35,3.7636111350313186,5.381339739631734,9.144950874663053,33.0,52.0,0.8087416981488467,0.9856980258153794,0.008823011666391371,0.010951289994569272
tet_1.05,0.0,score_iso,fft_phase_1,0.44999999999999996,3.474725452123846,5.948249134696325,9.422974586820171,28.0,26.0,0.8194768361786944,0.9817855596831662,0.003429296189741561,0.002479117218774571
tet_1.05,0.0,score_iso,fft_phase_1,0.5499999999999999,3.2548136606654303,5.842132186336629,9.09694584700206,10.0,14.0,0.5490909983583522,0.9980622362900038,1.0392828108128638e-05,-0.0012461938991223187
tet_1.05,0.0,score_iso,fft_phase_2,0.05,3.6031683675055266,5.202200293242202,8.805368660747728,76.0,134.0,0.9051911246180474,0.9927899053325282,-0.002882006277449417,0.005041810368079385
tet_1.05,0.0,score_iso,fft_phase_2,0.15,3.2812233089658625,5.784249415111986,9.065472724077848,95.0,115.0,0.8828864141847118,0.9829383340815856,0.013529220522117406,0.011513535155868577
tet_1.05,0.0,score_iso,fft_phase_2,0.25,3.9018700883315205,5.05422715787237,8.95609724620389,68.0,84.0,0.8743717198427485,0.9601301602380475,0.005469790972081785,0.003465366683309927
tet_1.05,0.0,score_iso,fft_phase_2,0.35,3.3889854793782943,5.926306961781246,9.31529244115954,61.0,58.0,0.8338194975227741,0.9733024485793926,-0.0035650420957879236,0.00484449581122718
tet_1.05,0.0,score_iso,fft_phase_2,0.44999999999999996,3.705044060581158,5.39258019113426,9.097624251715418,24.0,42.0,0.65285676136511,0.9872344106135053,0.01373267224860492,0.008236099585085529
tet_1.05,0.0,score_iso,fft_phase_2,0.5499999999999999,4.201587978663502,5.0646052853296375,9.26619326399314,12.0,24.0,0.6349953016311952,0.9737789346975622,-0.006410807978635122,0.0047340630268653035
tet_1.05,0.0,score_iso,fft_phase_3,0.05,3.453666964679753,6.373313082233617,9.82698004691337,118.0,103.0,0.9474227516746307,0.9817306903439129,-0.0157788827473181,-0.0029249760674378775
tet_1.05,0.0,score_iso,fft_phase_3,0.15,3.471546502716503,5.429180596420776,8.90072709913728,63.0,118.0,0.9314791672440533,0.9950263319760961,-0.011077469618236347,0.0017643432548942427
tet_1.05,0.0,score_iso,fft_phase_3,0.25,3.8082840892562535,5.145985449778464,8.954269539034717,47.0,109.0,0.9097543901996008,0.9791864441250333,0.005487541711368352,0.009647839143385583
tet_1.05,0.0,score_iso,fft_phase_3,0.35,4.194727823043605,4.768569937744839,8.963297760788445,43.0,76.0,0.8473117542906661,0.9782824157195781,0.0054483561980708944,0.010232597390752258
tet_1.05,0.0,score_iso,fft_phase_3,0.44999999999999996,3.4243634258495055,5.294420326931905,8.71878375278141,26.0,49.0,0.7301383305205554,0.990636995595582,0.008275365024657526,0.013854900047477779
tet_1.05,0.0,score_iso,fft_phase_3,0.5499999999999999,3.4101522338964836,5.728066070367023,9.138218304263507,31.0,18.0,0.5602838480491324,0.9880040061026928,0.034499136264897055,0.004176442226240233
tet_1.05,0.0,score_iso,fft_phase_4,0.05,3.5434063095002886,5.496626541314812,9.0400328508151,88.0,127.0,0.9436890181430134,0.9950804966725285,-0.016888071236237333,0.007086813979087595
tet_1.05,0.0,score_iso,fft_phase_4,0.15,3.609233402455632,5.345460003702708,8.95469340615834,85.0,131.0,0.9157661597541717,0.9847295644802665,-0.01057906595807679,0.0037854960943916292
tet_1.05,0.0,score_iso,fft_phase_4,0.25,3.253890294562755,5.985917206973076,9.23980750153583,70.0,62.0,0.9500863000840734,0.9938313360082589,-0.013092178428870227,0.001117974269930034
tet_1.05,0.0,score_iso,fft_phase_4,0.35,4.034330127104962,4.980200126577852,9.014530253682814,44.0,80.0,0.9029869985200741,0.9838948659745091,0.0008136106627197326,0.013386074954097365
tet_1.05,0.0,score_iso,fft_phase_4,0.44999999999999996,3.6809840193932324,5.2261141569461085,8.90709817633934,19.0,49.0,0.6528576917366811,0.9752667076545031,0.01901132284421108,0.009494512645603094
tet_1.05,0.0,score_iso,fft_phase_5,0.05,3.7547080211402113,5.29554993648076,9.050257957620971,95.0,148.0,0.9321862108007387,0.9788961624478602,0.002837394039145076,-0.0031692673560371754
tet_1.05,0.0,score_iso,fft_phase_5,0.15,3.1355476017216013,6.4013306465389395,9.53687824826054,107.0,95.0,0.8888565793454276,0.9634040427584409,0.0098605845536274,-0.0024113227982438847
tet_1.05,0.0,score_iso,fft_phase_5,0.25,3.3766884531028545,5.8983616289590515,9.275050082061906,72.0,95.0,0.8518283523282568,0.9911638835857802,0.008433013655186318,0.006193616965673105
tet_1.05,0.0,score_iso,fft_phase_5,0.35,4.170166306515456,4.953698923197231,9.123865229712687,44.0,65.0,0.8956767003493517,0.9795424979347159,0.0033804318937833144,0.001392700545330531
tet_1.05,0.0,score_iso,fft_phase_5,0.44999999999999996,3.7692422584486147,5.8245990311413065,9.593841289589921,24.0,26.0,0.675300413940881,0.9598328035991889,0.00814855527434205,0.009968094932117148
tet_1.05,0.0,score_iso,fft_phase_6,0.05,3.3681861223181118,5.914480359409629,9.282666481727741,86.0,103.0,0.8938874733753733,0.9804589389471328,-0.0033951912224629913,0.002522247233980937
tet_1.05,0.0,score_iso,fft_phase_6,0.15,3.7153643116747386,5.731390074812266,9.446754386487004,97.0,100.0,0.9289188579283121,0.9825707660513349,-0.0035354054642805777,0.0015159484864447868
tet_1.05,0.0,score_iso,fft_phase_6,0.25,3.6514687302199,5.851891396910702,9.503360127130602,73.0,75.0,0.8632501643232474,0.9691502303878907,-0.006026104965767672,0.010407057484112898
tet_1.05,0.0,score_iso,fft_phase_6,0.35,4.1846944466697416,5.0919993241032095,9.276693770772951,44.0,73.0,0.8141851675217899,0.9933573151293557,0.011003584378429625,0.0071796242741121
tet_1.05,0.0,score_iso,fft_phase_6,0.44999999999999996,3.857677409464184,5.795197958889711,9.652875368353895,42.0,45.0,0.9028415034167451,0.9849314989093455,-0.01606663663604757,-0.0009079464447962777
tet_1.05,0.0,score_iso,fft_phase_6,0.5499999999999999,3.941686733469105,5.859886032132449,9.801572765601554,28.0,26.0,0.7721036751261502,0.9482500489209622,-0.0011602126117725292,0.008515603220020367
tet_1.05,0.0,score_iso,fft_phase_7,0.05,3.6649976660575723,5.756718144368766,9.421715810426338,77.0,116.0,0.9315276906161596,0.9928128161464232,-0.012438023160525731,-0.0018788132463773005
tet_1.05,0.0,score_iso,fft_phase_7,0.15,3.596445034232355,5.466512114126953,9.062957148359308,79.0,91.0,0.9493169086604257,0.992025612500692,-0.009396950591076654,-0.005558429412993577
tet_1.05,0.0,score_iso,fft_phase_7,0.25,3.2023662005073668,6.20564217500222,9.408008375509587,74.0,73.0,0.8790149664954223,0.9681512329018714,0.006258227338366177,0.005252606693372162
tet_1.05,0.0,score_iso,fft_phase_7,0.35,3.379755350156132,5.064196357617303,8.443951707773435,43.0,79.0,0.8057939962276183,0.9962093129190698,0.013302590122343305,0.01283119451640454
tet_1.05,0.0,score_iso,fft_phase_7,0.44999999999999996,3.050802861867745,6.279432580403861,9.330235442271606,47.0,35.0,0.8389246088746749,0.9832373742025526,-0.002511703775031855,0.0030159992977148217
tet_1.05,0.0,score_iso,fft_phase_7,0.5499999999999999,3.915555722604892,5.657974120041813,9.573529842646705,24.0,26.0,0.814627281753716,0.9954222931451433,-0.015576123965196274,0.0038141895022071777
tet_1.05,0.0,q_only,real,0.05,1.5439582731785277,5.890353084900229,7.434311358078757,192.0,144.0,0.9362443754531976,0.953417452101861,0.01536743648112731,-0.002854841205811292
tet_1.05,0.0,q_only,real,0.25,1.1440036658708426,8.276718174837544,9.420721840708387,56.0,48.0,0.9930456169504898,0.9948610927448298,-0.021366183720769812,0.0028632064338573425
tet_1.05,0.0,q_only,fft_phase_0,0.05,3.769389197998999,5.275252279439382,9.04464147743838,88.0,162.0,0.921453853399334,0.9939061171029093,0.005397912518551352,0.007200974372527393
tet_1.05,0.0,q_only,fft_phase_0,0.15,3.8390808006091053,4.943707671506534,8.782788472115639,81.0,108.0,0.9355955604442476,0.9918093681851393,-0.0028805620578201893,0.003017528911460135
tet_1.05,0.0,q_only,fft_phase_0,0.25,3.8540182205247664,5.492103231210315,9.346121451735081,71.0,80.0,0.8654875173474633,0.976780953058855,0.01009711386832833,0.0038709623217562106
tet_1.05,0.0,q_only,fft_phase_0,0.35,3.743211386376835,6.032045661386029,9.775257047762864,45.0,45.0,0.8104986896508214,0.9697757014747594,-0.003420940955916607,0.0006002901839068384
tet_1.05,0.0,q_only,fft_phase_0,0.44999999999999996,3.3563258686490167,6.3318112822626,9.688137150911617,29.0,30.0,0.8357175873441844,0.9872757895079416,-0.048012038993403644,-0.0012899284725691662
tet_1.05,0.0,q_only,fft_phase_0,0.5499999999999999,2.9378369760385876,6.835316538414295,9.773153514452883,17.0,12.0,0.761161199819397,0.9729573341164257,-0.045857457693188115,-0.0005550121013445245
tet_1.05,0.0,q_only,fft_phase_1,0.05,3.3782621721281902,5.861789760061335,9.240051932189525,117.0,138.0,0.9373994623512598,0.9828273766652678,-0.007032057186161435,-0.002608433671371979
tet_1.05,0.0,q_only,fft_phase_1,0.15,3.5343364855305266,5.8009680230866385,9.335304508617165,111.0,107.0,0.9060786113250168,0.9840937298097664,0.0029383730369955813,0.011301096197073602
tet_1.05,0.0,q_only,fft_phase_1,0.25,3.8868437911197304,4.913017202920514,8.799860994040245,64.0,99.0,0.8893593409942423,0.9954504303642608,0.008171599858489753,0.0073554090565570215
tet_1.05,0.0,q_only,fft_phase_1,0.35,3.5417679353419045,5.502460945949127,9.044228881291032,41.0,61.0,0.8530587381200687,0.9825107079554803,0.01484312477117436,-0.001951489876240952
tet_1.05,0.0,q_only,fft_phase_1,0.44999999999999996,3.8268166231410436,5.910737197339079,9.737553820480123,28.0,25.0,0.7481980623594935,0.9074137069801207,-0.003924226296333516,-0.0009882283404447339
tet_1.05,0.0,q_only,fft_phase_1,0.5499999999999999,2.734144475936546,6.7967306700311685,9.530875145967714,16.0,13.0,0.4822430733620966,0.9142796707089703,0.02507373623285587,0.010704862749910738
tet_1.05,0.0,q_only,fft_phase_2,0.05,3.606400561766998,5.734752061638577,9.341152623405575,91.0,121.0,0.9262246112999042,0.9856277026009624,0.002616317136233691,-0.0044727228455825815
tet_1.05,0.0,q_only,fft_phase_2,0.15,3.5665424752898147,5.691965271222413,9.258507746512228,86.0,99.0,0.926108080266699,0.9807630566593744,0.0024946286636171183,0.0060413698629866765
tet_1.05,0.0,q_only,fft_phase_2,0.25,3.299885962731528,6.287941224797926,9.587827187529454,76.0,83.0,0.920963243406651,0.9777427631644507,0.00013086810699405177,0.0016187179107805642
tet_1.05,0.0,q_only,fft_phase_2,0.35,3.598800622097272,5.422017378058669,9.020818000155941,42.0,63.0,0.885444468783202,0.9851211971580431,-0.006825922021173967,0.0039690774742446415
tet_1.05,0.0,q_only,fft_phase_2,0.44999999999999996,4.122413686025474,5.26693691672559,9.389350602751064,29.0,43.0,0.7924315132679436,0.9891689068852506,0.009822406707201262,0.0055598187890833805
tet_1.05,0.0,q_only,fft_phase_2,0.5499999999999999,4.795363749588779,5.012685355837204,9.808049105425983,23.0,17.0,0.6710909349974972,0.968466144763332,-0.029440242012447777,0.002250043208876876
tet_1.05,0.0,q_only,fft_phase_3,0.05,4.306967942326088,4.989009765710691,9.295977708036778,69.0,145.0,0.8957265996953422,0.9631597111407464,-0.00018072445777924523,0.016422255086934477
tet_1.05,0.0,q_only,fft_phase_3,0.15,3.966012850965803,5.190823271318554,9.156836122284357,77.0,130.0,0.8775793838947485,0.9879603086406411,0.010501494323088542,0.002289015036488172
tet_1.05,0.0,q_only,fft_phase_3,0.25,3.344763726733518,6.017510785394579,9.362274512128097,86.0,83.0,0.908094582660126,0.9718380562753292,0.005543871592169451,0.007617555951172528
tet_1.05,0.0,q_only,fft_phase_3,0.35,3.8843419328614095,5.393616908178301,9.27795884103971,43.0,71.0,0.8765989948682399,0.9903561698591936,-0.010877847819905365,-0.0021530756562800415
tet_1.05,0.0,q_only,fft_phase_3,0.44999999999999996,3.34212930034667,5.968361200823173,9.310490501169843,30.0,34.0,0.6530118410325667,0.9939693942120582,0.016449405632466482,0.012235152407554925
tet_1.05,0.0,q_only,fft_phase_3,0.5499999999999999,2.8944191828068293,4.955418620792236,7.8498378035990655,13.0,20.0,0.7189573742373384,0.9830869559654788,-0.0200765702137569,0.004033121853985287
tet_1.05,0.0,q_only,fft_phase_4,0.05,4.2199161641682945,4.705165770146786,8.925081934315081,90.0,153.0,0.9400962843653841,0.9912591216177227,-0.0046810091829013675,0.003414182199213408
tet_1.05,0.0,q_only,fft_phase_4,0.15,4.092348251700985,4.962371798082714,9.054720049783699,81.0,146.0,0.9326493708376536,0.9854055954515574,8.28387306556419e-05,0.005226999017474181
tet_1.05,0.0,q_only,fft_phase_4,0.25,3.688772053970678,5.697457990861149,9.386230044831827,72.0,92.0,0.9447590327003784,0.9899675170482749,-0.01402187062364027,-0.001972506990042793
tet_1.05,0.0,q_only,fft_phase_4,0.35,3.6831470370321435,5.701247769398619,9.384394806430763,51.0,64.0,0.8536447259622358,0.9745695566766601,0.009497763857728075,0.00818281500982939
tet_1.05,0.0,q_only,fft_phase_4,0.44999999999999996,3.2007483147913396,6.495812366259506,9.696560681050846,39.0,32.0,0.7646497808941218,0.9911709290748967,-0.02974065403939553,0.002974414618300095
tet_1.05,0.0,q_only,fft_phase_4,0.5499999999999999,3.1078048466827246,6.073513182236597,9.181318028919321,13.0,14.0,0.6221614303246085,0.995684069916352,-0.00903476476271891,0.009721601426701755
tet_1.05,0.0,q_only,fft_phase_5,0.05,3.6592315411518888,5.3404932585261315,8.99972479967802,87.0,148.0,0.9502429500901887,0.9963010122048808,-0.0034143051214200817,0.004875429712485356
tet_1.05,0.0,q_only,fft_phase_5,0.15,3.823406748259349,5.668943831193016,9.492350579452365,92.0,101.0,0.9292639437249104,0.983581201293263,0.0027976344338948994,-0.0007595013189197232
tet_1.05,0.0,q_only,fft_phase_5,0.25,3.3968506526953846,5.61333309253401,9.010183745229394,59.0,106.0,0.9074003450036461,0.979365725622883,-0.009749928112397263,0.01017612578297422
tet_1.05,0.0,q_only,fft_phase_5,0.35,3.6584829852071605,6.276129144472066,9.934612129679227,40.0,55.0,0.8331633885958835,0.9321803070443784,0.0030302940427681946,0.006470000629248608
tet_1.05,0.0,q_only,fft_phase_5,0.44999999999999996,4.07079369133534,4.708411331414925,8.779205022750265,19.0,54.0,0.746766153513273,0.9656265986433876,0.010468750980304364,0.015255946837693834
tet_1.05,0.0,q_only,fft_phase_5,0.5499999999999999,3.3143805369466746,5.452418678863249,8.766799215809923,12.0,22.0,0.7239772087903882,0.9704896629376807,-0.026126883736490445,-6.222849960999324e-05
tet_1.05,0.0,q_only,fft_phase_6,0.05,3.777915368657249,5.6578758657928905,9.43579123445014,83.0,112.0,0.9248346971094138,0.9935721201896177,-0.0023584394901282266,0.0006139181306463667
tet_1.05,0.0,q_only,fft_phase_6,0.15,3.5122290927114017,5.783860054811124,9.296089147522526,66.0,118.0,0.8843170726243557,0.982238491346814,0.00708354039401822,0.00388001287320695
tet_1.05,0.0,q_only,fft_phase_6,0.25,4.167629436792809,4.735221953303282,8.90285139009609,41.0,91.0,0.8669235773404329,0.9877823146994521,0.006533311711443349,0.016463046015081754
tet_1.05,0.0,q_only,fft_phase_6,0.35,3.535954379735035,6.041331629301897,9.577286009036932,57.0,59.0,0.798479763014445,0.9493331319326077,0.012758144615318795,0.010085390194257913
tet_1.05,0.0,q_only,fft_phase_6,0.44999999999999996,3.3256076275509026,5.484212908563015,8.809820536113918,38.0,51.0,0.8938045666775308,0.987488229644286,-0.018464313906309957,0.00585076792795006
tet_1.05,0.0,q_only,fft_phase_6,0.5499999999999999,3.97838853792961,5.452846869597043,9.431235407526653,28.0,33.0,0.6810663398310484,0.994928777624477,0.010753553881186557,0.00501592752333387
tet_1.05,0.0,q_only,fft_phase_7,0.05,4.044598893280313,5.243258194838195,9.287857088118509,92.0,148.0,0.8834660891033677,0.9951495909276418,0.003590848497719977,0.006895859430074175
tet_1.05,0.0,q_only,fft_phase_7,0.15,3.7103680985897087,5.273757828884285,8.984125927473993,88.0,107.0,0.9302691332348091,0.9887593399443868,-0.014184609081668631,0.00742008996873858
tet_1.05,0.0,q_only,fft_phase_7,0.25,3.358214731799608,5.735586906435646,9.093801638235254,62.0,85.0,0.859693259307767,0.9880979664619768,0.0019734515161108288,0.009428169262976379
tet_1.05,0.0,q_only,fft_phase_7,0.35,3.173100371807821,6.666888587946949,9.83998895975477,61.0,47.0,0.838111367907652,0.9631522250827962,0.001919716809441363,0.005244721944378691
tet_1.05,0.0,q_only,fft_phase_7,0.44999999999999996,3.2639721944366986,5.873040436228981,9.13701263066568,22.0,33.0,0.8271460419556885,0.9742739830380762,-0.017087039129505717,0.0037713710081669566
tet_1.05,0.0,q_only,fft_phase_7,0.5499999999999999,3.5620548320696086,5.7521899596985415,9.31424479176815,16.0,24.0,0.4967688450296886,0.8974326942299607,0.018517410736995085,0.011263126750136432
tet_1.05,0.0,xyz_only,real,0.05,1.5439582731785277,5.890353084900229,7.434311358078757,192.0,144.0,0.9362443754531976,0.953417452101861,0.01536743648112731,-0.002854841205811292
tet_1.05,0.0,xyz_only,real,0.25,1.1440036658708426,8.276718174837544,9.420721840708387,56.0,48.0,0.9930456169504898,0.9948610927448298,-0.021366183720769812,0.0028632064338573425
tet_1.05,0.0,xyz_only,fft_phase_0,0.05,3.690981786833465,5.14914913213337,8.840130918966835,89.0,137.0,0.9333195672811067,0.9958218136393092,-0.0037300135572292045,0.010272448713446219
tet_1.05,0.0,xyz_only,fft_phase_0,0.15,3.6388248655757165,5.618566070323225,9.257390935898941,79.0,100.0,0.9262100340520691,0.9912655157830706,0.0004606884399695685,0.003577578356636482
tet_1.05,0.0,xyz_only,fft_phase_0,0.25,3.7720977655231103,5.752031125916801,9.524128891439911,74.0,87.0,0.8901742452495792,0.9913151982107251,0.0062089412511037445,0.004394656738768555
tet_1.05,0.0,xyz_only,fft_phase_0,0.35,3.5685957447981025,6.01545340893065,9.584049153728753,55.0,57.0,0.8556722294689226,0.9562095166876742,-9.500589915084623e-06,0.007212176234512254
tet_1.05,0.0,xyz_only,fft_phase_0,0.44999999999999996,4.3733680932675485,4.9369242834565705,9.310292376724119,25.0,52.0,0.7247363354991424,0.9584784260930642,0.012001719285106516,0.00863361976640968
tet_1.05,0.0,xyz_only,fft_phase_0,0.5499999999999999,3.972091708243113,6.178568994523804,10.150660702766917,15.0,13.0,0.6475950591272739,0.9317425982452758,-0.0036482100385810817,0.007116992527768301
tet_1.05,0.0,xyz_only,fft_phase_1,0.05,3.6289256471947287,5.4707251245684905,9.09965077176322,106.0,166.0,0.9056837322108944,0.9873830089675191,0.00034263330181451973,0.005925192026372018
tet_1.05,0.0,xyz_only,fft_phase_1,0.15,3.2198171469219723,6.207840020267852,9.427657167189825,107.0,102.0,0.9381914712561606,0.9889599564118271,-0.01750530248777688,-3.524491094620413e-05
tet_1.05,0.0,xyz_only,fft_phase_1,0.25,3.997952324879094,5.129168533247798,9.127120858126892,56.0,105.0,0.8795333329832363,0.9911116065576039,-0.0013413077212952665,0.01274212885095255
tet_1.05,0.0,xyz_only,fft_phase_1,0.35,4.137501009538516,4.821892712657512,8.959393722196028,32.0,72.0,0.8378724927312552,0.9802247410759307,0.006257610200721301,0.013059677719326392
tet_1.05,0.0,xyz_only,fft_phase_1,0.44999999999999996,4.4130744169720435,5.470631811531757,9.8837062285038,30.0,27.0,0.568085878826767,0.9249620092918978,0.024502577396800295,0.005603906599879441
tet_1.05,0.0,xyz_only,fft_phase_1,0.5499999999999999,3.7715002296463895,5.53931787082282,9.31081810046921,11.0,20.0,0.6013367411040227,0.8862398719587627,-0.004974810191086764,0.0026616985857369447
tet_1.05,0.0,xyz_only,fft_phase_2,0.05,3.6696475201376586,5.502158558320559,9.171806078458218,79.0,118.0,0.9527239614444262,0.9921898839544041,-0.01798407701119639,0.0038884572809888725
tet_1.05,0.0,xyz_only,fft_phase_2,0.15,3.6383282997887445,5.612091248332215,9.25041954812096,80.0,127.0,0.9197040442012174,0.9839129306710555,0.00377381158177037,-0.0010217988985369401
tet_1.05,0.0,xyz_only,fft_phase_2,0.25,3.6587949018300225,5.856781832839223,9.515576734669246,83.0,88.0,0.8814952843992416,0.9698105470703094,0.0016993647662229931,-0.0016902664679510487
tet_1.05,0.0,xyz_only,fft_phase_2,0.35,3.9754815640913996,5.605192318539194,9.580673882630593,53.0,56.0,0.7946759633503925,0.9834713079528986,0.011308036221247837,0.003516454053183158
tet_1.05,0.0,xyz_only,fft_phase_2,0.44999999999999996,3.5912486965748576,5.624103553443388,9.215352250018245,39.0,42.0,0.8433897615016737,0.9742033677077533,-0.0007675523849136265,0.008705769778267931
tet_1.05,0.0,xyz_only,fft_phase_2,0.5499999999999999,4.278707184613775,5.819135964105439,10.097843148719214,22.0,31.0,0.6687943160382958,0.9552120486666996,-0.00538764847978776,0.005292998475000867
tet_1.05,0.0,xyz_only,fft_phase_3,0.05,3.7132949187501207,5.419043166157037,9.132338084907158,98.0,169.0,0.9026304700741918,0.9722949323294908,0.008345234172520567,0.008688029364626856
tet_1.05,0.0,xyz_only,fft_phase_3,0.15,3.6998228048230892,5.317248963543065,9.017071768366154,82.0,128.0,0.9164408403184943,0.9703032607587632,-0.003390464659083471,0.0037313715002892135
tet_1.05,0.0,xyz_only,fft_phase_3,0.25,3.8403567615512157,4.979445243949967,8.819802005501183,48.0,99.0,0.9264688285828292,0.9917896020083796,0.003654085095344789,0.008158170090305918
tet_1.05,0.0,xyz_only,fft_phase_3,0.35,3.200310602862708,5.762724508260457,8.963035111123165,40.0,60.0,0.8215887978560308,0.9922372921674003,-0.005396627380626073,0.012432660833946526
tet_1.05,0.0,xyz_only,fft_phase_3,0.44999999999999996,3.3804175295239878,5.950021042375691,9.330438571899679,27.0,32.0,0.6873995879506276,0.9993296421636434,0.009871607395651585,0.008432578635318768
tet_1.05,0.0,xyz_only,fft_phase_4,0.05,4.262431632733901,5.2063827213886364,9.468814354122538,83.0,143.0,0.8875010642372777,0.9819633795508403,0.00502589153333903,0.006010185276848157
tet_1.05,0.0,xyz_only,fft_phase_4,0.15,3.927392308646456,4.761116827096411,8.688509135742867,69.0,126.0,0.9108366552773012,0.9877054846671145,-0.0010058550621252285,0.011848935422988854
tet_1.05,0.0,xyz_only,fft_phase_4,0.25,3.6556510048881066,5.723056629335092,9.378707634223199,73.0,84.0,0.9423427840581364,0.9945719821321283,-0.014054443140817,0.0020599938941458645
