geometry,beta,criterion,kind,valid,target,bw,n_band,inner_count,outer_count,inner_r,outer_r,gap,same_sector,same_shell,deficit_fill,completion_gain,carrier_vs_space_sector,bw_selected
ortho_1.20_1.50,10.0,xyz_only,fft_phase_3,True,0.75,0.005,32.0,12.0,20.0,5.228083564148345,9.262564762786791,4.034481198638447,0.6768019440031198,0.9978051907213692,-0.012850817864121886,0.004639958551563363,-0.167296319794363,0.005
ortho_1.20_1.50,10.0,xyz_only,fft_phase_4,True,0.75,0.01,44.0,23.0,21.0,5.562152289110956,9.370080956461655,3.8079286673506987,0.6425883720337163,0.9777221545599315,-0.010908185631103365,-0.001309035769101359,-0.12906242402438017,0.01
ortho_1.20_1.50,10.0,xyz_only,fft_phase_5,True,0.75,0.01,31.0,10.0,21.0,2.8020175355925745,8.091918615864431,5.289901080271857,0.3223488974138097,0.9630724547382736,0.04140673741468051,0.001003818287003141,-0.41053408271685554,0.01
ortho_1.20_1.50,10.0,xyz_only,fft_phase_6,True,0.75,0.005,35.0,9.0,26.0,4.69828081336134,8.805931510747733,4.1076506973863935,0.5463908394678875,0.9776853609403109,0.010929733421388796,0.007766395929044006,-0.3504939685584446,0.005
ortho_1.20_1.50,10.0,xyz_only,fft_phase_7,True,0.75,0.01,42.0,14.0,28.0,4.187750417618924,8.28680028384626,4.099049866227336,0.4486461272817701,0.9979924625407606,0.0014270690797258921,0.0057546727843581615,-0.3696495029779875,0.01
ortho_1.20_1.50,10.0,xyz_only,fft_phase_8,True,0.75,0.01,24.0,8.0,16.0,6.339728706075576,9.194504813888535,2.8547761078129597,0.6941429055553678,0.9998501260196335,-0.04733767141593738,0.0008956822242322286,-0.12259066042544597,0.01
ortho_1.20_1.50,10.0,xyz_only,fft_phase_9,True,0.75,0.02,37.0,16.0,21.0,5.026077394919495,9.077587135783645,4.05150974086415,0.40131501295340144,0.9416811921086691,-0.012705778970961906,8.00350585951192e-06,-0.3302800440390673,0.02
ortho_1.20_1.50,10.0,xyz_only,fft_phase_10,True,0.75,0.01,28.0,20.0,8.0,7.983275180364525,10.452880383258112,2.469605202893587,0.2736919860849116,0.9739569587047407,0.02476954324204676,0.0001593050698755125,-0.3064579241582202,0.01
ortho_1.20_1.50,10.0,xyz_only,fft_phase_11,True,0.75,0.01,30.0,10.0,20.0,5.581404506459536,9.658673638553022,4.077269132093487,0.4196919139073872,0.9930663499829023,-0.02916636630520029,0.0010995451533519329,-0.3167117268082997,0.01
tet_1.50,0.0,score_q,real,True,0.75,0.005,72.0,24.0,48.0,10.136567466356647,10.897247358851684,0.7606798924950375,0.9956119431428873,0.9952412279141403,-0.04640859526627886,0.0011929868224164163,0.0119891364638528,0.005
tet_1.50,0.0,score_q,fft_phase_0,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_q,fft_phase_1,True,0.75,0.02,36.0,12.0,24.0,5.894142684472963,8.921373334327042,3.0272306498540784,0.6986571373199064,0.987187261639311,-0.027129828657544153,0.002515038433433718,-0.15716695211583365,0.02
tet_1.50,0.0,score_q,fft_phase_2,True,0.75,0.03,26.0,14.0,12.0,5.3749058928923095,8.554059309601504,3.1791534167091946,0.6312446018291401,0.9948081185518914,-0.05372706814104691,-6.578071199474261e-05,-0.022634525007951156,0.03
tet_1.50,0.0,score_q,fft_phase_3,True,0.75,0.03,26.0,16.0,10.0,6.599742479169215,8.41606196196584,1.816319482796624,0.5314124758067356,0.9859285860715807,0.01016279897537916,2.7083619205732056e-05,-0.23467359308738378,0.03
tet_1.50,0.0,score_q,fft_phase_4,True,0.75,0.03,25.0,9.0,16.0,5.649015650943564,9.239429189946984,3.5904135390034195,0.6046914833109451,0.9538079538762813,-0.03113662379811681,0.005284311735242392,-0.2509439892427364,0.03
tet_1.50,0.0,score_q,fft_phase_5,True,0.75,0.02,18.0,8.0,10.0,4.649292014681351,7.522980275194023,2.8736882605126715,0.32798003410322457,0.9131400029257349,-0.0038338443068951303,0.0022677537301438976,-0.3866123447628957,0.02
tet_1.50,0.0,score_q,fft_phase_6,True,0.75,0.03,16.0,8.0,8.0,6.304888346606342,8.793915902784843,2.4890275561785007,0.28597378872510104,0.9922199931485988,0.036406295990236044,0.0013996186036868094,-0.40344838659506,0.03
tet_1.50,0.0,score_q,fft_phase_7,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_q,fft_phase_8,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_q,fft_phase_9,True,0.75,0.02,21.0,8.0,13.0,5.169018103571865,7.9279799205645345,2.7589618169926693,0.5660320506561268,0.9006975215366686,-0.0336745214154704,0.0027309510272055726,-0.15339504596510967,0.02
tet_1.50,0.0,score_q,fft_phase_10,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_q,fft_phase_11,True,0.75,0.02,19.0,9.0,10.0,4.997294727240991,9.29252188663843,4.295227159397438,0.34604303627853084,0.9750630483208699,0.03186450869805596,0.001747961515430929,-0.3368573597213509,0.02
tet_1.50,0.0,score_iso,real,True,0.75,0.005,72.0,24.0,48.0,10.136567466356647,10.897247358851684,0.7606798924950375,0.9956119431428873,0.9952412279141403,-0.04640859526627886,0.0011929868224164163,0.0119891364638528,0.005
tet_1.50,0.0,score_iso,fft_phase_0,True,0.75,0.03,22.0,8.0,14.0,6.013536223679484,8.348557296717548,2.335021073038064,0.48644373604077756,0.9877811859915373,0.023386201687377525,0.007951540900300692,-0.2666825222859021,0.03
tet_1.50,0.0,score_iso,fft_phase_1,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_iso,fft_phase_2,True,0.75,0.03,18.0,8.0,10.0,6.377766605053447,10.227635098546154,3.849868493492707,0.5295762243290976,0.8889557223053837,-0.029295795852907532,-3.3184204861797515e-05,-0.14342943866482172,0.03
tet_1.50,0.0,score_iso,fft_phase_3,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_iso,fft_phase_4,True,0.75,0.01,22.0,14.0,8.0,7.063250992169488,9.996490720504383,2.933239728334895,0.6639112600936176,0.977633683116158,-0.0435104815902433,0.0002157906890571926,-0.018303903228691465,0.01
tet_1.50,0.0,score_iso,fft_phase_5,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_iso,fft_phase_6,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_iso,fft_phase_7,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_iso,fft_phase_8,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_iso,fft_phase_9,True,0.75,0.03,23.0,9.0,14.0,6.261070806829635,9.451305366167102,3.1902345593374664,0.6450869319976389,0.9810340974439088,-0.06303391673527128,0.00012078645405687929,-0.029510256058362994,0.03
tet_1.50,0.0,score_iso,fft_phase_10,False,,,,,,,,,,,,,,
tet_1.50,0.0,score_iso,fft_phase_11,False,,,,,,,,,,,,,,
tet_1.50,0.0,q_only,real,True,0.75,0.005,72.0,24.0,48.0,10.136567466356647,10.897247358851684,0.7606798924950375,0.9956119431428873,0.9952412279141403,-0.04640859526627886,0.0011929868224164163,0.0119891364638528,0.005
tet_1.50,0.0,q_only,fft_phase_0,False,,,,,,,,,,,,,,
tet_1.50,0.0,q_only,fft_phase_1,False,,,,,,,,,,,,,,
tet_1.50,0.0,q_only,fft_phase_2,False,,,,,,,,,,,,,,
tet_1.50,0.0,q_only,fft_phase_3,True,0.75,0.02,17.0,8.0,9.0,5.260186115057005,8.593717241936538,3.3335311268795333,0.2729051588673514,0.9651585011975583,0.015501481617615616,0.0025160859718539874,-0.41381692986098967,0.02
tet_1.50,0.0,q_only,fft_phase_4,True,0.75,0.03,19.0,8.0,11.0,6.182371600175918,8.72009607720532,2.5377244770294016,0.4198692893852444,0.9962384497680382,0.006388888215633229,0.0002985020111867867,-0.27906877520398704,0.03
tet_1.50,0.0,q_only,fft_phase_5,True,0.75,0.02,24.0,13.0,11.0,6.126040161155443,9.915635372941745,3.7895952117863017,0.4823045010528173,0.9679099623600335,0.004829185716303704,0.00425610138222421,-0.17734269090962107,0.02
tet_1.50,0.0,q_only,fft_phase_6,True,0.75,0.02,20.0,11.0,9.0,5.01566264411705,9.453524525376574,4.437861881259524,0.6544055706901188,0.9769558171815567,-0.04824191456440059,0.0009292765553104861,-0.03730519385132136,0.02
tet_1.50,0.0,q_only,fft_phase_7,False,,,,,,,,,,,,,,
tet_1.50,0.0,q_only,fft_phase_8,False,,,,,,,,,,,,,,
tet_1.50,0.0,q_only,fft_phase_9,True,0.75,0.02,19.0,8.0,11.0,4.248223189106472,8.117295193629495,3.869072004523023,0.7003098113901062,0.9977206851442889,-0.03177405070059065,0.0005472904116288991,-0.08523954817438162,0.02
tet_1.50,0.0,q_only,fft_phase_10,False,,,,,,,,,,,,,,
tet_1.50,0.0,q_only,fft_phase_11,False,,,,,,,,,,,,,,
tet_1.50,0.0,xyz_only,real,True,0.75,0.005,72.0,24.0,48.0,10.136567466356647,10.897247358851684,0.7606798924950375,0.9956119431428873,0.9952412279141403,-0.04640859526627886,0.0011929868224164163,0.0119891364638528,0.005
tet_1.50,0.0,xyz_only,fft_phase_0,True,0.75,0.03,30.0,11.0,19.0,4.158292704772137,8.211395320571539,4.053102615799402,0.6369551579225967,0.9998319386130652,-0.011442031237410746,0.0029259705984605606,-0.14465354462029367,0.03
tet_1.50,0.0,xyz_only,fft_phase_1,False,,,,,,,,,,,,,,
tet_1.50,0.0,xyz_only,fft_phase_2,False,,,,,,,,,,,,,,
tet_1.50,0.0,xyz_only,fft_phase_3,True,0.75,0.02,38.0,18.0,20.0,4.7608064554607825,9.221759849193147,4.460953393732364,0.497651010306439,0.9911465051698439,0.012374143440259458,0.008497850804609013,-0.36937810456367826,0.02
tet_1.50,0.0,xyz_only,fft_phase_4,True,0.75,0.02,18.0,8.0,10.0,3.511247589932377,8.988163959882268,5.47691636994989,0.6826439386415093,0.990244013636407,-0.040954447167773675,0.0031539974076081885,-0.06616751920433983,0.02
tet_1.50,0.0,xyz_only,fft_phase_5,False,,,,,,,,,,,,,,
tet_1.50,0.0,xyz_only,fft_phase_6,False,,,,,,,,,,,,,,
tet_1.50,0.0,xyz_only,fft_phase_7,True,0.75,0.03,39.0,8.0,31.0,4.7541966489110035,8.888607688662258,4.134411039751255,0.5850471506226161,0.9682018031342686,-0.008648964527290345,0.004416708423739709,-0.25409659224397607,0.03
tet_1.50,0.0,xyz_only,fft_phase_8,True,0.75,0.02,20.0,12.0,8.0,6.429419633296745,10.411587570036001,3.9821679367392564,0.39832471493302224,0.8809960331505287,0.009474940628207813,0.0012304340174225756,-0.24853685224280941,0.02
tet_1.50,0.0,xyz_only,fft_phase_9,True,0.75,0.02,18.0,10.0,8.0,7.16485523484815,10.003988889886514,2.8391336550383643,0.4721486991976109,0.9975700764532226,-0.02165823990561219,0.0004746613301892034,-0.14332484057247624,0.02
tet_1.50,0.0,xyz_only,fft_phase_10,True,0.75,0.03,20.0,8.0,12.0,4.893613665703734,9.071780655020612,4.178166989316878,0.43080364057542836,0.9988725136798461,0.00632448864636076,0.0015093066488835983,-0.30450943209020226,0.03
tet_1.50,0.0,xyz_only,fft_phase_11,True,0.75,0.02,27.0,16.0,11.0,6.950731649682567,9.791915163741034,2.841183514058468,0.23808975411096933,0.9802035334227721,0.044578245331663005,0.0010195961962634484,-0.322150622352102,0.02
tet_1.50,1.0,score_q,real,True,0.75,0.005,32.0,16.0,16.0,6.741475364191117,9.269792705998224,2.5283173418071074,0.6841434333160432,0.982998099054153,-0.0024451560474812277,0.0018743849094993166,-0.12956560149280794,0.005
tet_1.50,1.0,score_q,fft_phase_0,True,0.75,0.01,30.0,17.0,13.0,6.257029500287688,11.055194384382437,4.798164884094749,0.3931100362250039,0.887129054142398,0.02342746747011637,0.0017939473918969179,-0.29572064980700347,0.01
tet_1.50,1.0,score_q,fft_phase_1,True,0.75,0.02,47.0,13.0,34.0,3.451311621029923,9.034155121250112,5.582843500220189,0.42389010950244754,0.9668387834459661,0.014768979353805833,0.0026861401398907865,-0.31587631529594373,0.02
tet_1.50,1.0,score_q,fft_phase_2,True,0.75,0.02,30.0,19.0,11.0,7.519884973111884,10.20008466927306,2.6801996961611767,0.578318624251901,0.9636740657254004,-0.09353541595694351,9.548733566842582e-06,0.08256019132999737,0.02
tet_1.50,1.0,score_q,fft_phase_3,True,0.75,0.01,28.0,15.0,13.0,6.449485148138208,8.930659634683366,2.481174486545158,0.6294850351722383,0.9675549291222321,-0.03435429229792751,0.0019255509957894763,-0.1479893082017001,0.01
tet_1.50,1.0,score_q,fft_phase_4,True,0.75,0.01,27.0,15.0,12.0,7.536562246162382,10.732387267054778,3.1958250208923955,0.7715996390629294,0.9034725794252773,-0.08126684300526907,-0.00011518623489582564,0.1117132079594867,0.01
tet_1.50,1.0,score_q,fft_phase_5,True,0.75,0.02,32.0,18.0,14.0,5.810070336063642,9.834023115295826,4.023952779232184,0.34317341476002894,0.9687912030915555,-0.05318243272176505,2.7535618186167925e-05,-0.21855646796570805,0.02
tet_1.50,1.0,score_q,fft_phase_6,True,0.75,0.01,40.0,15.0,25.0,4.447991551495849,8.002551602649373,3.5545600511535236,0.5746591908610534,0.9789075815884778,-0.0029687671698072557,-0.0013177673082753322,-0.16352500629509314,0.01
tet_1.50,1.0,score_q,fft_phase_7,True,0.75,0.02,27.0,9.0,18.0,3.1727906774764807,9.6996006933862,6.526810015909719,0.21137600207693774,0.924090180095564,0.01535319312129254,3.439869634741453e-05,-0.4172507501942274,0.02
tet_1.50,1.0,score_q,fft_phase_8,False,,,,,,,,,,,,,,
tet_1.50,1.0,score_q,fft_phase_9,True,0.75,0.01,22.0,9.0,13.0,5.957394772742732,9.587772002831702,3.6303772300889703,0.41256702580273474,0.9963098270649855,0.012758412283418619,0.00021766881425940002,-0.21462349118975854,0.01
tet_1.50,1.0,score_q,fft_phase_10,True,0.75,0.02,20.0,11.0,9.0,7.966479659928843,10.135350575407804,2.168870915478961,0.8220312086553038,0.9832358813698244,-0.09943711237278653,2.9907684368083772e-05,0.23978737107996662,0.02
tet_1.50,1.0,score_q,fft_phase_11,True,0.75,0.02,32.0,16.0,16.0,5.519752374159643,8.029548768981886,2.509796394822243,0.51788366032151,0.9885096205783865,-0.011219723461302109,2.6620566307680484e-05,-0.21108629595154738,0.02
tet_1.50,1.0,score_iso,real,True,0.75,0.005,48.0,32.0,16.0,8.102765277345155,9.937303457175895,1.8345381798307407,0.9753252124401273,0.9980390988092906,-0.042033010337571106,-0.0012055151507773224,0.07844720607908062,0.005
tet_1.50,1.0,score_iso,fft_phase_0,True,0.75,0.01,26.0,13.0,13.0,4.751291068862649,7.941710112429181,3.190419043566532,0.5060571388596925,0.9994276937912663,-0.011699352337658689,0.0014607172092522853,-0.20482048616622628,0.01
tet_1.50,1.0,score_iso,fft_phase_1,True,0.75,0.01,27.0,12.0,15.0,4.846910625565903,7.9320172653918455,3.085106639825942,0.7107486075009297,0.9241141590501042,-0.047355736562958696,0.0005848597858536321,0.022818216998112373,0.01
tet_1.50,1.0,score_iso,fft_phase_2,True,0.75,0.01,21.0,10.0,11.0,7.526566441306994,10.50605754378335,2.979491102476355,0.3679354207443858,0.9282748156546106,-0.040021462857409346,8.507952749116803e-06,-0.2337224192520032,0.01
tet_1.50,1.0,score_iso,fft_phase_3,True,0.75,0.01,20.0,12.0,8.0,5.9379600408239,9.78782115702598,3.8498611162020806,0.4698289324652016,0.9812942056036651,0.022118893436239132,0.003638250782520629,-0.3453962600973843,0.01
tet_1.50,1.0,score_iso,fft_phase_4,True,0.75,0.01,41.0,11.0,30.0,4.129455658782419,7.559924080372635,3.4304684215902164,0.4362637977475128,0.9984899153627679,0.006307161403662567,0.0021206199675017218,-0.3076725049162219,0.01
tet_1.50,1.0,score_iso,fft_phase_5,True,0.75,0.02,33.0,18.0,15.0,7.341436714438501,9.471401466380545,2.129964751942044,0.7068925592279239,0.9958730797373451,-0.06270295302277949,0.00011664864952431931,0.014071435795203202,0.02
tet_1.50,1.0,score_iso,fft_phase_6,True,0.75,0.01,17.0,8.0,9.0,4.422469396769785,6.551911120705867,2.1294417239360826,0.5934267661380611,0.9906191844078376,-0.05238908356197803,0.0017196284157190145,-0.12428398910587846,0.01
tet_1.50,1.0,score_iso,fft_phase_7,True,0.75,0.01,29.0,14.0,15.0,5.645962523173451,9.317156893020279,3.6711943698468277,0.5902821994227804,0.9893477159588414,-0.0268091520880047,0.0032016227166690534,-0.1591234472435057,0.01
tet_1.50,1.0,score_iso,fft_phase_8,True,0.75,0.01,24.0,13.0,11.0,7.196073055421746,10.342910972981768,3.1468379175600223,0.5833586323014717,0.8655190561206487,-0.05892670567621916,-5.6527107702841596e-05,-0.04504589930990255,0.01
tet_1.50,1.0,score_iso,fft_phase_9,True,0.75,0.03,24.0,9.0,15.0,4.785250370074154,9.44185497939775,4.656604609323596,0.42069960353818625,0.9825758323552024,-0.03434125969969677,0.00022756341066097716,-0.2794543789204563,0.03
tet_1.50,1.0,score_iso,fft_phase_10,True,0.75,0.02,29.0,11.0,18.0,4.748382516581319,8.067106513413673,3.318723996832354,0.6389936598808689,0.9959651456132287,-0.01738787920458669,0.0059202898436671834,-0.1743872989446903,0.02
tet_1.50,1.0,score_iso,fft_phase_11,True,0.75,0.01,20.0,12.0,8.0,6.708876836888181,10.28337295473209,3.5744961178439096,0.4413856221133833,0.953000753483643,0.005394188488668836,0.00048278471730397554,-0.1864699847139416,0.01
tet_1.50,1.0,q_only,real,True,0.75,0.005,48.0,32.0,16.0,8.102765277345155,9.937303457175895,1.8345381798307407,0.9753252124401273,0.9980390988092906,-0.042033010337571106,-0.0012055151507773224,0.07844720607908062,0.005
tet_1.50,1.0,q_only,fft_phase_0,True,0.75,0.01,30.0,12.0,18.0,5.9053785066548485,9.396023867109792,3.490645360454943,0.5879927901616724,0.9674939111370752,-0.02966822055109372,0.004139707667386019,-0.07101731025648184,0.01
tet_1.50,1.0,q_only,fft_phase_1,True,0.75,0.03,29.0,12.0,17.0,4.040648247595738,7.418368881591583,3.377720633995845,0.44875947091054075,0.9985521092706069,-0.020724414349372777,7.18330454348968e-05,-0.15624857979653822,0.03
tet_1.50,1.0,q_only,fft_phase_2,True,0.75,0.02,31.0,12.0,19.0,5.292610267336408,7.8185608404284626,2.5259505730920546,0.42356500346564524,0.9776737448601388,-0.009262954679238166,0.0011072221679053519,-0.2684301958854855,0.02
tet_1.50,1.0,q_only,fft_phase_3,True,0.75,0.01,26.0,13.0,13.0,7.4910291131597875,10.026761614941238,2.5357325017814505,0.6255590536777466,0.9337771012529243,-0.02735821120671482,4.0196897443734716e-05,-0.1641190310281606,0.01
tet_1.50,1.0,q_only,fft_phase_4,True,0.75,0.01,34.0,18.0,16.0,6.326470434043896,9.04324337593718,2.716772941893284,0.6398248618151885,0.9967930027899984,-0.023388294698339477,0.0011231601527992502,-0.11087698598400042,0.01
tet_1.50,1.0,q_only,fft_phase_5,True,0.75,0.03,28.0,13.0,15.0,4.172404648527725,8.387674763711777,4.215270115184052,0.842505868413044,0.9993064173150608,-0.07956722324211639,0.00024317624222333766,0.190423498330887,0.03
tet_1.50,1.0,q_only,fft_phase_6,True,0.75,0.03,43.0,8.0,35.0,3.26317864360385,8.654519477306367,5.391340833702517,0.5240687412899683,0.903206185438608,-0.0567615883447139,-1.0612986535092647e-05,-0.15396278852621714,0.03
tet_1.50,1.0,q_only,fft_phase_7,True,0.75,0.02,23.0,9.0,14.0,4.679778933779603,7.9285820012771415,3.2488030674975388,0.3845984521468593,0.984183461326409,0.016569134861702528,0.0007170948106548853,-0.41553143554207295,0.02
tet_1.50,1.0,q_only,fft_phase_8,True,0.75,0.01,23.0,8.0,15.0,5.995764620681593,8.806952214222743,2.8111875935411508,0.6034123639784482,0.9980188748477823,-0.03384894934606257,0.0014736566408362025,-0.21501126710441443,0.01
tet_1.50,1.0,q_only,fft_phase_9,True,0.75,0.02,47.0,21.0,26.0,6.877709759939729,10.144654221786332,3.2669444618466033,0.5965808152841726,0.9640934054134307,-0.021001945519345606,0.004808143731568439,-0.11326234416015268,0.02
tet_1.50,1.0,q_only,fft_phase_10,True,0.75,0.02,42.0,32.0,10.0,6.351726043500604,9.971409968796616,3.6196839252960116,0.567819050274956,0.9941928829899422,-0.0072809587304861895,0.0028936350376556597,-0.2119387138631993,0.02
tet_1.50,1.0,q_only,fft_phase_11,True,0.75,0.03,22.0,13.0,9.0,8.036115661801714,10.112178645876636,2.0760629840749214,0.8028423415562759,0.9512324483569502,-0.11286133248681153,2.9633607284287953e-07,0.20560776456725394,0.03
tet_1.50,1.0,xyz_only,real,True,0.75,0.01,56.0,32.0,24.0,9.886730621814447,11.547138193722985,1.6604075719085376,0.9773112166301534,0.9879188513050886,-0.05254036139662763,0.0017096594959987495,0.025009783932649188,0.01
tet_1.50,1.0,xyz_only,fft_phase_0,True,0.75,0.03,19.0,9.0,10.0,4.366542368012046,8.815007961782438,4.4484655937703925,0.4307388162225781,0.9935830182923047,0.0022686680115653578,0.0012485321008035369,-0.307637316779572,0.03
tet_1.50,1.0,xyz_only,fft_phase_1,True,0.75,0.01,16.0,8.0,8.0,7.3179630485503235,9.484842380295772,2.1668793317454487,0.44572979610750957,0.862967912222991,-0.019763140934122004,0.0007535714054962563,-0.26850911289408935,0.01
tet_1.50,1.0,xyz_only,fft_phase_2,False,,,,,,,,,,,,,,
tet_1.50,1.0,xyz_only,fft_phase_3,False,,,,,,,,,,,,,,
tet_1.50,1.0,xyz_only,fft_phase_4,True,0.75,0.02,20.0,10.0,10.0,5.463200432698668,8.465477649753545,3.0022772170548775,0.42905060938555756,0.9903176798246471,0.025349880000627545,0.0016518116254912018,-0.2762508554308553,0.02
tet_1.50,1.0,xyz_only,fft_phase_5,True,0.75,0.03,18.0,9.0,9.0,5.379766012818293,8.54871471301226,3.1689487001939662,0.31195299775132956,0.9720813968863765,0.014420927227038974,0.002666526090309659,-0.43770808058286215,0.03
tet_1.50,1.0,xyz_only,fft_phase_6,False,,,,,,,,,,,,,,
tet_1.50,1.0,xyz_only,fft_phase_7,True,0.75,0.03,24.0,10.0,14.0,5.800607483111204,9.045291299752925,3.2446838166417216,0.5431731556717854,0.972306576415043,-0.018810999278334368,0.002364130777634089,-0.21779970692223738,0.03
tet_1.50,1.0,xyz_only,fft_phase_8,True,0.75,0.02,26.0,15.0,11.0,6.2089652031797185,8.418303903732767,2.2093387005530483,0.5515527994933562,0.970597229692612,-0.048023770968772826,-0.0003142592533976644,-0.0427184369778455,0.02
tet_1.50,1.0,xyz_only,fft_phase_9,True,0.75,0.03,16.0,8.0,8.0,7.042841795985872,10.600900655759723,3.558058859773851,0.4495882152957032,0.9269838565133599,-0.029406608142870848,0.001419867371191383,-0.09823389072314509,0.03
tet_1.50,1.0,xyz_only,fft_phase_10,False,,,,,,,,,,,,,,
tet_1.50,1.0,xyz_only,fft_phase_11,True,0.75,0.02,33.0,12.0,21.0,6.555324136714815,9.774880236263467,3.219556099548652,0.38009235173715666,0.9811540835054998,0.02558694987015496,0.0035966658815039733,-0.28582749173727157,0.02
tet_1.50,1.5,score_q,real,True,0.75,0.01,24.0,8.0,16.0,7.305516919503628,9.116144013693102,1.8106270941894742,0.9963374628327875,0.9987868021603303,-0.06614959129517976,-4.7926605491655514e-05,0.11908026618065926,0.01
tet_1.50,1.5,score_q,fft_phase_0,True,0.75,0.01,17.0,8.0,9.0,6.441650813089823,10.97612570893169,4.534474895841867,0.2976755341659986,0.9373254653611413,-0.07943653408915397,1.6215818698285416e-06,-0.23255547765671597,0.01
tet_1.50,1.5,score_q,fft_phase_1,True,0.75,0.01,25.0,15.0,10.0,6.908537225932908,10.572948524671684,3.6644112987387762,0.5906470367256753,0.889961015172256,-0.021403382725088366,0.0013571919753541139,-0.16323745568830428,0.01
tet_1.50,1.5,score_q,fft_phase_2,True,0.75,0.02,23.0,9.0,14.0,4.125739057042468,9.02389956684088,4.898160509798412,0.055465018991091665,0.9917354426093602,0.0875049344610234,0.004215469888932825,-0.5881817214399094,0.02
tet_1.50,1.5,score_q,fft_phase_3,True,0.75,0.01,22.0,14.0,8.0,6.463092629275552,9.688758103953491,3.225665474677939,0.5565814080500802,0.9738971295180561,-0.05676247892825234,5.1641355836235514e-05,-0.026617556408220056,0.01
tet_1.50,1.5,score_q,fft_phase_4,True,0.75,0.02,32.0,15.0,17.0,6.445978506133682,9.981880488447091,3.5359019823134092,0.5705424472507776,0.9111828597776886,-0.05324669042278719,4.6008258634073567e-05,-0.09654849786662756,0.02
tet_1.50,1.5,score_q,fft_phase_5,True,0.75,0.02,32.0,17.0,15.0,7.042074753249633,9.430605082264913,2.38853032901528,0.650936041362287,0.9671384466437853,-0.056339510384181536,0.0028951077116568832,-0.01779780333551828,0.02
tet_1.50,1.5,score_q,fft_phase_6,True,0.75,0.02,27.0,12.0,15.0,6.01426222076234,7.584686663412311,1.570424442649971,0.8362339639794216,0.9821085106209311,-0.07992244883070725,7.476338167853704e-05,0.10172750814002973,0.02
tet_1.50,1.5,score_q,fft_phase_7,True,0.75,0.02,28.0,13.0,15.0,4.578504282921175,7.9466237662278525,3.3681194833066774,0.33314896679038536,0.9876778408785811,0.0016349240057063497,0.005368414779961407,-0.2527617573796233,0.02
tet_1.50,1.5,score_q,fft_phase_8,True,0.75,0.02,19.0,11.0,8.0,5.83804175106446,8.626428721006977,2.7883869699425174,0.2693011950720598,0.992128872696926,0.013078825720916204,0.0003844647599035991,-0.36729298408158034,0.02
tet_1.50,1.5,score_q,fft_phase_9,False,,,,,,,,,,,,,,
tet_1.50,1.5,score_q,fft_phase_10,True,0.75,0.01,36.0,18.0,18.0,4.328909375445646,9.17465206684032,4.845742691394674,0.5151224001273981,0.9664052754631947,0.004665692382152448,0.0033340079196766494,-0.26006903771213463,0.01
tet_1.50,1.5,score_q,fft_phase_11,True,0.75,0.01,21.0,9.0,12.0,6.161544278792383,8.516449117876311,2.354904839083928,0.8149918660386707,0.9740103379906402,-0.06311485983748297,0.00020597969208332502,0.1000790573214857,0.01
tet_1.50,1.5,score_iso,real,True,0.75,0.005,48.0,24.0,24.0,6.920165828171399,8.835838615246983,1.915672787075584,0.9924809077070988,0.9974055345353419,-0.06328655170529371,0.00030882493813358587,0.1289076941740369,0.005
tet_1.50,1.5,score_iso,fft_phase_0,True,0.75,0.03,38.0,9.0,29.0,5.861270055942645,10.09763779542949,4.236367739486845,0.45275540956871013,0.9689332203422054,-0.03150916403903921,0.0012146479143744617,-0.33580390946469413,0.03
tet_1.50,1.5,score_iso,fft_phase_1,True,0.75,0.01,26.0,8.0,18.0,5.809939918572317,8.454061250252844,2.6441213316805268,0.44682964312494183,0.9919980324610543,0.002886916420710095,0.003841316268584904,-0.3000426761147879,0.01
tet_1.50,1.5,score_iso,fft_phase_2,True,0.75,0.02,46.0,17.0,29.0,5.523708927805372,8.782767967085599,3.2590590392802268,0.5245654812599101,0.9976798771028866,-0.008538164950731904,0.005564560749717889,-0.2579619737352997,0.02
tet_1.50,1.5,score_iso,fft_phase_3,True,0.75,0.01,32.0,22.0,10.0,6.2684985342544985,9.06328798959727,2.794789455342772,0.5204516345904184,0.9947924315425958,-0.02151768190139411,-0.0006333555463095188,-0.16386007673488323,0.01
tet_1.50,1.5,score_iso,fft_phase_4,True,0.75,0.02,45.0,30.0,15.0,7.023540147615072,10.64880390506328,3.6252637574482085,0.4798892115719007,0.9008532518391608,-0.0008921357409361688,0.0068983530982683824,-0.3020124008319114,0.02
tet_1.50,1.5,score_iso,fft_phase_5,True,0.75,0.01,21.0,8.0,13.0,5.295324258183748,8.648326071906466,3.3530018137227176,0.6434748420109341,0.9971648363634671,-0.04062264001042115,0.002693721013266502,-0.11024930708062042,0.01
