geometry,beta,null_type,draw,real_consensus_family,real_consensus_q,surrogate_consensus_family,surrogate_consensus_q,family_match_real,q_match_real,surrogate_consensus_strength,surrogate_q_consensus_strength,real_mean_winner_q_contrast,real_mean_winner_xyz,surrogate_mean_winner_q_contrast,surrogate_mean_winner_xyz
tet_1.50,1.5,shell_shuffle,4,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 2)",X1+Z2,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.1014095209819587,6.344102122729763e-05
tet_1.50,1.5,shell_shuffle,5,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.1300144207373948,6.201712788493257e-05
tet_1.50,1.5,shell_shuffle,6,"3-axis:(1, 1, 2)",X1+Y1+Z2,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.11871323187882028,6.344102122729765e-05
tet_1.50,1.5,shell_shuffle,7,"3-axis:(1, 1, 2)",X1+Y1+Z2,"3-axis:(1, 1, 2)",X1+Y2+Z1,1.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.09685071704570843,7.08032098684089e-05
tet_1.50,1.5,shell_shuffle,8,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 1)",X1+Z1,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.1273886671300341,6.344102122729763e-05
tet_1.50,1.5,shell_shuffle,9,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 2)",X1+Z2,0.0,0.0,0.75,0.5,0.12836623191957353,7.958929185188522e-05,0.09834725770683593,6.208040093792017e-05
tet_1.50,1.5,shell_shuffle,10,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 1)",Y1+Z1,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.1342939126812642,6.344102122729765e-05
tet_1.50,1.5,shell_shuffle,11,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",Y1+Z2,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.12578225427357675,5.587951312261225e-05
tet_1.50,1.5,shell_shuffle,12,"3-axis:(1, 1, 2)",X1+Y1+Z2,"3-axis:(1, 1, 1)",X1+Y1+Z1,0.0,0.0,0.75,0.75,0.12836623191957353,7.958929185188522e-05,0.10238620822053453,7.080320986840889e-05
tet_1.50,1.5,shell_shuffle,13,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 1)",Y1+Z1,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.12082047024707623,6.201712788493257e-05
tet_1.50,1.5,shell_shuffle,14,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.12308705839037276,6.466559510608859e-05
tet_1.50,1.5,shell_shuffle,15,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 1)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.11342392663489533,6.344102122729763e-05
tet_1.50,1.5,shell_shuffle,16,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.75,0.75,0.12836623191957353,7.958929185188522e-05,0.1341818112429755,7.958929185188523e-05
tet_1.50,1.5,shell_shuffle,17,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.09910287710412286,7.08032098684089e-05
tet_1.50,1.5,shell_shuffle,18,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",Y1,0.0,0.0,0.75,0.75,0.12836623191957353,7.958929185188522e-05,0.16186643244815482,7.958929185188523e-05
tet_1.50,1.5,shell_shuffle,19,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.1080290394148153,6.466559510608859e-05
tet_1.50,1.5,shell_shuffle,20,"3-axis:(1, 1, 2)",X1+Y1+Z2,"3-axis:(1, 1, 1)",X1+Y1+Z1,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10588209283533868,6.537075426277311e-05
tet_1.50,1.5,shell_shuffle,21,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",Z1,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.12158798869742457,6.829558835122318e-05
tet_1.50,1.5,shell_shuffle,22,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 2)",X1+Z2,0.0,0.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10417527370660956,6.208040093792017e-05
tet_1.50,1.5,shell_shuffle,23,"3-axis:(1, 1, 2)",X1+Y1+Z2,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.75,0.5,0.12836623191957353,7.958929185188522e-05,0.11528435803411557,7.080320986840887e-05
tet_1.50,1.5,fft_phase,0,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259006,0.00012508797777401834
tet_1.50,1.5,fft_phase,1,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10676611920861537,0.00011063293424116717
tet_1.50,1.5,fft_phase,2,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259003,0.0001322085374475684
tet_1.50,1.5,fft_phase,3,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10676611920861537,0.00010387817517300839
tet_1.50,1.5,fft_phase,4,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.1067661192086154,0.00010618520611054388
tet_1.50,1.5,fft_phase,5,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.1067661192086154,0.00010287392499145926
tet_1.50,1.5,fft_phase,6,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10676611920861534,0.00010403396199891104
tet_1.50,1.5,fft_phase,7,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259005,0.00012466666159935484
tet_1.50,1.5,fft_phase,8,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10676611920861541,0.00010256274873675207
tet_1.50,1.5,fft_phase,9,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10676611920861535,0.00010884819194674662
tet_1.50,1.5,fft_phase,10,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259003,0.0001335097722663043
tet_1.50,1.5,fft_phase,11,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259003,0.00012525420924724458
tet_1.50,1.5,fft_phase,12,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10676611920861535,0.00010956763304804964
tet_1.50,1.5,fft_phase,13,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259005,0.00013143726373863332
tet_1.50,1.5,fft_phase,14,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10676611920861537,0.0001006548032611765
tet_1.50,1.5,fft_phase,15,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259,0.00013275584906514095
tet_1.50,1.5,fft_phase,16,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259003,0.00012299861713389163
tet_1.50,1.5,fft_phase,17,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10676611920861537,0.00010009610445376734
tet_1.50,1.5,fft_phase,18,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10676611920861538,0.00010356613439063923
tet_1.50,1.5,fft_phase,19,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259006,0.00012487378213179068
tet_1.50,1.5,fft_phase,20,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259003,0.00012815931588348975
tet_1.50,1.5,fft_phase,21,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10676611920861537,0.0001108842474792859
tet_1.50,1.5,fft_phase,22,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259003,0.0001302714508651722
tet_1.50,1.5,fft_phase,23,"3-axis:(1, 1, 2)",X1+Y1+Z2,"1-axis:(1,)",X1+Y1+Z2,0.0,1.0,0.5,0.5,0.12836623191957353,7.958929185188522e-05,0.10309244954259006,0.000132734042184312
tet_1.50,2.0,cell_shuffle,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.75,0.25,0.10768830937085493,7.551881921386695e-05,0.10037559069471066,7.551881921386694e-05
tet_1.50,2.0,cell_shuffle,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.12082058022958306,8.882701173490875e-05
tet_1.50,2.0,cell_shuffle,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.1132773068073262,7.791071541063506e-05
tet_1.50,2.0,cell_shuffle,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.09693086847661607,7.204887927512419e-05
tet_1.50,2.0,cell_shuffle,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",Y1+Z2,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.1071545912571659,7.204887927512419e-05
tet_1.50,2.0,cell_shuffle,5,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10681724217596757,7.353305447785845e-05
tet_1.50,2.0,cell_shuffle,6,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.11331488646469229,8.882701173490875e-05
tet_1.50,2.0,cell_shuffle,7,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Z1,0.0,0.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.11563712879991822,8.882701173490875e-05
tet_1.50,2.0,cell_shuffle,8,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Z2,0.0,0.0,0.75,0.5,0.10768830937085493,7.551881921386695e-05,0.1112084114652861,7.519287051727768e-05
tet_1.50,2.0,cell_shuffle,9,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Y2+Z2,0.0,0.0,0.25,0.25,0.10768830937085493,7.551881921386695e-05,0.11429421319714943,7.204887927512419e-05
tet_1.50,2.0,cell_shuffle,10,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Z1,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10187884898558898,7.89912026399953e-05
tet_1.50,2.0,cell_shuffle,11,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Y1+Z1,0.0,1.0,0.25,0.25,0.10768830937085493,7.551881921386695e-05,0.13991786464442835,7.006067105173011e-05
tet_1.50,2.0,cell_shuffle,12,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.25,0.25,0.10768830937085493,7.551881921386695e-05,0.1089765644322801,7.89912026399953e-05
tet_1.50,2.0,cell_shuffle,13,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.1117867806814171,8.882701173490875e-05
tet_1.50,2.0,cell_shuffle,14,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Z2,0.0,0.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.10107318926014415,7.344781715596422e-05
tet_1.50,2.0,cell_shuffle,15,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.75,0.5,0.10768830937085493,7.551881921386695e-05,0.12312478010909991,7.791071541063506e-05
tet_1.50,2.0,cell_shuffle,16,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.11111469210311611,8.882701173490876e-05
tet_1.50,2.0,cell_shuffle,17,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.10531151709550293,7.204887927512419e-05
tet_1.50,2.0,cell_shuffle,18,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.1173927618092205,6.973472235514084e-05
tet_1.50,2.0,cell_shuffle,19,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Z1,0.0,0.0,0.75,0.5,0.10768830937085493,7.551881921386695e-05,0.0938800018676945,7.89912026399953e-05
tet_1.50,2.0,cell_shuffle,20,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Y1,0.0,0.0,0.75,0.5,0.10768830937085493,7.551881921386695e-05,0.12830161038856291,7.791071541063506e-05
tet_1.50,2.0,cell_shuffle,21,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.1161510098135065,7.00606710517301e-05
tet_1.50,2.0,cell_shuffle,22,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.09915265929905083,7.551881921386694e-05
tet_1.50,2.0,cell_shuffle,23,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Z2,0.0,0.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.12473776561705342,6.915539354508186e-05
tet_1.50,2.0,shell_shuffle,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Y1,0.0,0.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.09774122323627983,7.551881921386695e-05
tet_1.50,2.0,shell_shuffle,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Z1,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.13561158941167498,7.791071541063506e-05
tet_1.50,2.0,shell_shuffle,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Z1,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.09366798897606911,7.54203716779818e-05
tet_1.50,2.0,shell_shuffle,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.75,0.5,0.10768830937085493,7.551881921386695e-05,0.10990246404800257,6.798966899382738e-05
tet_1.50,2.0,shell_shuffle,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10536139550206769,8.882701173490875e-05
tet_1.50,2.0,shell_shuffle,5,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1+Z2,0.0,0.0,0.25,0.25,0.10768830937085493,7.551881921386695e-05,0.11311983571957963,8.33688635727719e-05
tet_1.50,2.0,shell_shuffle,6,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Y1,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10823204737907904,7.791071541063506e-05
tet_1.50,2.0,shell_shuffle,7,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Y2,0.0,0.0,0.25,0.25,0.10768830937085493,7.551881921386695e-05,0.12989694595096954,7.519287051727768e-05
tet_1.50,2.0,shell_shuffle,8,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.25,0.25,0.10768830937085493,7.551881921386695e-05,0.10123850029186945,7.551881921386694e-05
tet_1.50,2.0,shell_shuffle,9,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.10146096848038036,6.659073111298734e-05
tet_1.50,2.0,shell_shuffle,10,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Z1,0.0,0.0,0.75,0.5,0.10768830937085493,7.551881921386695e-05,0.11237840122051568,6.659073111298734e-05
tet_1.50,2.0,shell_shuffle,11,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.11080699508010618,6.915539354508186e-05
tet_1.50,2.0,shell_shuffle,12,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1,0.0,0.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.10937470924136258,7.89912026399953e-05
tet_1.50,2.0,shell_shuffle,13,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Y2+Z2,0.0,0.0,0.25,0.25,0.10768830937085493,7.551881921386695e-05,0.12418225927296472,7.551881921386694e-05
tet_1.50,2.0,shell_shuffle,14,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10974391835926486,7.344781715596424e-05
tet_1.50,2.0,shell_shuffle,15,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.08656256338485462,8.33688635727719e-05
tet_1.50,2.0,shell_shuffle,16,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.11988991733241806,7.519287051727768e-05
tet_1.50,2.0,shell_shuffle,17,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1,0.0,0.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.13129525120007268,7.344781715596422e-05
tet_1.50,2.0,shell_shuffle,18,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z1,0.0,1.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.1019718794384458,7.344781715596422e-05
tet_1.50,2.0,shell_shuffle,19,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.11364013273074053,7.00606710517301e-05
tet_1.50,2.0,shell_shuffle,20,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.25,0.25,0.10768830937085493,7.551881921386695e-05,0.0952645260500451,7.519287051727768e-05
tet_1.50,2.0,shell_shuffle,21,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.75,0.5,0.10768830937085493,7.551881921386695e-05,0.11234863957960628,7.551881921386695e-05
tet_1.50,2.0,shell_shuffle,22,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z1,0.0,1.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.10877947917849895,7.551881921386695e-05
tet_1.50,2.0,shell_shuffle,23,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y1+Z1,0.0,1.0,0.5,0.25,0.10768830937085493,7.551881921386695e-05,0.09906704761475213,7.89912026399953e-05
tet_1.50,2.0,fft_phase,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10560502174307701,0.0001369914347465823
tet_1.50,2.0,fft_phase,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10560502174307702,0.00014443478686740265
tet_1.50,2.0,fft_phase,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10560502174307698,0.00013771683601292506
tet_1.50,2.0,fft_phase,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.10768830937085491,0.00011329003573186568
tet_1.50,2.0,fft_phase,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.10768830937085495,0.00011585516637574672
tet_1.50,2.0,fft_phase,5,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10560502174307701,0.00013318340753577947
tet_1.50,2.0,fft_phase,6,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10560502174307704,0.00014621203090354158
tet_1.50,2.0,fft_phase,7,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.10768830937085495,0.00011405668328896334
tet_1.50,2.0,fft_phase,8,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10560502174307701,0.0001505623893028628
tet_1.50,2.0,fft_phase,9,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.10768830937085493,0.00011655734780818881
tet_1.50,2.0,fft_phase,10,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10667346082389184,0.00014229191668642375
tet_1.50,2.0,fft_phase,11,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.10768830937085494,0.00011418217967319375
tet_1.50,2.0,fft_phase,12,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10560502174307701,0.00014292414786583994
tet_1.50,2.0,fft_phase,13,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10560502174307701,0.00013885633566150835
tet_1.50,2.0,fft_phase,14,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.1076883093708549,0.00011578460955240284
tet_1.50,2.0,fft_phase,15,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.10768830937085493,7.551881921386695e-05,0.10560502174307701,0.00014195063603005944
tet_1.50,2.0,fft_phase,16,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.10768830937085491,0.00011741303827907365
tet_1.50,2.0,fft_phase,17,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.10768830937085494,0.0001122568084649708
tet_1.50,2.0,fft_phase,18,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.10768830937085493,7.551881921386695e-05,0.10768830937085494,0.00011575573823417512
