case,label,y,I_norm
coherent_baseline,kohärent,0.4910714285714286,0.0021368339402452305
coherent_baseline,kohärent,0.49185714285714277,0.0024955817600181055
coherent_baseline,kohärent,0.49264285714285716,0.002893916515010202
coherent_baseline,kohärent,0.4934285714285713,0.0033311050594057616
coherent_baseline,kohärent,0.4942142857142857,0.0038062968673385675
coherent_baseline,kohärent,0.4950000000000001,0.004318526511307106
coherent_baseline,kohärent,0.4957857142857143,0.004866716502020677
coherent_baseline,kohärent,0.49657142857142866,0.005449680479600418
coherent_baseline,kohärent,0.49735714285714283,0.006066126744937427
coherent_baseline,kohärent,0.4981428571428572,0.006714662118933426
coherent_baseline,kohärent,0.4989285714285714,0.00739379611629845
coherent_baseline,kohärent,0.4997142857142858,0.008101945419608068
coherent_baseline,kohärent,0.5005,0.008837438638367879
coherent_baseline,kohärent,0.5012857142857143,0.00959852133696859
coherent_baseline,kohärent,0.5020714285714285,0.010383361314570957
coherent_baseline,kohärent,0.5028571428571429,0.01119005411921319
coherent_baseline,kohärent,0.5036428571428571,0.012016628777713381
coherent_baseline,kohärent,0.5044285714285714,0.012861053722315966
coherent_baseline,kohärent,0.5052142857142856,0.013721242894441928
coherent_baseline,kohärent,0.506,0.014595062005418765
coherent_baseline,kohärent,0.5067857142857144,0.015480334933601961
coherent_baseline,kohärent,0.5075714285714286,0.016374850236966575
coherent_baseline,kohärent,0.508357142857143,0.0172763677599247
coherent_baseline,kohärent,0.5091428571428571,0.01818262531291417
coherent_baseline,kohärent,0.5099285714285715,0.01909134540316098
coherent_baseline,kohärent,0.5107142857142857,0.020000241994918493
coherent_baseline,kohärent,0.5115000000000001,0.02090702727750277
coherent_baseline,kohärent,0.5122857142857142,0.021809418419493288
coherent_baseline,kohärent,0.5130714285714286,0.02270514428761467
coherent_baseline,kohärent,0.5138571428571428,0.02359195210901737
coherent_baseline,kohärent,0.5146428571428572,0.024467614055956922
coherent_baseline,kohärent,0.5154285714285713,0.025329933732210652
coherent_baseline,kohärent,0.5162142857142857,0.026176752540994754
coherent_baseline,kohärent,0.5169999999999999,0.027005955914603606
coherent_baseline,kohärent,0.5177857142857143,0.027815479386554615
coherent_baseline,kohärent,0.5185714285714285,0.028603314487603292
coherent_baseline,kohärent,0.5193571428571429,0.02936751444767151
coherent_baseline,kohärent,0.5201428571428572,0.03010619968643163
coherent_baseline,kohärent,0.5209285714285714,0.030817563076069494
coherent_baseline,kohärent,0.5217142857142858,0.03149987496056856
coherent_baseline,kohärent,0.5225,0.03215148791671738
coherent_baseline,kohärent,0.5232857142857144,0.032770841242963596
coherent_baseline,kohärent,0.5240714285714285,0.033356465163189075
coherent_baseline,kohärent,0.5248571428571429,0.03390698473346586
coherent_baseline,kohärent,0.5256428571428571,0.03442112344088692
coherent_baseline,kohärent,0.5264285714285715,0.03489770648461422
coherent_baseline,kohärent,0.5272142857142856,0.035335663730374084
coherent_baseline,kohärent,0.528,0.03573403233073465
coherent_baseline,kohärent,0.5287857142857142,0.03609195900462124
coherent_baseline,kohärent,0.5295714285714286,0.03640870197067855
coherent_baseline,kohärent,0.5303571428571427,0.03668363253022074
coherent_baseline,kohärent,0.5311428571428571,0.03691623629669386
coherent_baseline,kohärent,0.5319285714285715,0.03710611406972009
coherent_baseline,kohärent,0.5327142857142857,0.03725298235296601
coherent_baseline,kohärent,0.5335000000000001,0.037356673516235575
coherent_baseline,kohärent,0.5342857142857143,0.03741713560333813
coherent_baseline,kohärent,0.5350714285714286,0.0374344317884203
coherent_baseline,kohärent,0.5358571428571428,0.03740873948458266
coherent_baseline,kohärent,0.5366428571428572,0.037340349109695886
coherent_baseline,kohärent,0.5374285714285714,0.0372296625154215
coherent_baseline,kohärent,0.5382142857142858,0.03707719108649718
coherent_baseline,kohärent,0.5389999999999999,0.036883553518370346
coherent_baseline,kohärent,0.5397857142857143,0.036649473282260335
coherent_baseline,kohärent,0.5405714285714285,0.03637577578768683
coherent_baseline,kohärent,0.5413571428571429,0.03606338525341664
coherent_baseline,kohärent,0.542142857142857,0.035713321298666875
coherent_baseline,kohärent,0.5429285714285714,0.035326695267222055
coherent_baseline,kohärent,0.5437142857142858,0.034904706297923783
coherent_baseline,kohärent,0.5445,0.03444863715571037
coherent_baseline,kohärent,0.5452857142857144,0.03395984983808161
coherent_baseline,kohärent,0.5460714285714285,0.033439780972487974
coherent_baseline,kohärent,0.5468571428571429,0.03288993702072201
coherent_baseline,kohärent,0.5476428571428571,0.032311889306905504
coherent_baseline,kohärent,0.5484285714285715,0.03170726888612676
coherent_baseline,kohärent,0.5492142857142857,0.031077761271189743
coherent_baseline,kohärent,0.55,0.030425101035261158
static_det_load,statische lokale Last,-0.55,0.05271728226260253
static_det_load,statische lokale Last,-0.5492142857142858,0.05343772363156228
static_det_load,statische lokale Last,-0.5484285714285715,0.054107013834498785
static_det_load,statische lokale Last,-0.5476428571428572,0.05472326763556865
static_det_load,statische lokale Last,-0.5468571428571429,0.05528471620370991
static_det_load,statische lokale Last,-0.5460714285714287,0.05578971337478918
static_det_load,statische lokale Last,-0.5452857142857144,0.05623674162032665
static_det_load,statische lokale Last,-0.5445000000000001,0.056624417701171575
static_det_load,statische lokale Last,-0.5437142857142857,0.0569514979852898
static_det_load,statische lokale Last,-0.5429285714285714,0.057216883409658664
static_det_load,statische lokale Last,-0.5421428571428571,0.05741962406719547
static_det_load,statische lokale Last,-0.5413571428571429,0.05755892340063458
static_det_load,statische lokale Last,-0.5405714285714286,0.057634141986337865
static_det_load,statische lokale Last,-0.5397857142857143,0.057644800892137554
static_det_load,statische lokale Last,-0.539,0.057590584594523535
static_det_load,statische lokale Last,-0.5382142857142858,0.057471343441713806
static_det_load,statische lokale Last,-0.5374285714285715,0.0572870956504741
static_det_load,statische lokale Last,-0.5366428571428572,0.05703802882589692
static_det_load,statische lokale Last,-0.5358571428571429,0.05672450099477382
static_det_load,statische lokale Last,-0.5350714285714286,0.056347041144623994
static_det_load,statische lokale Last,-0.5342857142857144,0.05590634926196079
static_det_load,statische lokale Last,-0.5335000000000001,0.05540329586488007
static_det_load,statische lokale Last,-0.5327142857142858,0.0548389210266293
static_det_load,statische lokale Last,-0.5319285714285715,0.05421443288838401
static_det_load,statische lokale Last,-0.5311428571428571,0.05353120566108071
static_det_load,statische lokale Last,-0.5303571428571429,0.05279077711775236
static_det_load,statische lokale Last,-0.5295714285714286,0.05199484557946086
static_det_load,statische lokale Last,-0.5287857142857143,0.051145266399545364
static_det_load,statische lokale Last,-0.528,0.05024404795254586
static_det_load,statische lokale Last,-0.5272142857142857,0.049293347135780936
static_det_load,statische lokale Last,-0.5264285714285715,0.048295464393195556
static_det_load,statische lokale Last,-0.5256428571428572,0.047252838272671065
static_det_load,statische lokale Last,-0.5248571428571429,0.046168039529593224
static_det_load,statische lokale Last,-0.5240714285714286,0.045043764791015
static_det_load,statische lokale Last,-0.5232857142857144,0.04388282979626786
static_det_load,statische lokale Last,-0.5225000000000001,0.04268816223137294
static_det_load,statische lokale Last,-0.5217142857142858,0.0414627941760232
static_det_load,statische lokale Last,-0.5209285714285715,0.040209854183320244
static_det_load,statische lokale Last,-0.5201428571428572,0.03893255901376403
static_det_load,statische lokale Last,-0.5193571428571429,0.037634205046301064
static_det_load,statische lokale Last,-0.5185714285714286,0.036318159390429205
static_det_load,statische lokale Last,-0.5177857142857143,0.03498785072452365
static_det_load,statische lokale Last,-0.517,0.03364675988662172
static_det_load,statische lokale Last,-0.5162142857142857,0.032298410244908426
static_det_load,statische lokale Last,-0.5154285714285715,0.03094635787606474
static_det_load,statische lokale Last,-0.5146428571428572,0.02959418158048574
static_det_load,statische lokale Last,-0.5138571428571429,0.028245472764126242
static_det_load,statische lokale Last,-0.5130714285714286,0.02690382521739087
static_det_load,statische lokale Last,-0.5122857142857143,0.025572824822061146
static_det_load,statische lokale Last,-0.5115000000000001,0.024256039217723385
static_det_load,statische lokale Last,-0.5107142857142858,0.022957007459534294
static_det_load,statische lokale Last,-0.5099285714285715,0.021679229699444243
static_det_load,statische lokale Last,-0.5091428571428572,0.02042615692316331
static_det_load,statische lokale Last,-0.508357142857143,0.019201180775230316
static_det_load,statische lokale Last,-0.5075714285714286,0.018007623504512772
static_det_load,statische lokale Last,-0.5067857142857143,0.01684872806232443
static_det_load,statische lokale Last,-0.506,0.015727648385096858
static_det_load,statische lokale Last,-0.5052142857142857,0.01464743989320383
static_det_load,statische lokale Last,-0.5044285714285714,0.013611050237070954
static_det_load,statische lokale Last,-0.5036428571428572,0.012621310321144847
static_det_load,statische lokale Last,-0.5028571428571429,0.011680925635635605
static_det_load,statische lokale Last,-0.5020714285714286,0.010792467925174642
static_det_load,statische lokale Last,-0.5012857142857143,0.009958367222668437
static_det_load,statische lokale Last,-0.5005000000000001,0.009180904275654373
static_det_load,statische lokale Last,-0.4997142857142858,0.008462203391415407
static_det_load,statische lokale Last,-0.4989285714285715,0.007804225725937467
static_det_load,statische lokale Last,-0.49814285714285716,0.007208763040564919
static_det_load,statische lokale Last,-0.4973571428571429,0.0066774319488609795
static_det_load,statische lokale Last,-0.4965714285714286,0.00621166867477392
static_det_load,statische lokale Last,-0.49578571428571433,0.005812724341705293
static_det_load,statische lokale Last,-0.49500000000000005,0.005481660810512176
static_det_load,statische lokale Last,-0.4942142857142858,0.005219347082825251
static_det_load,statische lokale Last,-0.4934285714285715,0.005026456284364957
static_det_load,statische lokale Last,-0.49264285714285716,0.0049034632411619076
static_det_load,statische lokale Last,-0.4918571428571429,0.0048506426597711375
static_det_load,statische lokale Last,-0.4910714285714286,0.0048680679206873426
static_det_load,statische lokale Last,-0.4902857142857143,0.004955610492261473
static_det_load,statische lokale Last,-0.48950000000000005,0.005112939970454041
static_det_load,statische lokale Last,-0.48871428571428577,0.005339524747777771
static_det_load,statische lokale Last,-0.4879285714285715,0.005634633312772724
static_det_load,statische lokale Last,-0.4871428571428572,0.005997336179315217
static_det_load,statische lokale Last,-0.48635714285714293,0.006426508443029785
static_det_load,statische lokale Last,-0.4855714285714286,0.006920832960013475
static_det_load,statische lokale Last,-0.4847857142857143,0.007478804141038342
static_det_load,statische lokale Last,-0.48400000000000004,0.008098732352352528
static_det_load,statische lokale Last,-0.48321428571428576,0.008778748912176887
static_det_load,statische lokale Last,-0.4824285714285715,0.009516811669981884
static_det_load,statische lokale Last,-0.48164285714285715,0.01031071115366062
static_det_load,statische lokale Last,-0.48085714285714287,0.01115807726775761
static_det_load,statische lokale Last,-0.4800714285714286,0.012056386524026411
static_det_load,statische lokale Last,-0.4792857142857143,0.013002969783718671
static_det_load,statische lokale Last,-0.47850000000000004,0.013995020489223018
static_det_load,statische lokale Last,-0.47771428571428576,0.015029603360918143
static_det_load,statische lokale Last,-0.4769285714285715,0.016103663533449927
static_det_load,statische lokale Last,-0.4761428571428572,0.01721403610402596
static_det_load,statische lokale Last,-0.4753571428571429,0.018357456063814476
static_det_load,statische lokale Last,-0.47457142857142864,0.01953056858209281
static_det_load,statische lokale Last,-0.4737857142857143,0.020729939611448672
static_det_load,statische lokale Last,-0.47300000000000003,0.021952066781079867
static_det_load,statische lokale Last,-0.47221428571428575,0.02319339054410099
static_det_load,statische lokale Last,-0.4714285714285715,0.02445030554370528
static_det_load,statische lokale Last,-0.4706428571428572,0.025719172162100262
static_det_load,statische lokale Last,-0.4698571428571429,0.026996328215310957
static_det_load,statische lokale Last,-0.4690714285714286,0.028278100756232046
static_det_load,statische lokale Last,-0.4682857142857143,0.029560817947722754
static_det_load,statische lokale Last,-0.4675,0.03084082096707489
static_det_load,statische lokale Last,-0.46671428571428575,0.032114475902832736
static_det_load,statische lokale Last,-0.46592857142857147,0.033378185604738986
static_det_load,statische lokale Last,-0.4651428571428572,0.0346284014474815
static_det_load,statische lokale Last,-0.4643571428571429,0.03586163496897206
static_det_load,statische lokale Last,-0.46357142857142863,0.037074469344045194
static_det_load,statische lokale Last,-0.46278571428571436,0.038263570654781136
static_det_load,statische lokale Last,-0.462,0.03942569891908442
static_det_load,statische lokale Last,-0.46121428571428574,0.04055771883971726
static_det_load,statische lokale Last,-0.46042857142857146,0.04165661023667858
static_det_load,statische lokale Last,-0.4596428571428572,0.04271947812664459
static_det_load,statische lokale Last,-0.4588571428571429,0.04374356241413027
static_det_load,statische lokale Last,-0.45807142857142863,0.04472624716011144
static_det_load,statische lokale Last,-0.4572857142857143,0.04566506939502916
static_det_load,statische lokale Last,-0.4565,0.04655772744442652
static_det_load,statische lokale Last,-0.45571428571428574,0.04740208873687538
static_det_load,statische lokale Last,-0.45492857142857146,0.04819619706541041
static_det_load,statische lokale Last,-0.4541428571428572,0.048938279275310026
static_det_load,statische lokale Last,-0.4533571428571429,0.04962675135283329
static_det_load,statische lokale Last,-0.4525714285714286,0.0502602238913448
static_det_load,statische lokale Last,-0.45178571428571435,0.050837506913212024
static_det_load,statische lokale Last,-0.45100000000000007,0.05135761402786658
static_det_load,statische lokale Last,-0.4502142857142858,0.05181976590853713
static_det_load,statische lokale Last,-0.44942857142857146,0.0522233930723189
static_det_load,statische lokale Last,-0.4486428571428572,0.05256813795049817
static_det_load,statische lokale Last,-0.4478571428571429,0.052853856238348866
static_det_load,statische lokale Last,-0.4470714285714286,0.053080617515961284
static_det_load,statische lokale Last,-0.44628571428571434,0.0532487051340797
static_det_load,statische lokale Last,-0.4455,0.05335861536133784
static_det_load,statische lokale Last,-0.44471428571428573,0.05341105579176643
static_det_load,statische lokale Last,-0.44392857142857145,0.053406943013923514
static_det_load,statische lokale Last,-0.44314285714285717,0.053347399545493314
static_det_load,statische lokale Last,-0.4423571428571429,0.053233750039717094
static_det_load,statische lokale Last,-0.4415714285714286,0.05306751677251128
static_det_load,statische lokale Last,-0.44078571428571434,0.052850414421618926
static_det_load,statische lokale Last,-0.44000000000000006,0.05258434415161478
static_det_load,statische lokale Last,-0.4392142857142858,0.05227138702102355
static_det_load,statische lokale Last,-0.4384285714285715,0.051913796730214706
static_det_load,statische lokale Last,-0.43764285714285717,0.05151399173110096
static_det_load,statische lokale Last,-0.4368571428571429,0.05107454672197133
static_det_load,statische lokale Last,-0.4360714285714286,0.05059818355303274
static_det_load,statische lokale Last,-0.43528571428571433,0.05008776157042029
static_det_load,statische lokale Last,-0.43450000000000005,0.04954626742852247
static_det_load,statische lokale Last,-0.4337142857142858,0.04897680440248984
static_det_load,statische lokale Last,-0.43292857142857144,0.04838258123471859
static_det_load,statische lokale Last,-0.43214285714285716,0.04776690055091748
static_det_load,statische lokale Last,-0.4313571428571429,0.04713314688308952
static_det_load,statische lokale Last,-0.4305714285714286,0.046484774338361914
static_det_load,statische lokale Last,-0.4297857142857143,0.04582529395408074
static_det_load,statische lokale Last,-0.42900000000000005,0.045158260780953294
static_det_load,statische lokale Last,-0.42821428571428577,0.044487260737246466
static_det_load,statische lokale Last,-0.4274285714285715,0.043815897278146866
static_det_load,statische lokale Last,-0.4266428571428572,0.04314777792534024
static_det_load,statische lokale Last,-0.4258571428571429,0.042486500702687585
static_det_load,statische lokale Last,-0.4250714285714286,0.04183564052452399
static_det_load,statische lokale Last,-0.4242857142857143,0.04119873558362718
static_det_load,statische lokale Last,-0.42350000000000004,0.04057927378625704
static_det_load,statische lokale Last,-0.42271428571428576,0.03998067928186313
static_det_load,statische lokale Last,-0.42192857142857143,0.03940629913510142
static_det_load,statische lokale Last,-0.42114285714285715,0.038859390187679796
static_det_load,statische lokale Last,-0.4203571428571429,0.03834310615727152
static_det_load,statische lokale Last,-0.4195714285714286,0.03786048502029375
static_det_load,statische lokale Last,-0.4187857142857143,0.037414436724744225
static_det_load,statische lokale Last,-0.41800000000000004,0.037007731278525025
static_det_load,statische lokale Last,-0.41721428571428576,0.036642987257758684
static_det_load,statische lokale Last,-0.4164285714285715,0.03632266077852417
static_det_load,statische lokale Last,-0.4156428571428572,0.036049034974196856
static_det_load,statische lokale Last,-0.4148571428571429,0.035824210019198624
static_det_load,statische lokale Last,-0.41407142857142865,0.035650093738417335
static_det_load,statische lokale Last,-0.4132857142857143,0.035528392839880844
static_det_load,statische lokale Last,-0.41250000000000003,0.03546060480644232
static_det_load,statische lokale Last,-0.41171428571428575,0.03544801048027992
static_det_load,statische lokale Last,-0.4109285714285715,0.03549166737192416
static_det_load,statische lokale Last,-0.41014285714285714,0.035592403723313605
static_det_load,statische lokale Last,-0.40935714285714286,0.035750813352049965
static_det_load,statische lokale Last,-0.4085714285714286,0.035967251301584714
static_det_load,statische lokale Last,-0.4077857142857143,0.03624183031952059
static_det_load,statische lokale Last,-0.40700000000000003,0.03657441818357274
static_det_load,statische lokale Last,-0.40621428571428575,0.03696463589200712
static_det_load,statische lokale Last,-0.40542857142857147,0.03741185673255956
static_det_load,statische lokale Last,-0.4046428571428572,0.0379152062409672
static_det_load,statische lokale Last,-0.4038571428571429,0.03847356305729098
static_det_load,statische lokale Last,-0.40307142857142864,0.03908556068522664
static_det_load,statische lokale Last,-0.40228571428571436,0.039749590156551294
static_det_load,statische lokale Last,-0.4015000000000001,0.04046380359979179
static_det_load,statische lokale Last,-0.40071428571428575,0.04122611870909837
static_det_load,statische lokale Last,-0.39992857142857147,0.042034224106205303
static_det_load,statische lokale Last,-0.3991428571428572,0.04288558558524477
static_det_load,statische lokale Last,-0.39835714285714285,0.04377745322707884
static_det_load,statische lokale Last,-0.3975714285714286,0.04470686936672795
static_det_load,statische lokale Last,-0.3967857142857143,0.0456706773944148
static_det_load,statische lokale Last,-0.396,0.046665531367724354
static_det_load,statische lokale Last,-0.39521428571428574,0.04768790640940892
static_det_load,statische lokale Last,-0.39442857142857146,0.04873410986245546
static_det_load,statische lokale Last,-0.3936428571428572,0.049800293171192625
static_det_load,statische lokale Last,-0.3928571428571429,0.05088246445444602
static_det_load,statische lokale Last,-0.3920714285714286,0.05197650173408423
static_det_load,statische lokale Last,-0.39128571428571435,0.05307816677971639
static_det_load,statische lokale Last,-0.39050000000000007,0.05418311952784215
static_det_load,statische lokale Last,-0.3897142857142858,0.05528693303139923
static_det_load,statische lokale Last,-0.38892857142857146,0.056385108893436425
static_det_load,statische lokale Last,-0.3881428571428572,0.05747309313655121
static_det_load,statische lokale Last,-0.3873571428571429,0.058546292457781576
static_det_load,statische lokale Last,-0.3865714285714286,0.05960009081685436
static_det_load,statische lokale Last,-0.3857857142857143,0.06062986630405172
static_det_load,statische lokale Last,-0.385,0.061631008232481146
static_det_load,statische lokale Last,-0.38421428571428573,0.06259893439824585
static_det_load,statische lokale Last,-0.38342857142857145,0.06352910845087563
static_det_load,statische lokale Last,-0.3826428571428572,0.06441705731543916
static_det_load,statische lokale Last,-0.3818571428571429,0.06525838860701333
static_det_load,statische lokale Last,-0.3810714285714286,0.06604880797760337
static_det_load,statische lokale Last,-0.38028571428571434,0.06678413633525396
static_det_load,statische lokale Last,-0.37950000000000006,0.06746032687490998
static_det_load,statische lokale Last,-0.3787142857142858,0.06807348186061488
static_det_load,statische lokale Last,-0.3779285714285715,0.06861986909886628
static_det_load,statische lokale Last,-0.37714285714285717,0.06909593804337456
static_det_load,statische lokale Last,-0.3763571428571429,0.06949833547211097
static_det_load,statische lokale Last,-0.3755714285714286,0.06982392067836353
static_det_load,statische lokale Last,-0.37478571428571433,0.07006978011856041
static_det_load,statische lokale Last,-0.374,0.07023324146085719
static_det_load,statische lokale Last,-0.3732142857142857,0.0703118869799252
static_det_load,statische lokale Last,-0.37242857142857144,0.0703035662450018
static_det_load,statische lokale Last,-0.37164285714285716,0.07020640805009527
static_det_load,statische lokale Last,-0.3708571428571429,0.07001883153723999
static_det_load,statische lokale Last,-0.3700714285714286,0.06973955646589004
static_det_load,statische lokale Last,-0.36928571428571433,0.06936761258390883
static_det_load,statische lokale Last,-0.36850000000000005,0.06890234805815267
static_det_load,statische lokale Last,-0.36771428571428577,0.06834343692534102
static_det_load,statische lokale Last,-0.3669285714285715,0.06769088552677219
static_det_load,statische lokale Last,-0.3661428571428572,0.06694503789344146
static_det_load,statische lokale Last,-0.3653571428571429,0.06610658005127179
static_det_load,statische lokale Last,-0.3645714285714286,0.06517654321943646
static_det_load,statische lokale Last,-0.3637857142857143,0.0641563058781526
static_det_load,statische lokale Last,-0.36300000000000004,0.06304759468583704
static_det_load,statische lokale Last,-0.3622142857142857,0.06185248422911331
static_det_load,statische lokale Last,-0.36142857142857143,0.06057339559287155
static_det_load,statische lokale Last,-0.36064285714285715,0.059213093741342294
static_det_load,statische lokale Last,-0.3598571428571429,0.05777468370500745
static_det_load,statische lokale Last,-0.3590714285714286,0.05626160557204906
static_det_load,statische lokale Last,-0.3582857142857143,0.05467762828699577
static_det_load,statische lokale Last,-0.35750000000000004,0.05302684226318215
static_det_load,statische lokale Last,-0.35671428571428576,0.05131365081963027
static_det_load,statische lokale Last,-0.3559285714285715,0.049542760456958976
static_det_load,statische lokale Last,-0.3551428571428572,0.04771916999089742
static_det_load,statische lokale Last,-0.3543571428571429,0.04584815856595482
static_det_load,statische lokale Last,-0.35357142857142865,0.043935272575714744
static_det_load,statische lokale Last,-0.3527857142857143,0.041986311520109565
static_det_load,statische lokale Last,-0.35200000000000004,0.04000731283384217
static_det_load,statische lokale Last,-0.35121428571428576,0.038004535723871746
static_det_load,statische lokale Last,-0.3504285714285715,0.0359844440575343
static_det_load,statische lokale Last,-0.34964285714285714,0.033953688346431254
static_det_load,statische lokale Last,-0.34885714285714287,0.031919086874660205
static_det_load,statische lokale Last,-0.3480714285714286,0.029887606023286717
static_det_load,statische lokale Last,-0.3472857142857143,0.02786633984614622
static_det_load,statische lokale Last,-0.34650000000000003,0.025862488955093504
static_det_load,statische lokale Last,-0.34571428571428575,0.023883338775709136
static_det_load,statische lokale Last,-0.3449285714285715,0.02193623723716825
static_det_load,statische lokale Last,-0.3441428571428572,0.02002857196252123
static_det_load,statische lokale Last,-0.3433571428571429,0.018167747027961614
static_det_load,statische lokale Last,-0.34257142857142864,0.016361159361808646
static_det_load,statische lokale Last,-0.34178571428571436,0.014616174855856265
static_det_load,statische lokale Last,-0.341,0.012940104263459375
static_det_load,statische lokale Last,-0.34021428571428575,0.01134017896022304
static_det_load,statische lokale Last,-0.33942857142857147,0.009823526644415803
static_det_load,statische lokale Last,-0.3386428571428572,0.008397147055260503
static_det_load,statische lokale Last,-0.33785714285714286,0.007067887788031791
static_det_load,statische lokale Last,-0.3370714285714286,0.005842420285429004
static_det_load,statische lokale Last,-0.3362857142857143,0.004727216084974265
static_det_load,statische lokale Last,-0.3355,0.003728523402218387
static_det_load,statische lokale Last,-0.33471428571428574,0.0028523441293052815
static_det_load,statische lokale Last,-0.33392857142857146,0.0021044113279638345
static_det_load,statische lokale Last,-0.3331428571428572,0.001490167295247666
static_det_load,statische lokale Last,-0.3323571428571429,0.0010147422793399669
static_det_load,statische lokale Last,-0.33157142857142863,0.0006829339214760031
static_det_load,statische lokale Last,-0.33078571428571435,0.0004991874985160447
static_det_load,statische lokale Last,-0.33000000000000007,0.0004675770389255162
static_det_load,statische lokale Last,-0.32921428571428574,0.0005917873828936868
static_det_load,statische lokale Last,-0.32842857142857146,0.0008750972550481471
static_det_load,statische lokale Last,-0.3276428571428572,0.001320363415707426
static_det_load,statische lokale Last,-0.3268571428571429,0.0019300059538620428
static_det_load,statische lokale Last,-0.32607142857142857,0.002705994782093248
static_det_load,statische lokale Last,-0.3252857142857143,0.0036498373904347327
static_det_load,statische lokale Last,-0.3245,0.0047625679127659
static_det_load,statische lokale Last,-0.32371428571428573,0.006044737555700913
static_det_load,statische lokale Last,-0.32292857142857145,0.007496406436120784
static_det_load,statische lokale Last,-0.3221428571428572,0.009117136869492058
static_det_load,statische lokale Last,-0.3213571428571429,0.010905988146937117
static_det_load,statische lokale Last,-0.3205714285714286,0.012861512834682967
static_det_load,statische lokale Last,-0.31978571428571434,0.014981754625024078
static_det_load,statische lokale Last,-0.31900000000000006,0.017264247763307688
static_det_load,statische lokale Last,-0.3182142857142858,0.019706018070700305
static_det_load,statische lokale Last,-0.3174285714285715,0.022303585577632117
static_det_load,statische lokale Last,-0.31664285714285717,0.025052968777861666
static_det_load,statische lokale Last,-0.3158571428571429,0.02794969050806358
static_det_load,statische lokale Last,-0.3150714285714286,0.030988785452747435
static_det_load,statische lokale Last,-0.3142857142857143,0.03416480926915462
static_det_load,statische lokale Last,-0.3135,0.037471849321603426
static_det_load,statische lokale Last,-0.3127142857142857,0.040903537009548296
static_det_load,statische lokale Last,-0.31192857142857144,0.04445306166841107
static_det_load,statische lokale Last,-0.31114285714285717,0.04811318601705752
static_det_load,statische lokale Last,-0.3103571428571429,0.05187626312063554
static_det_load,statische lokale Last,-0.3095714285714286,0.055734254832379156
static_det_load,statische lokale Last,-0.30878571428571433,0.059678751672942294
static_det_load,statische lokale Last,-0.30800000000000005,0.06370099410086225
static_det_load,statische lokale Last,-0.3072142857142858,0.06779189512288811
static_det_load,statische lokale Last,-0.3064285714285715,0.07194206418815935
static_det_load,statische lokale Last,-0.3056428571428572,0.07614183230560066
static_det_load,statische lokale Last,-0.3048571428571429,0.08038127831942218
static_det_load,statische lokale Last,-0.3040714285714286,0.08465025627330357
static_det_load,statische lokale Last,-0.3032857142857143,0.08893842378970393
static_det_load,statische lokale Last,-0.30250000000000005,0.09323527138679157
static_det_load,statische lokale Last,-0.3017142857142857,0.09753015265174943
static_det_load,statische lokale Last,-0.30092857142857143,0.10181231518568808
static_det_load,statische lokale Last,-0.30014285714285716,0.10607093223211433
static_det_load,statische lokale Last,-0.2993571428571429,0.11029513489785017
static_det_load,statische lokale Last,-0.2985714285714286,0.11447404487251041
static_det_load,statische lokale Last,-0.2977857142857143,0.11859680755013163
static_det_load,statische lokale Last,-0.29700000000000004,0.12265262545428945
static_det_load,statische lokale Last,-0.29621428571428576,0.12663079186609172
static_det_load,statische lokale Last,-0.2954285714285715,0.13052072455277236
static_det_load,statische lokale Last,-0.29464285714285715,0.13431199949325098
static_det_load,statische lokale Last,-0.2938571428571429,0.13799438449597407
static_det_load,statische lokale Last,-0.2930714285714286,0.14155787260363195
static_det_load,statische lokale Last,-0.2922857142857143,0.1449927151789263
static_det_load,statische lokale Last,-0.29150000000000004,0.14828945456548726
static_det_load,statische lokale Last,-0.29071428571428576,0.15143895621828676
static_det_load,statische lokale Last,-0.2899285714285715,0.15443244019846686
static_det_load,statische lokale Last,-0.2891428571428572,0.15726151192842264
static_det_load,statische lokale Last,-0.28835714285714287,0.15991819210421535
static_det_load,statische lokale Last,-0.2875714285714286,0.16239494566396753
static_det_load,statische lokale Last,-0.2867857142857143,0.16468470971280913
static_det_load,statische lokale Last,-0.28600000000000003,0.16678092030715747
static_det_load,statische lokale Last,-0.28521428571428575,0.16867753800369056
static_det_load,statische lokale Last,-0.2844285714285715,0.1703690720812318
static_det_load,statische lokale Last,-0.2836428571428572,0.17185060334695854
static_det_load,statische lokale Last,-0.2828571428571429,0.17311780544183428
static_det_load,statische lokale Last,-0.2820714285714286,0.17416696456395508
static_det_load,statische lokale Last,-0.2812857142857143,0.17499499753256942
static_det_load,statische lokale Last,-0.2805,0.17559946811989072
static_det_load,statische lokale Last,-0.27971428571428575,0.1759786015824354
static_det_load,statische lokale Last,-0.27892857142857147,0.176131297328494
static_det_load,statische lokale Last,-0.2781428571428572,0.17605713966345746
static_det_load,statische lokale Last,-0.2773571428571429,0.17575640656006608
static_det_load,statische lokale Last,-0.2765714285714286,0.1752300764061993
static_det_load,statische lokale Last,-0.2757857142857143,0.1744798326885847
static_det_load,statische lokale Last,-0.275,0.17350806657673812
static_det_load,statische lokale Last,-0.27421428571428574,0.17231787737754806
static_det_load,statische lokale Last,-0.27342857142857147,0.17091307083716667
static_det_load,statische lokale Last,-0.2726428571428572,0.16929815527325592
static_det_load,statische lokale Last,-0.2718571428571429,0.16747833552711447
