geometry,beta,branch_id,parent_branch_id,branch_overlap_prev,local_mode_index,eigenvalue,dominant_q,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,score_q,score_iso,score_q_only,score_xyz_only
tet_1.20,0.25,17,17,0.9895638580399948,17,5.473800321877985,X1+Z1,0.20024461066827717,2.519991274827638e-05,0.6848466189827065,2.6985121299905748,5.046146717153158e-06,1.725807504431628e-05,0.20024461066827717,2.519991274827638e-05
tet_1.20,0.25,18,18,0.989563858023282,18,5.47380032187799,Y1+Z2,0.2000247327740168,2.507290036575001e-05,0.6848466189787157,2.698512129153261,5.015200195528694e-06,1.71710910434741e-05,0.2000247327740168,2.507290036575001e-05
tet_1.20,0.25,20,20,0.9157868070233424,19,6.266937246681916,X1,0.2637315926788004,0.00019628479599439975,0.3777401685318348,3.192048183606353,5.1766501866236474e-05,7.414465191916137e-05,0.2637315926788004,0.00019628479599439975
tet_1.20,0.25,19,19,0.9157868075430606,20,6.266937246681954,Y1,0.2629289612534375,0.0002022171374475189,0.37774016851424275,3.1920482081222152,5.316874189671974e-05,7.638553557589358e-05,0.2629289612534375,0.0002022171374475189
tet_1.20,0.5,1,1,0.9963257809557218,1,0.7113217680816526,X1+Y2+Z1,0.11993508931946857,9.859794343449672e-07,0.7182783401655897,1.130218806097485,1.1825353152532274e-07,7.0820767153871e-07,0.11993508931946857,9.859794343449672e-07
tet_1.20,0.5,2,2,0.996696608647073,2,1.623987188485477,X1+Y2,0.17032179508644915,3.821341350068724e-06,0.3940513290437671,1.591058484455193,6.508577183817801e-07,1.5058046377244838e-06,0.17032179508644915,3.821341350068724e-06
tet_1.20,0.5,4,4,0.9864288338845597,3,1.9695246931826893,Y1+Z2,0.16353801132043602,5.07224439062775e-06,0.34392367791615336,1.697727187623084,8.295047605744991e-07,1.744464946114274e-06,0.16353801132043602,5.07224439062775e-06
tet_1.20,0.5,3,3,0.9864288338845615,4,1.9695246931827388,X1+Z2,0.15886231429066494,5.043487854824785e-06,0.3439236779161502,1.6977271876230802,8.012201527143265e-07,1.7345748925567747e-06,0.15886231429066494,5.043487854824785e-06
tet_1.20,0.5,6,6,0.9883930150778599,5,2.8821901135865686,Y1,0.2532576441624968,1.816489194429024e-05,0.37599956261528367,2.158566865980788,4.6003977402772626e-06,6.82999142600702e-06,0.2532576441624968,1.816489194429024e-05
tet_1.20,0.5,5,5,0.9883930150778549,6,2.8821901135865744,X1,0.25487405088289383,1.8368602936286955e-05,0.3759995626152833,2.158566865980786,4.681680239430874e-06,6.906586669897703e-06,0.25487405088289383,1.8368602936286955e-05
tet_1.20,0.5,7,7,0.9969849355620828,7,3.2277276182838084,Z1,0.27160684864355794,2.097236117558702e-05,0.7772456274906081,2.2652355691486763,5.696236927515694e-06,1.63006760218788e-05,0.27160684864355794,2.097236117558702e-05
tet_1.20,0.5,9,9,0.9958490238380697,8,3.6452432638128887,X1+Y1+Z1,0.12161934585491169,7.821643075018189e-06,0.4626937582922956,1.7749920515819413,9.51263114294312e-07,3.619025430401073e-06,0.12161934585491169,7.821643075018189e-06
tet_1.20,0.5,8,8,0.997356008587625,9,4.140393038687668,Z1,0.1327528261179045,8.128217301205971e-05,0.7058326416499477,2.7260752475063823,1.0790438180355395e-05,5.73716108961502e-05,0.1327528261179045,8.128217301205971e-05
tet_1.20,0.5,12,12,0.7711378801606127,10,4.859513768254374,X1+Y2+Z2,0.12819706604105963,5.295677233958604e-06,0.7460434743435521,1.8886595407807893,6.788902840939272e-07,3.950805442624529e-06,0.12819706604105963,5.295677233958604e-06
tet_1.20,0.5,13,13,0.76710845169347,11,4.85951376825443,X1+Y1+Z1,0.12448791446950559,1.187321637384333e-05,0.7460434743438284,1.8886595407800266,1.4780719444249418e-06,8.85793559517811e-06,0.12448791446950559,1.187321637384333e-05
tet_1.20,0.5,10,10,0.9137123722768525,12,4.903446188914009,X1+Z2,0.10661665153971739,4.37260044930192e-05,0.17914972546285218,2.342500433107535,4.661920184256345e-06,7.833501700511831e-06,0.10661665153971739,4.37260044930192e-05
tet_1.20,0.5,11,11,0.913712372279116,13,4.903446188914069,Y1+Z1,0.11404585677975845,4.0400424796417375e-05,0.1791497254637229,2.3425004333409367,4.607501060173618e-06,7.237725010895956e-06,0.11404585677975845,4.0400424796417375e-05
tet_1.20,0.5,14,14,0.8384438158239483,14,5.772179188658285,X1+Y1,0.1775295407211804,4.959058300890127e-05,0.4587441152277584,2.34949921913787,8.803793425665816e-06,2.2749388126047122e-05,0.1775295407211804,4.959058300890127e-05
tet_1.20,0.5,15,15,0.8409596902474551,15,5.772179188658288,X1+Y2,0.21595410589563332,1.1249544595791335e-05,0.45874411522998626,2.349499218927591,2.4293853449171717e-06,5.160662382336569e-06,0.21595410589563332,1.1249544595791335e-05
tet_1.20,0.5,18,18,0.9380037518530938,16,6.117716693355536,Y1+Z1,0.17622526323327461,4.405175283926042e-05,0.6743972796660663,2.4561679223339343,7.763031739985821e-06,2.9708382279319142e-05,0.17622526323327461,4.405175283926042e-05
tet_1.20,0.5,17,17,0.9380037515178854,17,6.117716693356255,X1+Z1,0.17601324412394462,4.3805194853156015e-05,0.6743972722239417,2.456167923002491,7.710294455585512e-06,2.954210391820667e-05,0.17601324412394462,4.3805194853156015e-05
tet_1.20,0.5,16,16,0.9965078630288657,18,6.161649114015061,Z1,0.2732702408784565,0.00016637093821798683,0.8287863372594305,2.9100088146331187,4.546422636200407e-05,0.0001378859605121003,0.2732702408784565,0.00016637093821798683
tet_1.20,0.5,19,19,2.627159557608283e-13,19,6.847572787835847,X1+Y2+Z2,0.10821503311972218,1.69890038595901e-05,0.5070926948059536,1.8045475772511275,1.8384656153366305e-06,8.614999749228291e-06,0.10821503311972218,1.69890038595901e-05
tet_1.20,0.5,20,20,0.9752759994088225,20,7.030382113759366,X1,0.2385667791192657,0.0001744216356680693,0.4715615071825669,2.9170076006616443,4.161120783004532e-05,8.225052940088333e-05,0.2385667791192657,0.0001744216356680693
tet_1.20,0.75,1,1,0.9973888508979778,1,0.966038792149192,X1+Y1+Z2,0.12015437533783618,2.6267139687176762e-06,0.7257658548202827,0.9169601351129458,3.1561117610244094e-07,1.9063793088747616e-06,0.12015437533783618,2.6267139687176762e-06
tet_1.20,0.75,2,2,0.9974559444765435,2,1.9889719482151083,X1+Y2,0.14214310443546443,6.9463868769402366e-06,0.380882827235067,1.3375387824512353,9.873809952980557e-07,2.6457594727575648e-06,0.14214310443546443,6.9463868769402366e-06
tet_1.20,0.75,4,4,0.9966734957187157,3,2.361486706646433,Y1+Z2,0.138859180504868,9.493677843342142e-06,0.31866651561511233,1.446460795797482,1.3182843253037125e-06,3.0253172387102347e-06,0.138859180504868,9.493677843342142e-06
tet_1.20,0.75,3,3,0.9966734957187184,4,2.361486706646475,X1+Z1,0.13297008155795853,9.679075187838369e-06,0.31866651561511306,1.4464607957974809,1.2870274171324808e-06,3.0843971644851486e-06,0.13297008155795853,9.679075187838369e-06
tet_1.20,0.75,5,5,0.9966882168122317,5,3.384419862712339,X1,0.1853847075659609,2.2489584681806406e-05,0.37483318246979236,1.867039443135765,4.169225079516594e-06,8.429842598705388e-06,0.1853847075659609,2.2489584681806406e-05
tet_1.20,0.75,6,6,0.996688216812235,6,3.384419862712415,Y1,0.1842106695472332,2.214023321566584e-05,0.37483318246979236,1.8670394431357655,4.078467184589696e-06,8.298894076851431e-06,0.1842106695472332,2.214023321566584e-05
tet_1.20,0.75,7,7,0.9976273166380312,7,3.7569346211437114,Z1,0.20401208852787608,2.58655494169293e-05,0.7382421344011734,1.9759614564820087,5.276884757468734e-06,1.909503840901291e-05,0.20401208852787608,2.58655494169293e-05
tet_1.20,0.75,9,9,0.9968953934342236,8,4.063596667993684,X1+Y2+Z2,0.12166756726504585,1.4815751146432522e-05,0.42139943944676156,1.5759425110888676,1.802596399190759e-06,6.24334922808938e-06,0.12166756726504585,1.4815751146432522e-05
tet_1.20,0.75,8,8,0.9976944262579995,9,4.7798677772096685,Z1,0.11259844771254068,6.840185691114936e-05,0.7108795674794057,2.3965401038202865,7.701942908850741e-06,4.862548245578606e-05,0.11259844771254068,6.840185691114936e-05
tet_1.20,0.75,12,12,0.9567071325825617,10,5.308077364053219,X1+Y2+Z2,0.12258176841433724,1.5757330299007405e-05,0.6137679161675096,1.7040130396602786,1.931561413541145e-06,9.671343781984936e-06,0.12258176841433724,1.5757330299007405e-05
tet_1.20,0.75,13,13,0.9554265106906712,11,5.308077364053328,X1+Y1+Z2,0.12291735870153048,1.857883259007028e-05,0.6137679161675216,1.7040130396601254,2.283661029729353e-06,1.1403091363632674e-05,0.12291735870153048,1.857883259007028e-05
tet_1.20,0.75,11,11,0.9453908928288239,12,5.459044582490886,X1+Z1,0.11687572391515398,5.456782704830564e-05,0.21816752390612654,2.105443171776228,6.377654288747642e-06,1.19049277120666e-05,0.11687572391515398,5.456782704830564e-05
tet_1.20,0.75,10,10,0.9453908928330594,13,5.459044582490941,Y1+Z1,0.10906929761657902,5.824127690137489e-05,0.21816752390649646,2.1054431717733992,6.352335163925647e-06,1.2706355170725587e-05,0.10906929761657902,5.824127690137489e-05
tet_1.20,0.75,15,15,0.978320378291712,14,6.331010520119191,X1+Y2,0.21753420127345502,1.1908665709892207e-05,0.4946744829143114,2.1245916867687162,2.5905420834339836e-06,5.890913052240319e-06,0.21753420127345502,1.1908665709892207e-05
tet_1.20,0.75,14,14,0.9754127566404587,15,6.3310105201192055,X1+Y1,0.14910201095468395,6.43870525788888e-05,0.49467448278144743,2.1245916870005055,9.600239018957289e-06,3.185063193228368e-05,0.14910201095468395,6.43870525788888e-05
tet_1.20,0.75,18,18,0.9470924099750528,16,6.70352527855058,Y1+Z2,0.1553955436772555,5.518646257121427e-05,0.6874536776239842,2.2335137003681025,8.575730354878353e-06,3.793813664963961e-05,0.1553955436772555,5.518646257121427e-05
tet_1.20,0.75,17,17,0.9470924095091448,17,6.703525278551334,X1+Z1,0.15548325228337123,5.621589790830069e-05,0.6874536758196506,2.2335136512872436,8.740630636812557e-06,3.864582565656351e-05,0.15548325228337123,5.621589790830069e-05
tet_1.20,0.75,16,16,0.9971337411935087,18,6.8544924969882155,Z1,0.20551661605741622,0.00014589237655531994,0.7864997574834235,2.634943832457917,2.998330753822368e-05,0.00011474431877943943,0.20551661605741622,0.00014589237655531994
tet_1.20,0.75,19,19,0.9972119213039309,19,7.2790811965875415,X1+Y1+Z1,0.1082142483445526,3.324037045013914e-05,0.45796646930728657,1.6514021577061007,3.5970817029562843e-06,1.522297509351648e-05,0.1082142483445526,3.324037045013914e-05
tet_1.20,0.75,20,20,0.9387450273810405,20,7.7264584346165,X1,0.18645150557236417,0.00014262333281077021,0.610086256533748,2.654092347682936,2.6592335132316472e-05,8.701253520888969e-05,0.18645150557236417,0.00014262333281077021
tet_1.20,1.0,1,1,0.998140558049104,1,1.1739024004057297,X1+Y2+Z2,0.12029346705697395,4.939801671258369e-06,0.7306963820306873,0.7530268701446861,5.942258696095035e-07,3.609495209137633e-06,0.12029346705697395,4.939801671258369e-06
tet_1.20,1.0,2,2,0.9980465790624823,2,2.2966966858924147,X1+Y2,0.11645267241249835,1.0406529926792184e-05,0.3707514508962864,1.1313445793327053,1.2118682205155906e-06,3.858236069153827e-06,0.11645267241249835,1.0406529926792184e-05
tet_1.20,1.0,3,3,0.836772189959302,3,2.696552523268253,X1+Z1,0.1296843184137605,1.3251764204093474e-05,0.4308049509775739,1.240835047796299,1.7185460085877314e-06,5.708925628310857e-06,0.1296843184137605,1.3251764204093474e-05
tet_1.20,1.0,4,4,0.8367721899592989,4,2.69655252326829,Y1+Z2,0.1258271466003924,1.339654654496735e-05,0.4308049509775741,1.2408350477963002,1.685649226052587e-06,5.7712985775734484e-06,0.1258271466003924,1.339654654496735e-05
tet_1.20,1.0,6,6,0.9814172598275477,5,3.8193468087548803,Y1,0.12871948172882378,2.672705607656282e-05,0.35524524337965957,1.6191527569843176,3.4402928063123763e-06,9.494659540740369e-06,0.12871948172882378,2.672705607656282e-05
tet_1.20,1.0,5,5,0.9814172598275487,6,3.8193468087548985,X1,0.12674808216183908,2.6439987191641694e-05,0.35524524337965857,1.6191527569843225,3.3512176689241743e-06,9.392679684849809e-06,0.12674808216183908,2.6439987191641694e-05
tet_1.20,1.0,7,7,0.9981198548103977,7,4.219202646130719,Z1,0.14823553645541124,2.8377109169834966e-05,0.7094255648292989,1.7286432254479107,4.206496000844256e-06,2.0131446701032847e-05,0.14823553645541124,2.8377109169834966e-05
tet_1.20,1.0,9,9,0.9976528422605502,8,4.435171056186214,X1+Y2+Z2,0.12163526112274502,2.2173212260630126e-05,0.39165735143644137,1.4003675124488255,2.697044463251797e-06,8.684301586836423e-06,0.12163526112274502,2.2173212260630126e-05
tet_1.20,1.0,8,8,0.9980258777730688,9,5.341996931617393,Z1,0.09110346527533955,5.978119274100687e-05,0.7152190404276924,2.106960934635937,5.446273816998701e-06,4.275664730784586e-05,0.09110346527533955,5.978119274100687e-05
tet_1.20,1.0,13,13,0.9467228771345332,10,5.713395253305655,X1+Y1+Z1,0.1261266066108195,3.356153393179313e-05,0.6757293957807734,1.5419129960371434,4.233002387470943e-06,2.2678515045206498e-05,0.1261266066108195,3.356153393179313e-05
tet_1.20,1.0,12,12,0.9477037805405738,11,5.713395253305695,X1+Y2+Z1,0.13331945564372782,1.4006339150725525e-05,0.6757293957807784,1.541912996037126,1.8673175111361601e-06,9.46449509142042e-06,0.13331945564372782,1.4006339150725525e-05
tet_1.20,1.0,10,10,0.9468508987214077,12,5.9578211790487225,Y1+Z1,0.12460538753816355,6.162392201668024e-05,0.3300888024952402,1.8881756901004372,7.67867268451001e-06,2.0341366623546047e-05,0.12460538753816355,6.162392201668024e-05
tet_1.20,1.0,11,11,0.9468508987214109,13,5.957821179048778,X1+Z1,0.12917880806076573,6.042963675829419e-05,0.3300888024951301,1.8881756901009943,7.806228447981479e-06,1.9947146432761025e-05,0.12917880806076573,6.042963675829419e-05
tet_1.20,1.0,15,15,0.921344378396417,14,6.836189538792288,X1+Y2,0.13045710612303255,2.817608513697414e-05,0.41897259500925016,1.920230705183867,3.6757705288458355e-06,1.180500750703962e-05,0.13045710612303255,2.817608513697414e-05
tet_1.20,1.0,14,14,0.9193487805766704,15,6.83618953879232,X1+Y1,0.12218765201235565,7.128361908577467e-05,0.41897259500531775,1.9202307052247056,8.709978043033949e-06,2.986588286973761e-05,0.12218765201235565,7.128361908577467e-05
tet_1.20,1.0,18,18,0.9613179376632239,16,7.23604537616814,Y1+Z1,0.11406829355346874,7.377465637670989e-05,0.4681360343118676,2.0297211736727454,8.41534916038483e-06,3.45365750689137e-05,0.11406829355346874,7.377465637670989e-05
tet_1.20,1.0,17,17,0.9613179381427926,17,7.236045376168212,X1+Z2,0.11415172265371276,6.927725323493876e-05,0.4681360342970235,2.029721175189009,7.908117797485755e-06,3.243117859639488e-05,0.11415172265371276,6.927725323493876e-05
tet_1.20,1.0,16,16,0.9976321491379511,18,7.480471301911229,Z1,0.14939303383950386,0.00012737589620792595,0.7555487494213047,2.37598386775205,1.9029071572527812e-05,9.623869908631635e-05,0.14939303383950386,0.00012737589620792595
tet_1.20,1.0,19,19,0.9977791478071617,19,7.674919373967299,X1+Y1+Z2,0.10833455777742539,5.1427778239911724e-05,0.4202339059321542,1.5180847351820446,5.571405613096337e-06,2.161169612317075e-05,0.10833455777742539,5.1427778239911724e-05
tet_1.20,1.0,20,20,0.36420268675475087,20,8.358839661654793,Y1,0.10765003182060398,0.00014631486659982408,0.4242644421942072,2.4080388828770407,1.575080004529849e-05,6.20761952626942e-05,0.10765003182060398,0.00014631486659982408
tet_1.20,1.5,1,1,0.995417993751493,1,1.4891660854325648,X1+Y1+Z2,0.12049509085091106,1.0758728253285598e-05,0.7351138683595579,0.5264011648775003,1.2963739383199117e-06,7.908890344902046e-06,0.12049509085091106,1.0758728253285598e-05
tet_1.20,1.5,2,2,0.9947068218833025,2,2.7809429227619455,X1+Y1+Z1,0.08352241281374147,1.9750203515260212e-05,0.3569947032782326,0.8260957763349901,1.6495846511569713e-06,7.050718043615025e-06,0.08352241281374147,1.9750203515260212e-05
tet_1.20,1.5,4,4,0.830466768644242,3,3.2347505463553974,X1+Y2+Z1,0.12050142022845577,2.3066960030439605e-05,0.32222952592729404,0.9313244098151366,2.7796014440209956e-06,7.432855595192394e-06,0.12050142022845577,2.3066960030439605e-05
tet_1.20,1.5,3,3,0.8304667686442457,4,3.234750546355412,X1+Y1+Z2,0.12432067844180017,2.642499892265484e-05,0.3222295259272942,0.9313244098151329,3.285173793888288e-06,8.51491487547633e-06,0.12432067844180017,2.642499892265484e-05
tet_1.20,1.5,5,5,0.9533799218006019,5,4.526527383684738,X1+Y1+Z2,0.08831241231538886,4.906374867317338e-05,0.25389516497973674,1.2310190212726226,4.3329380025639e-06,1.2457048563899695e-05,0.08831241231538886,4.906374867317338e-05
tet_1.20,1.5,6,6,0.9533799218005996,6,4.526527383684738,X1+Y2+Z2,0.0853774177401302,4.251604655320876e-05,0.2538951649797375,1.2310190212726209,3.6299102672321275e-06,1.079461865391314e-05,0.0853774177401302,4.251604655320876e-05
tet_1.20,1.5,7,7,0.9946074390448123,7,4.980335007278224,Z1,0.0745678508708363,4.048457765891569e-05,0.6730468893578698,1.3362476547527693,3.018847949438816e-06,2.724801906030032e-05,0.0745678508708363,4.048457765891569e-05
tet_1.20,1.5,9,9,0.993628588065106,8,5.059683931335634,X1+Y1+Z1,0.12134622014383037,3.5685609491919006e-05,0.3538321293304839,1.110214836024681,4.330313825373167e-06,1.262671519298183e-05,0.12134622014383037,3.5685609491919006e-05
tet_1.20,1.5,8,8,0.9938968462737529,9,6.272111844607584,Z1,0.05416379596079876,7.431906719540205e-05,0.7215423642197106,1.6359422662102516,4.02540279156865e-06,5.362435545077394e-05,0.05416379596079876,7.431906719540205e-05
tet_1.20,1.5,12,12,0.7422632037652136,10,6.4138558897573175,X1+Y2+Z2,0.14090913339160183,2.115464903208103e-05,0.65105306864965,1.27032885427038,2.980883262314026e-06,1.3772799168542703e-05,0.14090913339160183,2.115464903208103e-05
tet_1.20,1.5,13,13,0.7370543373601539,11,6.413855889757318,X1+Y1+Z1,0.12815046563821406,5.421008422994686e-05,0.6510530686496738,1.2703288542703077,6.9470475363544945e-06,3.5293641689664196e-05,0.12815046563821406,5.421008422994686e-05
tet_1.20,1.5,11,11,0.7671539483661747,12,6.805268392258467,X1+Y1+Z1,0.13166898814587244,8.99531053860575e-05,0.2396702440442588,1.5151380809623118,1.1844034366761219e-05,2.155908272041533e-05,0.13166898814587244,8.99531053860575e-05
tet_1.20,1.5,10,10,0.7671539483661666,13,6.805268392258474,X1+Y2+Z1,0.1274844558073605,7.734961566042682e-05,0.23967024404432385,1.5151380809619035,9.860873659378004e-06,1.853840126206915e-05,0.1274844558073605,7.734961566042682e-05
tet_1.20,1.5,14,14,0.8605501912833414,14,7.705632727086593,X1+Y1+Z1,0.08941831573269243,0.0001045911782761721,0.47888961302158534,1.5700234669230406,9.352367001953079e-06,5.0087628890147705e-05,0.08941831573269243,0.0001045911782761721
tet_1.20,1.5,15,15,0.8656468663914494,15,7.705632727086622,X1+Y2+Z1,0.11785539144921274,3.0108020410652827e-05,0.4788896130682222,1.5700234657332715,3.548392531258376e-06,1.441841824470767e-05,0.11785539144921274,3.0108020410652827e-05
tet_1.20,1.5,17,17,0.8708060608303049,16,8.15944035068011,X1+Z2,0.09458905439024758,8.063738706319804e-05,0.6174475662655736,1.6752520992271496,7.6274141908082855e-06,4.978935839218668e-05,0.09458905439024758,8.063738706319804e-05
tet_1.20,1.5,18,18,0.8708060608715317,17,8.159440350680585,Y1+Z1,0.09472604360290035,8.166341902418295e-05,0.6174475811384724,1.6752520859655735,7.735652591246676e-06,5.042288054397928e-05,0.09472604360290035,8.166341902418295e-05
tet_1.20,1.5,19,19,0.9935665532113863,18,8.375390265426125,X1+Y2+Z2,0.10889580667877868,8.846555767128749e-05,0.368857748528476,1.291060842830068,9.633528265902868e-06,3.263120642494715e-05,0.10889580667877868,8.846555767128749e-05
tet_1.20,1.5,16,16,0.9928194904460169,19,8.550852853181292,Z1,0.07501535585153253,0.00013428323448359879,0.7151503055635863,1.9200613258999428,1.0073304619681947e-05,9.603269617301238e-05,0.07501535585153253,0.00013428323448359879
tet_1.20,1.5,20,20,0.8032486082465746,20,9.45121718800945,X1+Y1+Z2,0.07214652159325483,0.00015901686386798346,0.5763040813607185,1.9749467106655068,1.1472513602743132e-05,9.164206765230065e-05,0.07214652159325483,0.00015901686386798346
tet_1.20,2.0,1,1,0.9975036649390121,1,1.714215417299456,X1+Y2+Z1,0.12063683631963508,1.709718126199648e-05,0.7353225989652534,0.38423382250787513,2.062549857430601e-06,1.2571943760551283e-05,0.12063683631963508,1.709718126199648e-05
tet_1.20,2.0,2,2,0.9968033567911012,2,3.1392291955801896,X1+Y1+Z2,0.09625475556182594,2.935106822374851e-05,0.3487231102348319,0.6201282715240393,2.8251798973553895e-06,1.0235395799700323e-05,0.09625475556182594,2.935106822374851e-05
tet_1.20,2.0,3,3,0.8414201427270648,3,3.6435014058491877,X1+Y2+Z2,0.11834734996256503,3.262656642684785e-05,0.424907161193593,0.7162274464333622,3.861267674995038e-06,1.386326171992611e-05,0.11834734996256503,3.262656642684785e-05
tet_1.20,2.0,4,4,0.841420142727061,4,3.643501405849237,X1+Y1+Z2,0.12026982906073566,3.482585661833398e-05,0.4249071611935932,0.7162274464333622,4.188499822380717e-06,1.47977558718314e-05,0.12026982906073566,3.482585661833398e-05
tet_1.20,2.0,5,5,0.8219531033945683,5,5.068515184129928,X1+Y2+Z2,0.09532325010662186,5.61069349060733e-05,0.3182506029183061,0.9521218954495251,5.348295388767578e-06,1.785606586175598e-05,0.09532325010662186,5.61069349060733e-05
tet_1.20,2.0,6,6,0.8219531033945702,6,5.068515184129988,X1+Y1+Z1,0.09694512607224294,6.0074474291307036e-05,0.3182506029183058,0.952121895449526,5.823927483894478e-06,1.9118737663208727e-05,0.09694512607224294,6.0074474291307036e-05
tet_1.20,2.0,9,9,0.9960144751338706,7,5.556492153634801,X1+Y1+Z1,0.1208014073016777,4.6279823667973374e-05,0.33270769347323703,0.8867958667956308,5.590667828764675e-06,1.5397653386919546e-05,0.1208014073016777,4.6279823667973374e-05
tet_1.20,2.0,7,7,0.9964657153275551,8,5.572787394399024,X1+Y2+Z2,0.06499859261257476,5.456486904954946e-05,0.654128756959037,1.0482210703588513,3.546639694310155e-06,3.569244996501442e-05,0.06499859261257476,5.456486904954946e-05
tet_1.20,2.0,13,13,0.8286361309516153,9,6.992717102111981,X1+Y2+Z1,0.12582824305738996,4.4106831626826974e-05,0.48741468747777555,1.0529739699608809,5.549885130431759e-06,2.1498317553024735e-05,0.12582824305738996,4.4106831626826974e-05
tet_1.20,2.0,12,12,0.8294344950638425,10,6.992717102111994,X1+Y1+Z1,0.125873528634322,5.988990361539624e-05,0.4874146874777758,1.0529739699608904,7.538553497639364e-06,2.9191218653772472e-05,0.125873528634322,5.988990361539624e-05
tet_1.20,2.0,8,8,0.9957661358833045,11,6.997801172679715,X1+Y2+Z2,0.05265634406898934,9.367258670017868e-05,0.7250026163576837,1.2841155193750142,4.932455955116843e-06,6.791287043862151e-05,0.05265634406898934,9.367258670017868e-05
tet_1.20,2.0,11,11,0.9732096843255652,12,7.4857781421845475,X1+Y1+Z1,0.1268163958373384,9.681444906606316e-05,0.29441860011704485,1.21878949072112,1.2277659495535701e-05,2.8503974565133253e-05,0.1268163958373384,9.681444906606316e-05
tet_1.20,2.0,10,10,0.973209684325581,13,7.485778142184586,X1+Y2+Z1,0.12462429446473476,8.91263632841424e-05,0.2944186001170454,1.2187894907211179,1.1107310142493888e-05,2.6240459111640442e-05,0.12462429446473476,8.91263632841424e-05
tet_1.20,2.0,15,15,0.9591367341981287,14,8.417730880392728,X1+Y2+Z2,0.1451289463783822,3.952415275107058e-05,0.49818603214102264,1.2888684189774644,5.736098645261109e-06,1.9690380832791534e-05,0.1451289463783822,3.952415275107058e-05
tet_1.20,2.0,14,14,0.9563172723630082,15,8.417730880392739,X1+Y1+Z1,0.1050166623949768,0.00012674409716031054,0.4981860321745415,1.2888684191045996,1.3310242062040469e-05,6.314213886583968e-05,0.1050166623949768,0.00012674409716031054
tet_1.20,2.0,17,17,0.8145390777464067,16,8.922003090661777,X1+Y1+Z2,0.17642452798499747,0.00012184468370822191,0.3287064732458352,1.3849675938760477,2.149639081070436e-05,4.0051136265483895e-05,0.17642452798499747,0.00012184468370822191
tet_1.20,2.0,18,18,0.8145390786436397,17,8.922003090661898,X1+Y2+Z2,0.1751128162688179,9.804831670861507e-05,0.3287064805588798,1.3849676016382153,1.7169516869262577e-05,3.222911711001127e-05,0.1751128162688179,9.804831670861507e-05
tet_1.20,2.0,19,19,0.9956614032412181,18,8.971883884732637,X1+Y2+Z2,0.10977416357476114,0.0001223674130074887,0.33813000056809933,1.099931150777826,1.343278041170442e-05,4.1376093429739e-05,0.10977416357476114,0.0001223674130074887
tet_1.20,2.0,16,16,0.9949780750946519,19,9.415064130734326,X1+Y1+Z1,0.06508054326377342,0.00014769993248484186,0.6917062310209159,1.5507831146466085,9.612391846136165e-06,0.0001021649636211337,0.06508054326377342,0.00014769993248484186
tet_1.20,2.0,20,20,0.8186817356359389,20,10.34701686894251,X1+Y1+Z2,0.14159097965223333,0.00020971542448173567,0.3240695846775366,1.6208620429025427,2.9693812400552912e-05,6.796239051226937e-05,0.14159097965223333,0.00020971542448173567
tet_1.20,3.0,1,1,0.9954415366863208,1,2.0099414485114213,X1+Y2+Z1,0.1208214265657344,2.8873508187597387e-05,0.7312132244137464,0.22692616301712268,3.488538449182929e-06,2.1112691021989793e-05,0.1208214265657344,2.8873508187597387e-05
tet_1.20,3.0,2,2,0.9935721322411609,2,3.6239271142805847,X1+Y1+Z1,0.10922860915876934,4.820010321674885e-05,0.34008308274982446,0.37697500274363166,5.2648302356746e-06,1.6392039690811677e-05,0.10922860915876934,4.820010321674885e-05
tet_1.20,3.0,4,4,0.7747628764080396,3,4.213377768716285,X1+Y2+Z2,0.1859154228771142,5.593721493543897e-05,0.2802205422704102,0.45129358438914935,1.0399590969290165e-05,1.56747567023052e-05,0.1859154228771142,5.593721493543897e-05
tet_1.20,3.0,3,3,0.7747628764080425,4,4.213377768716312,X1+Y1+Z2,0.18613345671598056,6.273251575078803e-05,0.2802205422704099,0.45129358438914857,1.1676620005183873e-05,1.757893958167285e-05,0.18613345671598056,6.273251575078803e-05
tet_1.20,3.0,6,6,0.8390161369902154,5,5.827363434485438,X1+Y2+Z1,0.15361734473939995,9.163240646359039e-05,0.2656100052479777,0.601342424115659,1.4076326973018184e-05,2.4338483961679064e-05,0.15361734473939995,9.163240646359039e-05
tet_1.20,3.0,5,5,0.8390161369902127,6,5.827363434485443,X1+Y1+Z1,0.15435073361904514,0.0001000617771357547,0.2656100052479772,0.6013424241156591,1.5444608708129135e-05,2.657740915014973e-05,0.15435073361904514,0.0001000617771357547
tet_1.20,3.0,9,9,0.9913607733354816,7,6.278103737212181,X1+Y2+Z1,0.11922338822844633,5.927317412267458e-05,0.3131629730482718,0.582763023917171,7.06674864995993e-06,1.856216343026466e-05,0.11922338822844633,5.927317412267458e-05
tet_1.20,3.0,7,7,0.9921265205507891,8,6.416814088921249,X1+Y1+Z1,0.08998116594544615,7.88630570829683e-05,0.6403853136769342,0.6756610057611759,7.096189826347763e-06,5.050274354759862e-05,0.08998116594544615,7.88630570829683e-05
