geometry,beta,variant,criterion,local_mode_index,eigenvalue,dominant_q,q_family,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,criterion_value
cubic,1.5,y+_r1,score_iso,10,6.853473097594045,Y1,"1-axis:(1,)",0.048956804827880764,7.075993741760214e-05,0.999999999999993,1.801786249160297,7.075993741760164e-05
cubic,1.5,y+_r1,q_only,8,6.541409519150221,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.20865300459425057,1.2865164550291426e-05,0.6247762829820178,1.3309442037500137,0.20865300459425057
cubic,1.5,y+_r1,xyz_only,10,6.853473097594045,Y1,"1-axis:(1,)",0.048956804827880764,7.075993741760214e-05,0.999999999999993,1.801786249160297,7.075993741760214e-05
cubic,1.5,yz+_r1,score_q,7,5.107888636671732,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11716147016181061,5.6166767830225464e-05,0.2639300111059555,1.3968630039077936,6.580581093226304e-06
cubic,1.5,yz+_r1,score_iso,10,6.853473097594045,Z1,"1-axis:(1,)",0.04895680482788251,7.075993741760259e-05,0.999999999999993,1.801786249160297,7.075993741760208e-05
cubic,1.5,yz+_r1,q_only,8,6.541409519150221,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.20865300459423503,1.2865164550290289e-05,0.6247762829820178,1.3309442037500137,0.20865300459423503
cubic,1.5,yz+_r1,xyz_only,10,6.853473097594045,Z1,"1-axis:(1,)",0.04895680482788251,7.075993741760259e-05,0.999999999999993,1.801786249160297,7.075993741760259e-05
cubic,1.5,z+_r1,score_q,6,5.107888636671203,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.1156550282710162,4.922129148828745e-05,0.2438048694625013,1.3968630042311019,5.692689858613814e-06
cubic,1.5,z+_r1,score_iso,10,6.853473097594045,Z1,"1-axis:(1,)",0.04895680482788076,7.075993741759874e-05,0.999999999999993,1.801786249160297,7.075993741759824e-05
cubic,1.5,z+_r1,q_only,8,6.541409519150221,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.208653004594234,1.2865164550289223e-05,0.6247762829820178,1.3309442037500137,0.208653004594234
cubic,1.5,z+_r1,xyz_only,10,6.853473097594045,Z1,"1-axis:(1,)",0.04895680482788076,7.075993741759874e-05,0.999999999999993,1.801786249160297,7.075993741759874e-05
cubic,2.0,base_avg12,score_q,3,3.7979990571246454,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.23800449466873938,0.00018664704058215866,0.23573543976852246,0.7639720667672735,4.442283457517237e-05
