y,double_slit_intensity,double_slit_intensity_norm,one_slit_intensity,one_slit_intensity_norm
-0.31248,0.00013007436138313077,0.02757287965835509,3.0149185678526125e-05,0.023868538243029445
-0.31176,0.00013386336943261838,0.028376065327399707,3.110850833358403e-05,0.024628015786595837
-0.31104,0.00013770998672791662,0.029191462878824938,3.2085106698896146e-05,0.025401170182176577
-0.31032,0.00014160522055998314,0.030017166057765568,3.307905974596049e-05,0.026188063950008212
-0.3096,0.00014553990285186066,0.03085123143524794,3.409044544477579e-05,0.02698875881745931
-0.30888,0.00014950472272547605,0.03169168531162907,3.511934075272795e-05,0.027803315710232084
-0.30816,0.00015349026002795853,0.03253653082343249,3.6165821603537154e-05,0.028631794743612018
-0.30744,0.00015748701972179347,0.033383755233298146,3.7229962896268394e-05,0.02947425521376771
-0.30672,0.0001614854670392062,0.03423133738193203,3.8311838484406384e-05,0.030330755589101695
-0.306,0.00016547606329754034,0.03507725528017204,3.9411521164994765e-05,0.031201353501652148
-0.30528,0.00016944930226898798,0.03591949381856413,4.0529082667844166e-05,0.03208610573854913
-0.30456,0.00017339574699493776,0.036756052571187574,4.1664593644805086e-05,0.03298506823352211
-0.30384,0.00017730606693240665,0.037584953669874646,4.2818123659112954e-05,0.033898296058464665
-0.30312,0.00018117107531749258,0.038404249724433855,4.39897411748013e-05,0.034825843415053084
-0.3024,0.00018498176662862332,0.039212031764027815,4.517951354618795e-05,0.035767763626422804
-0.30168,0.00018872935403050188,0.04000643717445919,4.638750700743412e-05,0.03672410912890249
-0.30096,0.00019240530667812215,0.04078565760579463,4.76137866621759e-05,0.03769493146380557
-0.30024,0.00019600138675904442,0.041547946824505626,4.8858416473233245e-05,0.03868028126928294
-0.29952,0.00019950968615129955,0.0422916284841311,5.012145925239376e-05,0.039680208272235035
-0.2988,0.00020292266257378562,0.043015103788359786,5.1402976650275295e-05,0.04069476128028624
-0.29808,0.00020623317510594103,0.043716859020413036,5.2703029146267214e-05,0.041723988173821565
-0.29735999999999996,0.00020943451895370085,0.04439547291265656,5.4021676038551274e-05,0.042767935898086355
-0.29664,0.00021252045933937814,0.04504962383050356,5.535897543420428e-05,0.04382665045535079
-0.29591999999999996,0.00021548526439411184,0.04567809674488419,5.6714984239383415e-05,0.044900176897139744
-0.2952,0.0002183237369328667,0.04627978996784076,5.8089758149594224e-05,0.0459885593165282
-0.29447999999999996,0.00022103124499374432,0.046853721626184355,5.948335164004543e-05,0.04709184084050525
-0.29376,0.00022360375102544437,0.047399035848589274,6.089581795608693e-05,0.04821006362240413
-0.29303999999999997,0.00022603783960923376,0.0479150086420356,6.232720910373883e-05,0.04934326883440419
-0.29232,0.0002283307436046037,0.04840105343410864,6.377757584030309e-05,0.05049149666009829
-0.29159999999999997,0.00023048036861102915,0.04885672625834936,6.52469676650724e-05,0.05165478628713725
