geometry,beta,criterion,target,same_sector,carrier_vs_space_sector,same_sector_z,carrier_space_z,transition_combo_z,transition_combo_exc,bw_selected,inner_r,outer_r,gap
ortho_1.05_1.20,5.0,score_iso,0.61,0.5980575815311209,-0.175762893048778,-0.1758843856236401,-0.7708751066494285,-0.4733797461365343,0.5,0.007,5.545268253204709,8.410461515252244,2.8651932620475353
ortho_1.05_1.20,5.0,score_iso,0.62,0.9422268969140392,-0.004795984561855482,11.82172906129086,3.3041268592500077,7.562927960270434,1.0,0.003,3.840572873934304,7.111401833394754,3.27082895946045
ortho_1.05_1.20,5.0,score_iso,0.63,0.4919438142637488,-0.27271115214217456,-0.7759920658825397,-0.5434073065246083,-0.659699686203574,0.5,0.005,6.224949798994366,7.533259586659682,1.3083097876653156
ortho_1.05_1.20,5.0,score_iso,0.64,0.9530666117532484,0.017927629273096768,6.4442986396820165,1.7729050363837822,4.108601838032899,1.0,0.003,6.381649107152688,7.492975452380965,1.1113263452282771
ortho_1.05_1.20,5.0,score_iso,0.65,0.8552339310107375,0.108569923191429,3.5906867399495606,3.4038405603921005,3.4972636501708303,1.0,0.005,6.5383484153110105,7.723031381594955,1.1846829662839449
ortho_1.05_1.20,5.0,score_iso,0.66,0.8561448954342152,-0.028298834522708094,2.438756668713967,0.10206613373152461,1.2704114012227459,0.75,0.01,7.399324293474371,7.92081895421764,0.5214946607432687
ortho_1.05_1.20,5.0,score_iso,0.68,0.6412613023205023,-0.08779713459107985,0.7042521426910813,0.7674142970108648,0.735833219850973,0.5,0.007,7.399324293474371,7.92148975887743,0.5221654654030585
ortho_1.05_1.20,5.0,score_iso,0.69,0.5838872720293079,-0.34724901224747085,-0.9111037724486485,-1.7131136757873136,-1.312108724117981,0.25,0.003,6.224949798994366,7.399324293474371,1.1743744944800047
ortho_1.05_1.20,5.0,score_iso,0.7,0.6813951215659921,-0.08955317984848044,3.6442718195073867,1.332415765131694,2.48834379231954,1.0,0.007,4.9749371855331,6.224949798994366,1.2500126134612666
ortho_1.05_1.20,5.0,score_iso,0.71,0.804576469866759,-0.13851624999277834,3.9279371901098887,2.324769641038077,3.126353415573983,1.0,0.007,5.892469698810435,7.92148975887743,2.029020060066995
ortho_1.05_1.20,5.0,score_iso,0.72,0.8372072067649341,-0.036451949955606966,2.8724422373673915,0.7864655739922494,1.8294539056798205,0.75,0.003,5.892469698810435,8.170067319184096,2.277597620373661
ortho_1.05_1.20,5.0,score_iso,0.73,0.8868226515148708,0.013163494794329766,321.46852400523835,2.6739330345227117,162.07122851988052,1.0,0.013,5.94903907470398,8.170067319184096,2.2210282444801157
ortho_1.05_1.20,5.0,score_iso,0.74,0.8409987851135341,-0.07879197045915876,7.338595017923413,3.3598938750077014,5.349244446465557,1.0,0.01,4.55521678957215,6.06217782649107,1.5069610369189208
ortho_1.05_1.20,5.0,score_iso,0.75,0.8409987851135341,-0.07879197045915876,50.49220933318706,6.087760062977386,28.289984698082225,1.0,0.01,4.55521678957215,6.06217782649107,1.5069610369189208
ortho_1.05_1.20,5.0,score_iso,0.76,0.9305909541617097,-0.027341450640779197,6.127990697581351,2.337417548053925,4.232704122817639,1.0,0.013,4.824112075508701,6.78706939404804,1.9629573185393392
ortho_1.05_1.20,5.0,score_iso,0.77,0.8866167105124794,-0.07747015323052009,9.734402176189535,2.7007507936460486,6.217576484917792,1.0,0.003,5.361902647381804,6.835832051007149,1.4739294036253447
ortho_1.05_1.20,5.0,score_iso,0.78,0.8868111375721421,-0.008485883578143949,11.815246871827014,3.0884588570146048,7.451852864420809,1.0,0.005,4.330127018922194,6.172011334633137,1.841884315710943
ortho_1.05_1.20,5.0,score_iso,0.79,0.7791635610914778,-0.17139276650050528,20.620496649083858,3.797637883206026,12.209067266144942,1.0,0.013,5.172040216394301,7.259433043903709,2.087392827509408
ortho_1.05_1.20,5.0,score_iso,0.8,0.878024173326185,-0.03292273037877547,22.638016961527594,7.17348209379595,14.905749527661772,1.0,0.003,5.172040216394301,7.533259586659682,2.361219370265381
ortho_1.05_1.20,5.0,score_iso,0.81,0.9044660835734506,0.06161764542835957,703.6180630292914,2.301593365517643,352.95982819740453,1.0,0.007,5.172040216394301,7.663744110359815,2.4917038939655143
ortho_1.05_1.20,5.0,score_iso,0.83,0.8348765337071239,-0.013021199460272581,384953484759.11646,83158999943.3176,234056242351.21704,1.0,0.007,5.545268253204709,6.689544080129826,1.1442758269251172
ortho_1.05_1.20,5.0,score_iso,0.84,0.8348765337071239,-0.01565919631385715,580182653229.5533,294508040389.91754,437345346809.7355,1.0,0.005,5.545268253204709,6.689544080129826,1.1442758269251172
ortho_1.05_1.20,5.0,score_iso,0.85,0.9199439189627979,0.08297989545320761,380568399653.83636,176449347391.36508,278508873522.6007,1.0,0.013,6.689544080129826,7.262919523166975,0.5733754430371487
ortho_1.05_1.20,5.0,score_iso,0.86,0.9828420094505548,0.1442609169337875,501000384112.97644,318285039844.37225,409642711978.6743,1.0,0.005,6.381649107152688,7.262919523166975,0.8812704160142868
ortho_1.05_1.20,5.0,q_only,0.6,0.8468718388545825,-0.04875752047793691,6.077916787138926,1.2816766227595005,3.6797967049492133,1.0,0.013,6.224949798994366,6.951999669108204,0.7270498701138379
ortho_1.05_1.20,5.0,q_only,0.61,0.5492572903884616,-0.14222642570818356,-0.05843520865895592,-0.011257595066214656,-0.03484640186258529,0.5,0.013,6.06217782649107,6.778255931405132,0.7160781049140619
ortho_1.05_1.20,5.0,q_only,0.62,0.2757913581762857,-0.18171741859358154,-3.3543091222365806,-0.9846763620604645,-2.1694927421485226,0.25,0.003,6.06217782649107,6.689544080129826,0.6273662536387556
ortho_1.05_1.20,5.0,q_only,0.63,0.8741701788958763,0.009938285813321235,3.918789726480282,3.6390751871129874,3.7789324567966345,1.0,0.003,4.55521678957215,6.4385165415801335,1.883299752007984
ortho_1.05_1.20,5.0,q_only,0.64,0.489567425654136,-0.2064615938463974,-0.43500551176366326,-1.901295674129878,-1.1681505929467706,0.25,0.005,5.894913061275798,6.613946247720419,0.7190331864446211
ortho_1.05_1.20,5.0,q_only,0.65,0.9702771466664046,0.03484382548494247,421.0538489713908,3.032737389959244,212.04329318067502,1.0,0.003,4.330127018922194,6.5383484153110105,2.208221396388817
ortho_1.05_1.20,5.0,q_only,0.66,0.5798053449244712,-0.11163603165984903,1.483186982148846,0.3470634277193714,0.9151252049341086,0.75,0.005,4.330127018922194,5.722761571129799,1.3926345522076051
ortho_1.05_1.20,5.0,q_only,0.67,0.9010902475314226,0.007776161355874001,8.590287041045952,2.2636866037492,5.426986822397576,1.0,0.013,6.163302301977834,6.689544080129826,0.5262417781519924
ortho_1.05_1.20,5.0,q_only,0.69,0.81607893294409,-0.07987014784176061,0.9411146168694992,-0.20360493060232424,0.3687548431335875,0.5,0.01,5.545268253204709,6.689544080129826,1.1442758269251172
ortho_1.05_1.20,5.0,q_only,0.7,0.6383549986161106,-0.07882510255041408,1.2269668206189692,1.2838538911998558,1.2554103559094125,1.0,0.005,5.545268253204709,6.5383484153110105,0.9930801621063017
ortho_1.05_1.20,5.0,q_only,0.71,0.8075847817371805,-0.026784908220301662,3.086205077265448,1.4768019628644034,2.2815035200649256,1.0,0.005,3.840572873934304,6.5383484153110105,2.6977755413767066
ortho_1.05_1.20,5.0,q_only,0.72,0.9328104288519103,-0.014357594969291454,10.29089227046463,6.202789549309586,8.246840909887108,1.0,0.013,3.570714214271425,6.329416004433248,2.7587017901618225
ortho_1.05_1.20,5.0,q_only,0.73,0.8943136840094623,-0.026061923454436142,2.822640116517596,1.3135957770521087,2.0681179467848523,1.0,0.013,3.570714214271425,6.224949798994366,2.654235584722941
ortho_1.05_1.20,5.0,q_only,0.74,0.8392308845489278,0.01098011522123421,2.52575843810677,1.6640345880681189,2.0948965130874444,1.0,0.013,3.570714214271425,5.172040216394301,1.6013260021228755
ortho_1.05_1.20,5.0,q_only,0.75,0.9784023871250512,0.016685702988062934,2.4029008956074276,0.9313694053342164,1.667135150470822,0.75,0.01,3.278719262151,5.172040216394301,1.8933209542433005
ortho_1.05_1.20,5.0,q_only,0.76,0.8250498790943119,0.04585012223017404,1.8933972779725325,0.6712480028574871,1.2823226404150099,0.75,0.005,3.278719262151,6.224949798994366,2.946230536843366
ortho_1.05_1.20,5.0,q_only,0.77,0.8323552594245595,0.02873485083875893,1.4054581493788343,1.0729436616919863,1.2392009055354103,1.0,0.01,5.588254436028232,6.224949798994366,0.636695362966134
ortho_1.05_1.20,5.0,q_only,0.78,0.9199556010439051,-0.03208961342473993,2.6641534508405087,0.737509796345534,1.7008316235930214,0.75,0.007,2.958039891549808,4.9749371855331,2.0168972939832917
ortho_1.05_1.20,5.0,q_only,0.79,0.9832075724038818,0.12867564190051628,2.1917545750906147,2.142284376569072,2.1670194758298433,1.0,0.005,2.958039891549808,5.69976427950508,2.7417243879552715
ortho_1.05_1.20,5.0,q_only,0.81,0.6219850225214749,-0.3309802968376332,1.045280668839263,-0.5011454575264527,0.2720676056564052,0.75,0.005,2.598076211353316,5.722761571129799,3.1246853597764828
ortho_1.05_1.20,5.0,q_only,0.82,0.987888745941571,0.3284280913891279,1.6046735508010486,2.141255995427734,1.8729647731143912,1.0,0.007,2.598076211353316,5.894913061275798,3.2968368499224816
ortho_1.05_1.20,5.0,q_only,0.84,0.5967628843885351,0.02929926442278641,0.8232290436830824,1.5620145659677167,1.1926218048253996,0.75,0.013,4.55521678957215,5.722761571129799,1.1675447815576492
ortho_1.05_1.20,5.0,q_only,0.85,0.5967628843885351,0.02929926442278641,0.7538925287410421,0.8691073311083709,0.8114999299247065,0.5,0.005,4.55521678957215,5.722761571129799,1.1675447815576492
ortho_1.05_1.20,5.0,xyz_only,0.6,0.7421054008637786,-0.17940222009439488,1.7978650560867848,0.7513272448476266,1.2745961504672056,0.75,0.003,7.533259586659682,8.351431948259432,0.8181723615997498
ortho_1.05_1.20,5.0,xyz_only,0.61,0.8454720786484803,-0.04976588906851198,1.3134826860073052,0.7517218599248368,1.0326022729660709,0.75,0.013,7.466291940067027,8.249867455411467,0.7835755153444399
ortho_1.05_1.20,5.0,xyz_only,0.62,0.9589441134796953,0.20181669665384905,2.3025065266014013,1.2202686765024546,1.7613876015519279,1.0,0.003,7.399324293474371,8.04673846971554,0.6474141762411696
ortho_1.05_1.20,5.0,xyz_only,0.63,0.9483343257752185,0.03797619910550387,2.7630098961629423,1.4712212899630701,2.1171155930630063,1.0,0.003,4.977036460114574,8.52936105461599,3.5523245945014157
ortho_1.05_1.20,5.0,xyz_only,0.64,0.6691410231652165,-0.08639382812953722,1.885316692143232,1.9501368294348105,1.9177267607890212,1.0,0.003,6.613946247720419,7.984114114296485,1.3701678665760664
ortho_1.05_1.20,5.0,xyz_only,0.65,0.5668478187327262,-0.13423795005120553,-0.1205625466489432,-0.2544669657150047,-0.18751475618197394,0.5,0.003,6.224949798994366,7.399324293474371,1.1743744944800047
ortho_1.05_1.20,5.0,xyz_only,0.66,0.8107219920927061,-0.14724708846032197,3.3369159577792953,0.3818735085606726,1.8593947331699838,0.75,0.007,3.570714214271425,7.246419305130598,3.6757050908591724
ortho_1.05_1.20,5.0,xyz_only,0.67,0.806489105679669,-0.10654187934901893,3.4354566498153885,-2.5813246023436878,0.42706602373585034,0.5,0.013,7.262919523166975,7.857859196468689,0.594939673301714
ortho_1.05_1.20,5.0,xyz_only,0.68,0.7108559121438267,-0.22762360571140783,1.7885831780687338,-0.7795020222799959,0.504540577894369,0.75,0.007,6.224949798994366,7.59677646376716,1.3718266647727937
ortho_1.05_1.20,5.0,xyz_only,0.69,0.7958626585909341,-0.1318299920717435,1.2246084738529408,0.5459484847682221,0.8852784793105815,0.75,0.007,6.224949798994366,7.399324293474371,1.1743744944800047
ortho_1.05_1.20,5.0,xyz_only,0.7,0.7958626585909339,-0.1356597928771921,1.6970384191609054,-1.1948900230413007,0.25107419805980236,0.5,0.003,6.224949798994366,7.399324293474371,1.1743744944800047
ortho_1.05_1.20,5.0,xyz_only,0.71,0.90895099027947,0.044590656357216485,5.071782685085966,12.294775858490892,8.683279271788429,1.0,0.003,5.518557506012085,8.170067319184096,2.6515098131720105
ortho_1.05_1.20,5.0,xyz_only,0.72,0.8733651260111803,-0.06394828341423064,10.039549294048609,0.05431837812816708,5.046933836088388,0.75,0.005,5.722761571129799,7.92148975887743,2.198728187747631
ortho_1.05_1.20,5.0,xyz_only,0.75,0.8256763074532903,-0.09720451559154619,4.816685622626364,1.9279640680710284,3.3723248453486963,1.0,0.01,4.55521678957215,6.06217782649107,1.5069610369189208
ortho_1.05_1.20,5.0,xyz_only,0.76,0.9570137346350586,0.17474891700877215,31.034099721733103,4.753607978264653,17.893853849998877,1.0,0.003,4.55521678957215,7.92148975887743,3.36627296930528
ortho_1.05_1.20,5.0,xyz_only,0.77,0.9117096773830635,-0.03123349583561219,6.696540865495951,1.5113807237527577,4.103960794624355,1.0,0.007,5.361902647381804,6.835832051007149,1.4739294036253447
ortho_1.05_1.20,5.0,xyz_only,0.78,0.7677307791984986,-0.17906670901912225,2.1670098103780835,-1.838631247512328,0.1641892814328777,0.5,0.005,4.846014833151999,6.835832051007149,1.9898172178551494
ortho_1.05_1.20,5.0,xyz_only,0.79,0.9599548091946805,0.13086309985802702,4.250761657349686,1.9284396830072668,3.089600670178476,1.0,0.003,4.330127018922194,7.663744110359815,3.3336170914376213
ortho_1.05_1.20,5.0,xyz_only,0.8,0.7544138563599034,-0.18981147820390265,,,,,0.005,5.172040216394301,7.398089554913328,2.2260493385190276
ortho_1.05_1.20,5.0,xyz_only,0.81,0.9069021112283523,-0.004032563404246181,786245347141.7639,502490401077.0948,644367874109.4293,1.0,0.007,5.172040216394301,7.533259586659682,2.361219370265381
ortho_1.05_1.20,5.0,xyz_only,0.82,0.7777772226509557,-0.061288733414891716,19.88539013187736,0.7277256097792231,10.306557870828293,0.75,0.007,5.172040216394301,6.689544080129826,1.5175038637355254
ortho_1.05_1.20,5.0,xyz_only,0.84,0.834876533707124,-0.010726558718430979,,,,,0.01,5.545268253204709,6.689544080129826,1.1442758269251172
ortho_1.05_1.20,5.0,xyz_only,0.85,0.8485422828824539,0.017514597385203,,,,,0.003,5.545268253204709,7.262919523166975,1.717651269962266
ortho_1.05_1.20,5.0,xyz_only,0.86,0.911821659268151,0.07638995992878339,,,,,0.007,6.5383484153110105,7.262919523166975,0.7245711078559642
tet_1.20,5.0,score_q,0.6,0.8947308866160303,-0.05130056361908175,4.960156605068785,4.822896500498116,4.89152655278345,1.0,0.005,8.170067319184096,9.630680142129112,1.4606128229450164
tet_1.20,5.0,score_q,0.61,0.8330135389882384,-0.09281665589314458,1.8984526309459409,14.998709263584843,8.448580947265391,1.0,0.01,8.645808232895291,9.630680142129112,0.9848719092338207
tet_1.20,5.0,score_q,0.62,0.9892783632763898,0.07583691517120805,2.258214218584948,1.6096622803416123,1.9339382494632802,1.0,0.005,4.9749371855331,8.645808232895291,3.6708710473621915
tet_1.20,5.0,score_q,0.63,0.8858451199477647,-0.048069778218550185,2.7901296750130355,4.024032304982862,3.407080989997949,1.0,0.005,4.9749371855331,8.170067319184096,3.195130133650996
tet_1.20,5.0,score_q,0.64,0.9778455252875393,0.05119382501791969,7.995394256620231,4.584399452973845,6.289896854797038,1.0,0.003,5.722761571129799,9.096702699330127,3.373941128200328
tet_1.20,5.0,score_q,0.65,0.9780394686581256,0.00014681440795394352,10.039316392799261,8.664557192249813,9.351936792524537,1.0,0.003,5.722761571129799,8.645808232895291,2.9230466617654924
tet_1.20,5.0,score_q,0.66,0.9943570612897793,0.04623436250004098,8.329076424644354,13.290624110280428,10.80985026746239,1.0,0.01,5.722761571129799,8.550660050153052,2.8278984790232533
tet_1.20,5.0,score_q,0.67,0.7756079766537401,-0.17235548385747446,6.543374039220123,2.3596541768080415,4.4515141080140825,1.0,0.013,6.98212002188447,8.871255466112709,1.8891354442282386
tet_1.20,5.0,score_q,0.68,0.8270954261267103,-0.12998537530368715,4.20315571535527,0.5735721457066274,2.3883639305309488,0.75,0.007,6.98212002188447,9.096702699330127,2.1145826774456564
tet_1.20,5.0,score_q,0.7,0.8283139901327943,-0.09392664316560562,4.592258033747222,30.274727474193693,17.43349275397046,1.0,0.007,6.98212002188447,7.533259586659682,0.5511395647752115
tet_1.20,5.0,score_q,0.71,0.9705113606579313,0.030059507765624938,51.10751169363841,18.762128883496676,34.93482028856754,1.0,0.005,7.257689804272076,9.526279441628825,2.268589637356749
tet_1.20,5.0,score_q,0.72,0.9492760051450423,0.007935792942802222,81.66103073955284,4.823535354692584,43.24228304712271,1.0,0.01,7.533259586659682,9.526279441628825,1.993019854969143
tet_1.20,5.0,score_q,0.76,0.9804003288647662,0.029736570052932954,8.062367117211917,3.253296038762805,5.657831577987361,1.0,0.007,5.545268253204709,8.52936105461599,2.984092801411281
tet_1.20,5.0,score_q,0.77,0.9907833538468137,0.038798288867463615,4.1262226026693645,2.126990792388387,3.1266066975288758,1.0,0.005,6.224949798994366,8.52936105461599,2.3044112556216234
tet_1.20,5.0,score_q,0.78,0.993439520246804,0.03510995805005879,12.66008682957076,11.560249893425974,12.110168361498367,1.0,0.013,6.224949798994366,8.833853936742473,2.608904137748107
tet_1.20,5.0,score_q,0.79,0.9512195100329891,-0.008128538075890535,462189853391.58356,316996766615.8827,389593310003.73315,1.0,0.005,6.224949798994366,8.833853936742473,2.608904137748107
tet_1.20,5.0,score_q,0.8,0.9059379429558773,-0.03960375002026506,450148022293.4123,318154937865.141,384151480079.2766,1.0,0.007,6.837397165588672,8.986100377805714,2.1487032122170424
tet_1.20,5.0,score_q,0.81,0.943272988770331,-0.00233457713085794,53.8193138837562,3.4183416850603154,28.618827784408257,1.0,0.005,6.837397165588672,8.986100377805714,2.1487032122170424
tet_1.20,5.0,score_q,0.82,0.708926638827586,-0.22019109430858053,2.4014969576990124,0.0574463005840386,1.2294716291415255,0.75,0.007,6.837397165588672,7.399324293474371,0.5619271278856992
tet_1.20,5.0,score_q,0.84,0.9177779397999809,-0.0258046176769402,462156610170.87384,316149710499.7435,389153160335.3087,1.0,0.013,7.399324293474371,7.92148975887743,0.5221654654030585
tet_1.20,5.0,score_q,0.85,0.9177779397999809,-0.0258046176769402,570023320653.3253,282957792918.67487,426490556786.0001,1.0,0.005,7.399324293474371,7.92148975887743,0.5221654654030585
tet_1.20,5.0,score_iso,0.6,0.8947308866160303,-0.05130056361908175,53.30193572607377,3.9796847787662792,28.640810252420025,1.0,0.005,8.170067319184096,9.630680142129112,1.4606128229450164
tet_1.20,5.0,score_iso,0.61,0.8330135389882384,-0.09281665589314458,2.0431689120314336,1.3353907571322599,1.6892798345818467,1.0,0.01,8.645808232895291,9.630680142129112,0.9848719092338207
tet_1.20,5.0,score_iso,0.62,0.9892783632763898,0.07583691517120805,2.0463501582995045,1.6300751614517528,1.8382126598756288,1.0,0.005,4.9749371855331,8.645808232895291,3.6708710473621915
tet_1.20,5.0,score_iso,0.63,0.8858451199477647,-0.048069778218550185,3.8736985406952,3.276636770097328,3.575167655396264,1.0,0.005,4.9749371855331,8.170067319184096,3.195130133650996
tet_1.20,5.0,score_iso,0.64,0.9778455252875393,0.05119382501791969,30.39661560991782,120.0051412307307,75.20087842032426,1.0,0.003,5.722761571129799,9.096702699330127,3.373941128200328
tet_1.20,5.0,score_iso,0.65,0.9780394686581256,0.00014681440795394352,3.451165419765159,6.27030751488756,4.86073646732636,1.0,0.003,5.722761571129799,8.645808232895291,2.9230466617654924
tet_1.20,5.0,score_iso,0.66,0.9943570612897793,0.04623436250004098,4.20193687372057,1.499953624198274,2.850945248959422,1.0,0.01,5.722761571129799,8.550660050153052,2.8278984790232533
tet_1.20,5.0,score_iso,0.67,0.7756079766537401,-0.17235548385747446,4.0034313515124165,6.830673229002191,5.417052290257304,1.0,0.013,6.98212002188447,8.871255466112709,1.8891354442282386
tet_1.20,5.0,score_iso,0.68,0.8270954261267103,-0.12998537530368715,2.4704508989098155,10.779631135797542,6.625041017353679,1.0,0.007,6.98212002188447,9.096702699330127,2.1145826774456564
tet_1.20,5.0,score_iso,0.7,0.8283139901327943,-0.09392664316560562,8.67863148588144,18.561747950543054,13.620189718212247,1.0,0.007,6.98212002188447,7.533259586659682,0.5511395647752115
tet_1.20,5.0,score_iso,0.71,0.9705113606579313,0.030059507765624938,16.784421429377623,17.495638791582977,17.1400301104803,1.0,0.005,7.257689804272076,9.526279441628825,2.268589637356749
tet_1.20,5.0,score_iso,0.72,0.9492760051450423,0.007935792942802222,4.434639963402712,5.204955822351174,4.819797892876943,1.0,0.01,7.533259586659682,9.526279441628825,1.993019854969143
tet_1.20,5.0,score_iso,0.76,0.9804003288647662,0.029736570052932954,619997200178.8693,388549593315.62866,504273396747.24896,1.0,0.007,5.545268253204709,8.52936105461599,2.984092801411281
tet_1.20,5.0,score_iso,0.77,0.9907833538468137,0.038798288867463615,57.93542813611581,2.19856922061934,30.066998678367575,1.0,0.005,6.224949798994366,8.52936105461599,2.3044112556216234
tet_1.20,5.0,score_iso,0.78,0.993439520246804,0.03510995805005879,23.12744598235033,6.73125074598136,14.929348364165845,1.0,0.013,6.224949798994366,8.833853936742473,2.608904137748107
tet_1.20,5.0,score_iso,0.79,0.9512195100329891,-0.008128538075890535,132.8772907315934,26.86521919506208,79.87125496332774,1.0,0.005,6.224949798994366,8.833853936742473,2.608904137748107
tet_1.20,5.0,score_iso,0.8,0.9059379429558773,-0.03960375002026506,8.53950129770821,2.683012832809609,5.6112570652589095,1.0,0.007,6.837397165588672,8.986100377805714,2.1487032122170424
tet_1.20,5.0,score_iso,0.81,0.943272988770331,-0.00233457713085794,46.251088446336226,98.08250888992461,72.16679866813041,1.0,0.005,6.837397165588672,8.986100377805714,2.1487032122170424
tet_1.20,5.0,score_iso,0.82,0.708926638827586,-0.22019109430858053,,,,,0.007,6.837397165588672,7.399324293474371,0.5619271278856992
tet_1.20,5.0,score_iso,0.84,0.9177779397999809,-0.0258046176769402,597274346887.8225,326676714454.56244,461975530671.1925,1.0,0.013,7.399324293474371,7.92148975887743,0.5221654654030585
tet_1.20,5.0,score_iso,0.85,0.9177779397999809,-0.0258046176769402,698022507231.3738,420325450017.61176,559173978624.4928,1.0,0.005,7.399324293474371,7.92148975887743,0.5221654654030585
tet_1.20,5.0,q_only,0.6,0.5982639963236461,-0.0530558583637587,-1.4299302800931795,5.202096363254916,1.8860830415808683,0.5,0.01,3.9359283224357284,7.148708929958142,3.2127806075224132
tet_1.20,5.0,q_only,0.61,0.5619853048462085,-0.20714222414454042,0.386627823755941,0.9137998417505467,0.6502138327532438,0.5,0.003,3.641145022282799,6.145479768499513,2.504334746216714
tet_1.20,5.0,q_only,0.62,0.7027927048107182,-0.0185169348728369,0.4757548459831061,0.6721374459571459,0.5739461459701259,0.5,0.003,6.057553723039511,6.835832051007149,0.7782783279676373
tet_1.20,5.0,q_only,0.63,0.45900362246239523,-0.29307365177273825,-0.8172102312820692,-0.33587480851969675,-0.5765425199008829,0.5,0.003,3.4745727394275328,6.831125919849256,3.3565531804217237
tet_1.20,5.0,q_only,0.64,0.6884461331303678,-0.050544223095399854,14.682077380615581,4.745302303583489,9.713689842099535,1.0,0.007,5.883010090955747,6.61221558210784,0.7292054911520935
tet_1.20,5.0,q_only,0.65,0.5362014346908649,-0.1447143659382054,-20.395186621725212,-3.3093374456146263,-11.85226203366992,0.0,0.007,4.335325422705817,7.2944058562963745,2.9590804335905574
tet_1.20,5.0,q_only,0.66,0.8610149029755465,0.03587407772129514,3.8895852151937946,1.7879626711991565,2.8387739431964754,1.0,0.003,3.525358138743017,6.671193457540317,3.1458353187973005
tet_1.20,5.0,q_only,0.67,0.7880578880294126,-0.020636507728358677,2.0631754352111744,4.08120644347575,3.0721909393434625,1.0,0.01,3.630338989544239,6.75701882097975,3.1266798314355113
tet_1.20,5.0,q_only,0.68,0.28151234318754875,-0.5223970584762965,-17.088357206345325,-36.01882679426625,-26.55359200030579,0.0,0.003,3.399306382742056,5.54678260244158,2.1474762196995236
tet_1.20,5.0,q_only,0.69,0.9099337166149131,-0.01293810569855891,9.250737869432905,0.8311536353679614,5.040945752400433,0.75,0.01,3.771635565198999,6.174371497755043,2.4027359325560442
tet_1.20,5.0,q_only,0.7,0.7528758710537812,-0.031691850398520294,3.477060732225853,6.538430877286801,5.007745804756327,1.0,0.003,5.17939984273194,6.9762318016484,1.79683195891646
tet_1.20,5.0,q_only,0.71,0.38306265605333806,-0.2187256763566649,-5.437420195293375,-0.14467320322497995,-2.7910466992591774,0.25,0.007,4.2728256999022625,5.892469698810435,1.6196439989081721
tet_1.20,5.0,q_only,0.73,0.30458083743357184,-0.3421714308398684,-4.605576686354453,-4.4342597152379355,-4.519918200796194,0.0,0.013,4.407755029733702,7.053011723135986,2.6452566934022848
tet_1.20,5.0,q_only,0.74,0.3960054773558597,-0.34503714263903235,-1.425903388674073,-2.2678119807099666,-1.84685768469202,0.0,0.01,4.9749371855331,6.8363537558676555,1.8614165703345558
tet_1.20,5.0,q_only,0.75,0.629292447786781,-0.10666593036318772,0.7695510543573089,1.0966140538741982,0.9330825541157535,0.75,0.005,4.888988950612366,6.7634706228592485,1.8744816722468824
tet_1.20,5.0,q_only,0.76,0.8224967115404167,-0.056643784629189176,3.8297725716009436,2.9512904388955468,3.390531505248245,1.0,0.007,3.644083455236001,6.018016755776577,2.3739333005405756
tet_1.20,5.0,q_only,0.77,0.35219172117406894,-0.2829873338496497,-2.3134437304971196,-0.47717422005610394,-1.3953089752766117,0.25,0.005,4.407755029733702,5.892469698810435,1.484714669076733
tet_1.20,5.0,q_only,0.78,0.9321217830532642,0.006976409478695489,2.800118252810329,1.1736220121632697,1.9868701324867994,1.0,0.01,3.21932454264381,5.29985037618529,2.08052583354148
tet_1.20,5.0,q_only,0.79,0.9397040453609697,0.09300179012806287,1.236459240442301,1.224715918811827,1.230587579627064,1.0,0.005,4.318070915766028,6.115924998519813,1.7978540827537852
tet_1.20,5.0,q_only,0.8,0.6424228534619271,-0.00458270188790133,0.8981800824106967,2.0935989773441106,1.4958895298774038,0.75,0.007,5.328894146651852,6.613946247720419,1.2850521010685672
tet_1.20,5.0,q_only,0.82,0.9100364135085106,0.1842998260423776,3.1143108672717212,4.340179788584373,3.7272453279280473,1.0,0.013,3.8915029752191512,6.052007682572203,2.1605047073530517
tet_1.20,5.0,q_only,0.83,0.7844339733815545,0.06865467389525448,0.7569615024442327,1.2011130232737155,0.9790372628589741,0.75,0.005,3.916968025861575,6.053167119265826,2.136199093404251
tet_1.20,5.0,q_only,0.84,0.5604593170248516,-0.21965806950098843,158479715185.01013,62878651510.91554,110679183347.96283,1.0,0.005,3.9504206165968094,6.224949798994366,2.274529182397557
tet_1.20,5.0,q_only,0.85,0.9572605522958904,0.19450159100936182,751366749568.077,688363730423.7172,719865239995.8971,1.0,0.007,4.305134440509516,5.786632187561876,1.4814977470523605
tet_1.20,5.0,q_only,0.86,0.38898477373353735,-0.2702453444615688,146790168554.6814,106618392107.40132,126704280331.04135,1.0,0.005,3.709579928135435,5.358654234799505,1.6490743066640698
tet_1.20,5.0,xyz_only,0.6,0.8947308866160303,-0.05130056361908175,5.462240654954613,2.7371383116174344,4.099689483286023,1.0,0.005,8.170067319184096,9.630680142129112,1.4606128229450164
tet_1.20,5.0,xyz_only,0.61,0.8330135389882384,-0.09281665589314458,2.463296683082791,2.5627247056259312,2.513010694354361,1.0,0.01,8.645808232895291,9.630680142129112,0.9848719092338207
tet_1.20,5.0,xyz_only,0.62,0.9892783632763898,0.07583691517120805,1.9279207152438738,1.3647382029392945,1.646329459091584,1.0,0.005,4.9749371855331,8.645808232895291,3.6708710473621915
